date,symbol,direction,moneyness,fill_mode,T_pct,entry_time,exit_time,minutes_to_hit,basis
2026-01-05,ORCL,put,ATM,market,60.0,09:35,11:50,135.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ATM,market,70.0,09:35,11:55,140.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ATM,market,75.0,09:35,11:55,140.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ATM,market,80.0,09:40,11:55,135.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ITM,mid,20.0,09:35,10:05,30.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ITM,mid,20.0,10:05,11:00,55.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ITM,mid,20.0,11:00,11:55,55.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ITM,mid,20.0,12:35,12:50,15.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ITM,mid,25.0,09:35,10:20,45.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ITM,mid,25.0,10:20,11:20,60.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ITM,mid,25.0,11:30,11:55,25.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ITM,mid,30.0,09:35,10:25,50.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ITM,mid,30.0,10:30,11:20,50.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ITM,mid,30.0,11:30,11:55,25.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ITM,mid,40.0,09:35,10:25,50.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ITM,mid,40.0,10:30,11:55,85.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ITM,mid,50.0,09:35,11:20,105.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ITM,mid,60.0,09:35,11:50,135.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ITM,mid,70.0,09:35,11:55,140.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ITM,mid,75.0,09:35,11:55,140.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ITM,mid,80.0,09:40,12:15,155.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ITM,market,20.0,09:35,10:20,45.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ITM,market,20.0,10:20,11:20,60.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ITM,market,20.0,11:30,11:55,25.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ITM,market,25.0,09:35,10:25,50.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ITM,market,25.0,10:30,11:20,50.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ITM,market,25.0,11:30,11:55,25.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ITM,market,30.0,09:35,10:25,50.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ITM,market,30.0,10:30,11:50,80.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ITM,market,40.0,09:35,11:00,85.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ITM,market,50.0,09:35,11:20,105.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ITM,market,60.0,09:35,11:55,140.0,OPPORTUNITY/HINDSIGHT
2026-01-05,ORCL,put,ITM,market,70.0,09:35,12:15,160.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,ATM,mid,20.0,10:40,11:10,30.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,ATM,mid,25.0,10:55,11:10,15.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,ATM,market,20.0,10:55,11:10,15.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM1,mid,20.0,10:40,11:10,30.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM1,mid,20.0,11:30,14:00,150.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM1,mid,25.0,10:55,11:10,15.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM1,mid,25.0,13:45,14:00,15.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM1,market,20.0,10:55,11:10,15.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM1,market,20.0,13:45,14:00,15.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM2+,mid,20.0,10:40,11:00,20.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM2+,mid,20.0,11:30,14:00,150.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM2+,mid,20.0,14:25,15:45,80.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM2+,mid,25.0,10:40,11:10,30.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM2+,mid,25.0,11:30,14:00,150.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM2+,mid,25.0,14:25,15:45,80.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM2+,mid,30.0,10:45,11:10,25.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM2+,mid,30.0,11:35,14:00,145.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM2+,mid,30.0,14:25,15:50,85.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM2+,mid,40.0,11:35,14:00,145.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM2+,mid,40.0,14:30,15:45,75.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM2+,mid,50.0,11:35,14:00,145.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM2+,mid,50.0,14:30,15:50,80.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM2+,mid,60.0,11:35,14:00,145.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM2+,mid,60.0,14:35,15:45,70.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM2+,mid,70.0,11:40,14:00,140.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM2+,mid,70.0,14:35,15:45,70.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM2+,mid,75.0,11:45,14:00,135.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM2+,mid,75.0,14:35,15:45,70.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM2+,mid,80.0,11:45,14:00,135.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM2+,mid,80.0,14:35,15:50,75.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM2+,mid,90.0,11:45,14:00,135.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM2+,mid,90.0,14:35,15:50,75.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM2+,mid,100.0,12:05,14:00,115.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM2+,mid,100.0,14:45,15:45,60.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM2+,market,20.0,10:40,11:10,30.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM2+,market,20.0,11:30,14:00,150.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM2+,market,20.0,14:25,15:45,80.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM2+,market,25.0,10:45,11:10,25.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM2+,market,25.0,11:35,14:00,145.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM2+,market,25.0,14:25,15:50,85.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM2+,market,30.0,10:55,11:10,15.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM2+,market,30.0,11:35,14:00,145.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM2+,market,30.0,14:30,15:45,75.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM2+,market,40.0,11:35,14:00,145.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM2+,market,40.0,14:30,15:45,75.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM2+,market,50.0,11:35,14:00,145.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM2+,market,50.0,14:35,15:45,70.0,OPPORTUNITY/HINDSIGHT
2026-01-06,ORCL,call,OTM2+,market,60.0,11:40,14:00,140.0,OPPORTUNITY/HINDSIGHT
