date,symbol,direction,moneyness,fill_mode,T_pct,n_trades,total_minutes_in_position,basis,trade1_entry,trade1_exit,trade2_entry,trade2_exit,trade3_entry,trade3_exit
2026-02-05,META,call,OTM1,mid,60.0,7,235.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,11:50,13:10,13:30
2026-02-05,META,call,OTM1,mid,70.0,7,245.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,11:50,13:10,13:30
2026-02-05,META,call,OTM1,mid,75.0,7,245.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,11:50,13:10,13:30
2026-02-05,META,call,OTM1,mid,80.0,6,235.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,11:50,13:10,13:30
2026-02-05,META,call,OTM1,mid,90.0,6,235.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,11:50,13:10,13:30
2026-02-05,META,call,OTM1,mid,100.0,6,235.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,11:50,13:10,13:30
2026-02-05,META,call,OTM1,market,20.0,8,230.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,11:50,13:10,13:30
2026-02-05,META,call,OTM1,market,25.0,8,230.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,11:50,13:10,13:30
2026-02-05,META,call,OTM1,market,30.0,8,230.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,11:50,13:10,13:30
2026-02-05,META,call,OTM1,market,40.0,7,225.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,11:50,13:10,13:30
2026-02-05,META,call,OTM1,market,50.0,7,235.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,11:50,13:10,13:30
2026-02-05,META,call,OTM1,market,60.0,7,245.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,11:50,13:10,13:30
2026-02-05,META,call,OTM1,market,70.0,7,245.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,11:50,13:10,13:30
2026-02-05,META,call,OTM1,market,75.0,6,235.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,11:50,13:10,13:30
2026-02-05,META,call,OTM1,market,80.0,6,235.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,11:50,13:10,13:30
2026-02-05,META,call,OTM1,market,90.0,6,235.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,11:50,13:10,13:30
2026-02-05,META,call,OTM1,market,100.0,6,235.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,11:50,13:10,13:30
2026-02-05,META,call,OTM2+,mid,20.0,5,50.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,10:15,10:30,11:00,11:10
2026-02-05,META,call,OTM2+,mid,25.0,5,50.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,10:15,10:30,11:00,11:10
2026-02-05,META,call,OTM2+,mid,30.0,5,60.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,10:15,10:35,11:00,11:15
2026-02-05,META,call,OTM2+,mid,40.0,5,75.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,10:15,10:35,11:00,11:30
2026-02-05,META,call,OTM2+,mid,50.0,5,75.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,10:15,10:35,11:00,11:30
2026-02-05,META,call,OTM2+,mid,60.0,4,120.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,10:15,11:50,13:15,13:20
2026-02-05,META,call,OTM2+,mid,70.0,4,120.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,10:15,11:50,13:15,13:20
2026-02-05,META,call,OTM2+,mid,75.0,4,120.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,10:15,11:50,13:15,13:20
2026-02-05,META,call,OTM2+,mid,80.0,4,120.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,10:15,11:50,13:15,13:20
2026-02-05,META,call,OTM2+,mid,90.0,4,120.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,10:15,11:50,13:15,13:20
2026-02-05,META,call,OTM2+,mid,100.0,4,120.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,10:15,11:50,13:15,13:20
2026-02-05,META,call,OTM2+,market,20.0,5,50.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,10:15,10:30,11:00,11:10
2026-02-05,META,call,OTM2+,market,25.0,5,60.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,10:15,10:35,11:00,11:15
2026-02-05,META,call,OTM2+,market,30.0,5,60.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,10:15,10:35,11:00,11:15
2026-02-05,META,call,OTM2+,market,40.0,5,75.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,10:15,10:35,11:00,11:30
2026-02-05,META,call,OTM2+,market,50.0,4,120.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,10:15,11:50,13:15,13:20
2026-02-05,META,call,OTM2+,market,60.0,4,120.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,10:15,11:50,13:15,13:20
2026-02-05,META,call,OTM2+,market,70.0,4,120.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,10:15,11:50,13:15,13:20
2026-02-05,META,call,OTM2+,market,75.0,4,120.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,10:15,11:50,13:15,13:20
2026-02-05,META,call,OTM2+,market,80.0,4,120.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,10:15,11:50,13:15,13:20
2026-02-05,META,call,OTM2+,market,90.0,4,120.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,10:15,11:50,13:15,13:20
2026-02-05,META,call,OTM2+,market,100.0,3,120.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,10:15,11:50,13:15,13:25
2026-02-05,META,put,OTM2+,mid,20.0,5,290.0,OPPORTUNITY/HINDSIGHT,09:50,10:15,10:30,10:40,10:50,11:00
2026-02-05,META,put,OTM2+,mid,25.0,5,290.0,OPPORTUNITY/HINDSIGHT,09:50,10:15,10:30,10:40,10:50,11:00
2026-02-05,META,put,OTM2+,mid,30.0,5,285.0,OPPORTUNITY/HINDSIGHT,09:50,10:15,10:35,10:40,10:50,11:00
2026-02-05,META,put,OTM2+,mid,40.0,5,235.0,OPPORTUNITY/HINDSIGHT,10:35,10:40,11:15,11:20,11:30,11:35
2026-02-05,META,put,OTM2+,mid,50.0,3,245.0,OPPORTUNITY/HINDSIGHT,10:35,10:40,11:15,13:15,13:25,15:25
2026-02-05,META,put,OTM2+,mid,60.0,4,225.0,OPPORTUNITY/HINDSIGHT,10:35,10:40,11:30,11:35,11:40,13:15
2026-02-05,META,put,OTM2+,mid,70.0,4,225.0,OPPORTUNITY/HINDSIGHT,10:35,10:40,11:30,11:35,11:40,13:15
2026-02-05,META,put,OTM2+,mid,75.0,4,225.0,OPPORTUNITY/HINDSIGHT,10:35,10:40,11:30,11:35,11:40,13:15
2026-02-05,META,put,OTM2+,mid,80.0,4,215.0,OPPORTUNITY/HINDSIGHT,11:30,11:35,11:40,13:15,13:30,13:35
2026-02-05,META,put,OTM2+,mid,90.0,3,220.0,OPPORTUNITY/HINDSIGHT,11:30,13:15,13:30,13:35,13:35,15:25
2026-02-05,META,put,OTM2+,mid,100.0,3,220.0,OPPORTUNITY/HINDSIGHT,11:30,13:15,13:30,13:35,13:35,15:25
2026-02-05,META,put,OTM2+,market,20.0,5,290.0,OPPORTUNITY/HINDSIGHT,09:50,10:15,10:30,10:40,10:50,11:00
2026-02-05,META,put,OTM2+,market,25.0,5,285.0,OPPORTUNITY/HINDSIGHT,09:50,10:15,10:35,10:40,10:50,11:00
2026-02-05,META,put,OTM2+,market,30.0,6,270.0,OPPORTUNITY/HINDSIGHT,09:50,10:25,10:35,10:40,11:15,11:20
2026-02-05,META,put,OTM2+,market,40.0,3,245.0,OPPORTUNITY/HINDSIGHT,10:35,10:40,11:15,13:15,13:25,15:25
2026-02-05,META,put,OTM2+,market,50.0,4,225.0,OPPORTUNITY/HINDSIGHT,10:35,10:40,11:30,11:35,11:40,13:15
2026-02-05,META,put,OTM2+,market,60.0,4,225.0,OPPORTUNITY/HINDSIGHT,10:35,10:40,11:30,11:35,11:40,13:15
2026-02-05,META,put,OTM2+,market,70.0,4,225.0,OPPORTUNITY/HINDSIGHT,10:35,10:40,11:30,11:35,11:40,13:15
2026-02-05,META,put,OTM2+,market,75.0,3,220.0,OPPORTUNITY/HINDSIGHT,11:30,13:15,13:30,13:35,13:35,15:25
2026-02-05,META,put,OTM2+,market,80.0,3,220.0,OPPORTUNITY/HINDSIGHT,11:30,13:15,13:30,13:35,13:35,15:25
2026-02-05,META,put,OTM2+,market,90.0,3,220.0,OPPORTUNITY/HINDSIGHT,11:30,13:15,13:30,13:35,13:35,15:25
2026-02-05,META,put,OTM2+,market,100.0,3,220.0,OPPORTUNITY/HINDSIGHT,11:30,13:15,13:30,13:35,13:35,15:25
2026-02-05,META,put,OTM1,mid,20.0,3,335.0,OPPORTUNITY/HINDSIGHT,09:50,10:15,10:20,15:25,15:30,15:35
2026-02-05,META,put,OTM1,mid,25.0,2,330.0,OPPORTUNITY/HINDSIGHT,09:50,10:15,10:20,15:25,,
2026-02-05,META,put,OTM1,mid,30.0,4,320.0,OPPORTUNITY/HINDSIGHT,09:50,10:25,10:30,13:15,13:25,15:00
2026-02-05,META,put,OTM1,mid,40.0,1,335.0,OPPORTUNITY/HINDSIGHT,09:50,15:25,,,,
2026-02-05,META,put,OTM1,mid,50.0,1,335.0,OPPORTUNITY/HINDSIGHT,09:50,15:25,,,,
2026-02-05,META,put,OTM1,mid,60.0,1,345.0,OPPORTUNITY/HINDSIGHT,09:50,15:35,,,,
2026-02-05,META,put,OTM1,mid,70.0,1,345.0,OPPORTUNITY/HINDSIGHT,09:50,15:35,,,,
2026-02-05,META,put,OTM1,mid,75.0,1,305.0,OPPORTUNITY/HINDSIGHT,10:30,15:35,,,,
2026-02-05,META,put,OTM1,mid,80.0,1,305.0,OPPORTUNITY/HINDSIGHT,10:30,15:35,,,,
2026-02-05,META,put,OTM1,mid,90.0,1,290.0,OPPORTUNITY/HINDSIGHT,10:35,15:25,,,,
2026-02-05,META,put,OTM1,mid,100.0,1,300.0,OPPORTUNITY/HINDSIGHT,10:35,15:35,,,,
2026-02-05,META,put,OTM1,market,20.0,2,330.0,OPPORTUNITY/HINDSIGHT,09:50,10:15,10:20,15:25,,
2026-02-05,META,put,OTM1,market,25.0,4,320.0,OPPORTUNITY/HINDSIGHT,09:50,10:25,10:30,13:15,13:25,15:00
2026-02-05,META,put,OTM1,market,30.0,3,325.0,OPPORTUNITY/HINDSIGHT,09:50,13:15,13:25,15:00,15:00,15:25
2026-02-05,META,put,OTM1,market,40.0,1,335.0,OPPORTUNITY/HINDSIGHT,09:50,15:25,,,,
2026-02-05,META,put,OTM1,market,50.0,1,345.0,OPPORTUNITY/HINDSIGHT,09:50,15:35,,,,
2026-02-05,META,put,OTM1,market,60.0,1,345.0,OPPORTUNITY/HINDSIGHT,09:50,15:35,,,,
2026-02-05,META,put,OTM1,market,70.0,1,305.0,OPPORTUNITY/HINDSIGHT,10:30,15:35,,,,
2026-02-05,META,put,OTM1,market,75.0,1,290.0,OPPORTUNITY/HINDSIGHT,10:35,15:25,,,,
2026-02-05,META,put,OTM1,market,80.0,1,290.0,OPPORTUNITY/HINDSIGHT,10:35,15:25,,,,
2026-02-05,META,put,OTM1,market,90.0,1,300.0,OPPORTUNITY/HINDSIGHT,10:35,15:35,,,,
2026-02-05,META,put,OTM1,market,100.0,1,300.0,OPPORTUNITY/HINDSIGHT,10:35,15:35,,,,
2026-02-05,META,put,ATM,mid,20.0,2,335.0,OPPORTUNITY/HINDSIGHT,09:50,10:15,10:15,15:25,,
2026-02-05,META,put,ATM,mid,25.0,2,330.0,OPPORTUNITY/HINDSIGHT,09:50,13:15,13:20,15:25,,
2026-02-05,META,put,ATM,mid,30.0,2,330.0,OPPORTUNITY/HINDSIGHT,09:50,13:15,13:20,15:25,,
2026-02-05,META,put,ATM,mid,40.0,2,330.0,OPPORTUNITY/HINDSIGHT,09:50,13:15,13:20,15:25,,
2026-02-05,META,put,ATM,mid,50.0,2,330.0,OPPORTUNITY/HINDSIGHT,09:50,13:15,13:20,15:25,,
2026-02-05,META,put,ATM,mid,60.0,1,335.0,OPPORTUNITY/HINDSIGHT,09:50,15:25,,,,
2026-02-05,META,put,ATM,mid,70.0,1,335.0,OPPORTUNITY/HINDSIGHT,09:50,15:25,,,,
2026-02-05,META,put,ATM,mid,75.0,1,335.0,OPPORTUNITY/HINDSIGHT,09:50,15:25,,,,
2026-02-05,META,put,ATM,mid,80.0,1,335.0,OPPORTUNITY/HINDSIGHT,09:50,15:25,,,,
2026-02-05,META,put,ATM,mid,90.0,1,335.0,OPPORTUNITY/HINDSIGHT,09:50,15:25,,,,
2026-02-05,META,put,ATM,mid,100.0,1,345.0,OPPORTUNITY/HINDSIGHT,09:50,15:35,,,,
2026-02-05,META,put,ATM,market,20.0,2,330.0,OPPORTUNITY/HINDSIGHT,09:50,13:15,13:20,15:25,,
2026-02-05,META,put,ATM,market,25.0,2,330.0,OPPORTUNITY/HINDSIGHT,09:50,13:15,13:20,15:25,,
2026-02-05,META,put,ATM,market,30.0,2,330.0,OPPORTUNITY/HINDSIGHT,09:50,13:15,13:20,15:25,,
2026-02-05,META,put,ATM,market,40.0,2,330.0,OPPORTUNITY/HINDSIGHT,09:50,13:15,13:20,15:25,,
2026-02-05,META,put,ATM,market,50.0,1,335.0,OPPORTUNITY/HINDSIGHT,09:50,15:25,,,,
2026-02-05,META,put,ATM,market,60.0,1,335.0,OPPORTUNITY/HINDSIGHT,09:50,15:25,,,,
2026-02-05,META,put,ATM,market,70.0,1,335.0,OPPORTUNITY/HINDSIGHT,09:50,15:25,,,,
2026-02-05,META,put,ATM,market,75.0,1,335.0,OPPORTUNITY/HINDSIGHT,09:50,15:25,,,,
2026-02-05,META,put,ATM,market,80.0,1,335.0,OPPORTUNITY/HINDSIGHT,09:50,15:25,,,,
2026-02-05,META,put,ATM,market,90.0,1,345.0,OPPORTUNITY/HINDSIGHT,09:50,15:35,,,,
2026-02-05,META,put,ATM,market,100.0,1,290.0,OPPORTUNITY/HINDSIGHT,10:35,15:25,,,,
2026-02-05,META,put,ITM,mid,20.0,2,335.0,OPPORTUNITY/HINDSIGHT,09:50,13:15,13:15,15:25,,
2026-02-05,META,put,ITM,mid,25.0,2,335.0,OPPORTUNITY/HINDSIGHT,09:50,13:15,13:15,15:25,,
2026-02-05,META,put,ITM,mid,30.0,2,345.0,OPPORTUNITY/HINDSIGHT,09:50,13:15,13:15,15:35,,
2026-02-05,META,put,ITM,mid,40.0,2,330.0,OPPORTUNITY/HINDSIGHT,09:50,13:15,13:20,15:25,,
2026-02-05,META,put,ITM,mid,50.0,1,335.0,OPPORTUNITY/HINDSIGHT,09:50,15:25,,,,
2026-02-05,META,put,ITM,mid,60.0,1,335.0,OPPORTUNITY/HINDSIGHT,09:50,15:25,,,,
2026-02-05,META,put,ITM,mid,70.0,1,335.0,OPPORTUNITY/HINDSIGHT,09:50,15:25,,,,
2026-02-05,META,put,ITM,mid,75.0,1,345.0,OPPORTUNITY/HINDSIGHT,09:50,15:35,,,,
2026-02-05,META,put,ITM,mid,80.0,1,290.0,OPPORTUNITY/HINDSIGHT,10:35,15:25,,,,
2026-02-05,META,put,ITM,mid,90.0,1,300.0,OPPORTUNITY/HINDSIGHT,10:35,15:35,,,,
2026-02-05,META,put,ITM,mid,100.0,1,235.0,OPPORTUNITY/HINDSIGHT,11:30,15:25,,,,
2026-02-05,META,put,ITM,market,20.0,2,335.0,OPPORTUNITY/HINDSIGHT,09:50,13:15,13:15,15:25,,
2026-02-05,META,put,ITM,market,25.0,2,345.0,OPPORTUNITY/HINDSIGHT,09:50,13:15,13:15,15:35,,
2026-02-05,META,put,ITM,market,30.0,2,345.0,OPPORTUNITY/HINDSIGHT,09:50,13:15,13:15,15:35,,
2026-02-05,META,put,ITM,market,40.0,2,330.0,OPPORTUNITY/HINDSIGHT,09:50,15:15,15:20,15:25,,
2026-02-05,META,put,ITM,market,50.0,1,335.0,OPPORTUNITY/HINDSIGHT,09:50,15:25,,,,
2026-02-05,META,put,ITM,market,60.0,1,335.0,OPPORTUNITY/HINDSIGHT,09:50,15:25,,,,
2026-02-05,META,put,ITM,market,70.0,1,345.0,OPPORTUNITY/HINDSIGHT,09:50,15:35,,,,
2026-02-05,META,put,ITM,market,75.0,1,290.0,OPPORTUNITY/HINDSIGHT,10:35,15:25,,,,
2026-02-05,META,put,ITM,market,80.0,1,290.0,OPPORTUNITY/HINDSIGHT,10:35,15:25,,,,
2026-02-05,META,put,ITM,market,90.0,1,235.0,OPPORTUNITY/HINDSIGHT,11:30,15:25,,,,
2026-02-05,META,put,ITM,market,100.0,1,245.0,OPPORTUNITY/HINDSIGHT,11:30,15:35,,,,
2026-02-06,META,call,ITM,mid,20.0,4,380.0,OPPORTUNITY/HINDSIGHT,09:35,12:05,12:05,13:55,13:55,14:45
2026-02-06,META,call,ITM,mid,25.0,4,380.0,OPPORTUNITY/HINDSIGHT,09:35,12:05,12:05,13:55,13:55,14:45
2026-02-06,META,call,ITM,mid,30.0,3,380.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,14:45,14:45,15:55
2026-02-06,META,call,ITM,mid,40.0,3,380.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,14:45,14:45,15:55
2026-02-06,META,call,ITM,mid,50.0,3,380.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,15:25,15:25,15:55
2026-02-06,META,call,ITM,mid,60.0,2,365.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,15:40,,
2026-02-06,META,call,ITM,mid,70.0,2,380.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,15:55,,
2026-02-06,META,call,ITM,mid,75.0,2,380.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,15:55,,
2026-02-06,META,call,ITM,mid,80.0,2,380.0,OPPORTUNITY/HINDSIGHT,09:35,14:05,14:05,15:55,,
2026-02-06,META,call,ITM,mid,90.0,2,375.0,OPPORTUNITY/HINDSIGHT,09:35,14:15,14:20,15:55,,
2026-02-06,META,call,ITM,mid,100.0,2,375.0,OPPORTUNITY/HINDSIGHT,09:35,14:45,14:50,15:55,,
2026-02-06,META,call,ITM,market,20.0,4,380.0,OPPORTUNITY/HINDSIGHT,09:35,12:05,12:05,13:55,13:55,14:45
2026-02-06,META,call,ITM,market,25.0,3,380.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,14:45,14:45,15:55
2026-02-06,META,call,ITM,market,30.0,3,380.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,14:45,14:45,15:55
2026-02-06,META,call,ITM,market,40.0,3,380.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,15:25,15:25,15:55
2026-02-06,META,call,ITM,market,50.0,2,365.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,15:40,,
2026-02-06,META,call,ITM,market,60.0,2,380.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,15:55,,
2026-02-06,META,call,ITM,market,70.0,2,380.0,OPPORTUNITY/HINDSIGHT,09:35,14:05,14:05,15:55,,
2026-02-06,META,call,ITM,market,75.0,2,380.0,OPPORTUNITY/HINDSIGHT,09:35,14:15,14:15,15:55,,
2026-02-06,META,call,ITM,market,80.0,2,375.0,OPPORTUNITY/HINDSIGHT,09:35,14:15,14:20,15:55,,
2026-02-06,META,call,ITM,market,90.0,2,375.0,OPPORTUNITY/HINDSIGHT,09:35,14:45,14:50,15:55,,
2026-02-06,META,call,ITM,market,100.0,2,355.0,OPPORTUNITY/HINDSIGHT,09:35,14:45,14:55,15:40,,
2026-02-06,META,call,ATM,mid,20.0,4,380.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,13:55,13:55,14:45
2026-02-06,META,call,ATM,mid,25.0,4,380.0,OPPORTUNITY/HINDSIGHT,09:35,12:05,12:05,13:55,13:55,14:45
2026-02-06,META,call,ATM,mid,30.0,3,380.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,14:45,14:45,15:55
2026-02-06,META,call,ATM,mid,40.0,3,380.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,14:45,14:45,15:55
2026-02-06,META,call,ATM,mid,50.0,3,380.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,14:45,14:45,15:55
2026-02-06,META,call,ATM,mid,60.0,3,380.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,14:45,14:45,15:55
2026-02-06,META,call,ATM,mid,70.0,3,380.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,14:45,14:45,15:55
2026-02-06,META,call,ATM,mid,75.0,3,380.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,14:45,14:45,15:55
2026-02-06,META,call,ATM,mid,80.0,3,380.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,15:25,15:25,15:55
2026-02-06,META,call,ATM,mid,90.0,3,380.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,15:25,15:25,15:55
2026-02-06,META,call,ATM,mid,100.0,2,365.0,OPPORTUNITY/HINDSIGHT,09:35,14:05,14:05,15:40,,
2026-02-06,META,call,ATM,market,20.0,4,380.0,OPPORTUNITY/HINDSIGHT,09:35,12:05,12:05,13:55,13:55,14:45
2026-02-06,META,call,ATM,market,25.0,3,380.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,14:45,14:45,15:55
2026-02-06,META,call,ATM,market,30.0,3,380.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,14:45,14:45,15:55
2026-02-06,META,call,ATM,market,40.0,3,380.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,14:45,14:45,15:55
2026-02-06,META,call,ATM,market,50.0,3,380.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,14:45,14:45,15:55
2026-02-06,META,call,ATM,market,60.0,3,380.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,14:45,14:45,15:55
2026-02-06,META,call,ATM,market,70.0,3,380.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,14:45,14:45,15:55
2026-02-06,META,call,ATM,market,75.0,3,380.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,15:25,15:25,15:55
2026-02-06,META,call,ATM,market,80.0,3,380.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,15:25,15:25,15:55
2026-02-06,META,call,ATM,market,90.0,2,365.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,15:40,,
2026-02-06,META,call,ATM,market,100.0,2,380.0,OPPORTUNITY/HINDSIGHT,09:35,14:15,14:15,15:55,,
2026-02-06,META,call,OTM1,mid,20.0,5,330.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,13:55,13:55,14:45
2026-02-06,META,call,OTM1,mid,25.0,5,330.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,13:55,13:55,14:45
2026-02-06,META,call,OTM1,mid,30.0,5,330.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,13:55,13:55,14:45
2026-02-06,META,call,OTM1,mid,40.0,4,330.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,14:45,14:50,15:05
2026-02-06,META,call,OTM1,mid,50.0,4,330.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,14:45,14:50,15:05
2026-02-06,META,call,OTM1,mid,60.0,4,330.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,14:45,14:50,15:05
2026-02-06,META,call,OTM1,mid,70.0,4,330.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,14:45,14:50,15:05
2026-02-06,META,call,OTM1,mid,75.0,4,330.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,14:45,14:50,15:05
2026-02-06,META,call,OTM1,mid,80.0,4,330.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,14:45,14:50,15:05
2026-02-06,META,call,OTM1,mid,90.0,4,330.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,14:45,14:50,15:05
2026-02-06,META,call,OTM1,mid,100.0,4,330.0,OPPORTUNITY/HINDSIGHT,09:35,14:05,14:05,14:45,14:50,15:05
2026-02-06,META,call,OTM1,market,20.0,5,330.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,13:55,13:55,14:45
2026-02-06,META,call,OTM1,market,25.0,4,330.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,14:45,14:50,15:05
2026-02-06,META,call,OTM1,market,30.0,4,330.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,14:45,14:50,15:05
2026-02-06,META,call,OTM1,market,40.0,4,330.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,14:45,14:50,15:05
2026-02-06,META,call,OTM1,market,50.0,4,330.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,14:45,14:50,15:05
2026-02-06,META,call,OTM1,market,60.0,4,330.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,14:45,14:50,15:05
2026-02-06,META,call,OTM1,market,70.0,4,330.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,14:45,14:50,15:05
2026-02-06,META,call,OTM1,market,75.0,4,330.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,14:45,14:50,15:05
2026-02-06,META,call,OTM1,market,80.0,4,330.0,OPPORTUNITY/HINDSIGHT,09:35,13:55,13:55,14:45,14:50,15:05
2026-02-06,META,call,OTM1,market,90.0,4,330.0,OPPORTUNITY/HINDSIGHT,09:35,14:05,14:05,14:45,14:50,15:05
2026-02-06,META,call,OTM1,market,100.0,2,380.0,OPPORTUNITY/HINDSIGHT,09:35,14:15,14:15,15:55,,
2026-02-06,META,call,OTM2+,mid,20.0,3,295.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,14:15,14:25,14:40
2026-02-06,META,call,OTM2+,mid,25.0,2,310.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,14:45,,
2026-02-06,META,call,OTM2+,mid,30.0,2,310.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,14:45,,
2026-02-06,META,call,OTM2+,mid,40.0,2,295.0,OPPORTUNITY/HINDSIGHT,09:35,14:15,14:25,14:40,,
2026-02-06,META,call,OTM2+,mid,50.0,2,295.0,OPPORTUNITY/HINDSIGHT,09:35,14:15,14:25,14:40,,
2026-02-06,META,call,OTM2+,mid,60.0,1,310.0,OPPORTUNITY/HINDSIGHT,09:35,14:45,,,,
2026-02-06,META,call,OTM2+,mid,70.0,1,310.0,OPPORTUNITY/HINDSIGHT,09:35,14:45,,,,
2026-02-06,META,call,OTM2+,mid,75.0,1,310.0,OPPORTUNITY/HINDSIGHT,09:35,14:45,,,,
2026-02-06,META,call,OTM2+,mid,80.0,1,310.0,OPPORTUNITY/HINDSIGHT,09:35,14:45,,,,
2026-02-06,META,call,OTM2+,mid,90.0,1,310.0,OPPORTUNITY/HINDSIGHT,09:35,14:45,,,,
2026-02-06,META,call,OTM2+,mid,100.0,1,310.0,OPPORTUNITY/HINDSIGHT,09:35,14:45,,,,
2026-02-06,META,call,OTM2+,market,20.0,2,310.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,14:45,,
2026-02-06,META,call,OTM2+,market,25.0,2,310.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:45,14:45,,
