symbol,direction,moneyness,fill_mode,regime,T_pct,n_test_trades,n_test_days,trades_per_day,win_rate,avg_win,avg_loss,expectancy_per_trade,expectancy_per_day,cumulative_test_pnl,unreliable_low_sample
AMZN,put,ATM,market,Wed-0DTE,30.0,32,15,2.133,0.5625,0.3,-0.8763,-0.21463,-0.45788,-6.86817,False
AMZN,put,ATM,market,Wed-0DTE,40.0,29,15,1.933,0.5172,0.4,-0.92641,-0.24033,-0.46465,-6.96968,True
AMZN,put,ATM,market,Wed-0DTE,50.0,28,15,1.867,0.5,0.5,-0.91948,-0.20974,-0.39152,-5.87277,True
AMZN,put,ATM,market,Wed-0DTE,60.0,27,15,1.8,0.4815,0.6,-0.91948,-0.18788,-0.33818,-5.07277,True
AMZN,put,ATM,market,Wed-0DTE,70.0,25,15,1.667,0.44,0.7,-0.86008,-0.17364,-0.28941,-4.34108,True
AMZN,put,ATM,market,Wed-0DTE,75.0,26,15,1.733,0.4615,0.75,-0.85742,-0.11554,-0.20026,-3.00392,True
AMZN,put,ATM,market,Wed-0DTE,80.0,25,15,1.667,0.44,0.8,-0.7578,-0.07237,-0.12061,-1.80918,True
AMZN,put,ATM,market,Wed-0DTE,90.0,23,15,1.533,0.3913,0.9,-0.71827,-0.08503,-0.13038,-1.95571,True
AMZN,put,ATM,market,Wed-0DTE,100.0,22,15,1.467,0.3636,1.0,-0.65097,-0.05062,-0.07424,-1.11357,True
AMZN,put,ITM,mid,Wed-0DTE,20.0,29,15,1.933,0.5172,0.2,-0.21217,0.00102,0.00198,0.02969,True
AMZN,put,ITM,mid,Wed-0DTE,25.0,24,15,1.6,0.4583,0.25,-0.32144,-0.05953,-0.09525,-1.42874,True
AMZN,put,ITM,mid,Wed-0DTE,30.0,25,15,1.667,0.52,0.3,-0.28748,0.01801,0.03002,0.45028,True
AMZN,put,ITM,mid,Wed-0DTE,40.0,23,15,1.533,0.3913,0.4,-0.30729,-0.03052,-0.0468,-0.70207,True
AMZN,put,ITM,mid,Wed-0DTE,50.0,21,15,1.4,0.2857,0.5,-0.23738,-0.0267,-0.03738,-0.56074,True
AMZN,put,ITM,mid,Wed-0DTE,60.0,21,15,1.4,0.2857,0.6,-0.25122,-0.00802,-0.01122,-0.16837,True
AMZN,put,ITM,mid,Wed-0DTE,70.0,19,15,1.267,0.2105,0.7,-0.15097,0.02818,0.0357,0.53545,True
AMZN,put,ITM,mid,Wed-0DTE,75.0,19,15,1.267,0.2105,0.75,-0.16925,0.02428,0.03075,0.46125,True
AMZN,put,ITM,mid,Wed-0DTE,80.0,18,15,1.2,0.1667,0.8,-0.18867,-0.0239,-0.02867,-0.43011,True
AMZN,put,ITM,mid,Wed-0DTE,90.0,17,15,1.133,0.1176,0.9,-0.17307,-0.04683,-0.05307,-0.79603,True
AMZN,put,ITM,mid,Wed-0DTE,100.0,16,15,1.067,0.0625,1.0,-0.18365,-0.10967,-0.11698,-1.75468,True
AMZN,put,ITM,market,Wed-0DTE,20.0,25,15,1.667,0.44,0.2,-0.28808,-0.07332,-0.12221,-1.83311,True
AMZN,put,ITM,market,Wed-0DTE,25.0,26,15,1.733,0.5,0.25,-0.31624,-0.03312,-0.05741,-0.86116,True
AMZN,put,ITM,market,Wed-0DTE,30.0,24,15,1.6,0.375,0.3,-0.26491,-0.05307,-0.08491,-1.2736,True
AMZN,put,ITM,market,Wed-0DTE,40.0,23,15,1.533,0.3913,0.4,-0.32773,-0.04297,-0.06588,-0.98823,True
AMZN,put,ITM,market,Wed-0DTE,50.0,21,15,1.4,0.2857,0.5,-0.32857,-0.09184,-0.12857,-1.92862,True
AMZN,put,ITM,market,Wed-0DTE,60.0,22,15,1.467,0.3636,0.6,-0.33122,0.00741,0.01086,0.16292,True
AMZN,put,ITM,market,Wed-0DTE,70.0,18,15,1.2,0.1667,0.7,-0.18378,-0.03648,-0.04378,-0.65664,True
