symbol,direction,moneyness,fill_mode,regime,T_pct,n_test_trades,n_test_days,trades_per_day,win_rate,avg_win,avg_loss,expectancy_per_trade,expectancy_per_day,cumulative_test_pnl,unreliable_low_sample
GOOGL,call,ITM,mid,Mon-0DTE,25.0,31,13,2.385,0.6129,0.25,-0.50725,-0.04313,-0.10284,-1.33697,False
GOOGL,call,ITM,mid,Mon-0DTE,30.0,29,13,2.231,0.6207,0.3,-0.55773,-0.02535,-0.05654,-0.73504,True
GOOGL,call,ITM,mid,Mon-0DTE,40.0,23,13,1.769,0.4783,0.4,-0.39235,-0.0134,-0.0237,-0.30814,True
GOOGL,call,ITM,mid,Mon-0DTE,50.0,21,13,1.615,0.4286,0.5,-0.3533,0.0124,0.02003,0.26034,True
GOOGL,call,ITM,mid,Mon-0DTE,60.0,20,13,1.538,0.4,0.6,-0.38434,0.0094,0.01446,0.18796,True
GOOGL,call,ITM,mid,Mon-0DTE,70.0,20,13,1.538,0.35,0.7,-0.34243,0.02242,0.03449,0.44843,True
GOOGL,call,ITM,mid,Mon-0DTE,75.0,17,13,1.308,0.2941,0.75,-0.32347,-0.00774,-0.01012,-0.13161,True
GOOGL,call,ITM,mid,Mon-0DTE,80.0,17,13,1.308,0.2941,0.8,-0.3613,-0.01974,-0.02581,-0.33557,True
GOOGL,call,ITM,mid,Mon-0DTE,90.0,16,13,1.231,0.25,0.9,-0.32963,-0.02222,-0.02735,-0.35556,True
GOOGL,call,ITM,mid,Mon-0DTE,100.0,15,13,1.154,0.1333,1.0,-0.27306,-0.10332,-0.11922,-1.54984,True
GOOGL,call,ITM,market,Mon-0DTE,20.0,33,13,2.538,0.6667,0.2,-0.57232,-0.05744,-0.14581,-1.89554,False
GOOGL,call,ITM,market,Mon-0DTE,25.0,29,13,2.231,0.6207,0.25,-0.57661,-0.06354,-0.14175,-1.84269,True
GOOGL,call,ITM,market,Mon-0DTE,30.0,27,13,2.077,0.6296,0.3,-0.57408,-0.02373,-0.04929,-0.64078,True
GOOGL,call,ITM,market,Mon-0DTE,40.0,22,13,1.692,0.4545,0.4,-0.43596,-0.05598,-0.09473,-1.23154,True
GOOGL,call,ITM,market,Mon-0DTE,50.0,20,13,1.538,0.35,0.5,-0.30767,-0.02499,-0.03844,-0.49976,True
GOOGL,call,ITM,market,Mon-0DTE,60.0,20,13,1.538,0.4,0.6,-0.4031,-0.00186,-0.00286,-0.0372,True
GOOGL,call,ITM,market,Mon-0DTE,70.0,18,13,1.385,0.3333,0.7,-0.37635,-0.01756,-0.02432,-0.31617,True
GOOGL,call,ITM,market,Mon-0DTE,75.0,17,13,1.308,0.2941,0.75,-0.37096,-0.04127,-0.05397,-0.70157,True
GOOGL,call,ITM,market,Mon-0DTE,80.0,17,13,1.308,0.2941,0.8,-0.37096,-0.02656,-0.03474,-0.45157,True
