symbol,direction,moneyness,fill_mode,regime,T_pct,n_test_trades,n_test_days,trades_per_day,win_rate,avg_win,avg_loss,expectancy_per_trade,expectancy_per_day,cumulative_test_pnl,unreliable_low_sample
AAPL,call,OTM1,market,Mon-0DTE,100.0,16,13,1.231,0.1875,1.0,-0.9799,-0.60866,-0.74913,-9.73864,True
AAPL,call,OTM2+,mid,Mon-0DTE,20.0,22,13,1.692,0.4091,0.2,-0.18178,-0.0256,-0.04332,-0.5631,True
AAPL,call,OTM2+,mid,Mon-0DTE,25.0,22,13,1.692,0.4091,0.25,-0.18178,-0.00514,-0.0087,-0.1131,True
AAPL,call,OTM2+,mid,Mon-0DTE,30.0,20,13,1.538,0.3,0.3,-0.14711,-0.01298,-0.01996,-0.25952,True
AAPL,call,OTM2+,mid,Mon-0DTE,40.0,18,13,1.385,0.3333,0.4,-0.19692,0.00205,0.00284,0.0369,True
AAPL,call,OTM2+,mid,Mon-0DTE,50.0,18,13,1.385,0.2222,0.5,-0.16879,-0.02017,-0.02793,-0.3631,True
AAPL,call,OTM2+,mid,Mon-0DTE,60.0,17,13,1.308,0.1765,0.6,-0.17355,-0.03704,-0.04844,-0.62976,True
AAPL,call,OTM2+,mid,Mon-0DTE,70.0,16,13,1.231,0.125,0.7,-0.22546,-0.10978,-0.13511,-1.75647,True
AAPL,call,OTM2+,mid,Mon-0DTE,75.0,15,13,1.154,0.0667,0.75,-0.23324,-0.16769,-0.19349,-2.51532,True
AAPL,call,OTM2+,mid,Mon-0DTE,80.0,15,13,1.154,0.0667,0.8,-0.22558,-0.15721,-0.1814,-2.35818,True
AAPL,call,OTM2+,mid,Mon-0DTE,90.0,15,13,1.154,0.0667,0.9,-0.22558,-0.15055,-0.17371,-2.25818,True
AAPL,call,OTM2+,mid,Mon-0DTE,100.0,15,13,1.154,0.0667,1.0,-0.22558,-0.14388,-0.16601,-2.15818,True
AAPL,call,OTM2+,market,Mon-0DTE,20.0,19,13,1.462,0.2632,0.2,-1.0,-0.68421,-1.0,-13.0,True
AAPL,call,OTM2+,market,Mon-0DTE,25.0,18,13,1.385,0.2222,0.25,-1.0,-0.72222,-1.0,-13.0,True
AAPL,call,OTM2+,market,Mon-0DTE,30.0,17,13,1.308,0.1765,0.3,-1.0,-0.77059,-1.00769,-13.1,True
AAPL,call,OTM2+,market,Mon-0DTE,40.0,17,13,1.308,0.1765,0.4,-1.0,-0.75294,-0.98462,-12.8,True
AAPL,call,OTM2+,market,Mon-0DTE,50.0,14,13,1.077,0.0714,0.5,-1.0,-0.89286,-0.96154,-12.5,True
AAPL,call,OTM2+,market,Mon-0DTE,60.0,14,13,1.077,0.0714,0.6,-1.0,-0.88571,-0.95385,-12.4,True
AAPL,call,OTM2+,market,Mon-0DTE,70.0,14,13,1.077,0.0714,0.7,-1.0,-0.87857,-0.94615,-12.3,True
AAPL,call,OTM2+,market,Mon-0DTE,75.0,14,13,1.077,0.0714,0.75,-1.0,-0.875,-0.94231,-12.25,True
AAPL,call,OTM2+,market,Mon-0DTE,80.0,14,13,1.077,0.0714,0.8,-1.0,-0.87143,-0.93846,-12.2,True
AAPL,call,OTM2+,market,Mon-0DTE,90.0,13,13,1.0,0.0,,-1.0,-1.0,-1.0,-13.0,True
AAPL,call,OTM2+,market,Mon-0DTE,100.0,13,13,1.0,0.0,,-1.0,-1.0,-1.0,-13.0,True
AAPL,put,OTM2+,mid,Mon-0DTE,20.0,20,13,1.538,0.35,0.2,-0.30618,-0.12902,-0.19849,-2.58036,True
