symbol,direction,moneyness,fill_mode,regime,T_pct,n_test_trades,n_test_days,trades_per_day,win_rate,avg_win,avg_loss,expectancy_per_trade,expectancy_per_day,cumulative_test_pnl,unreliable_low_sample
META,call,ITM,market,Mon-0DTE,75.0,16,13,1.231,0.25,0.75,-0.44805,-0.14854,-0.18281,-2.37659,True
META,call,ITM,market,Mon-0DTE,80.0,15,13,1.154,0.2,0.8,-0.42939,-0.18351,-0.21174,-2.75266,True
META,call,ITM,market,Mon-0DTE,90.0,15,13,1.154,0.1333,0.9,-0.32084,-0.15806,-0.18237,-2.37087,True
META,call,ITM,market,Mon-0DTE,100.0,16,13,1.231,0.1875,1.0,-0.33724,-0.08651,-0.10647,-1.38415,True
META,call,ATM,mid,Mon-0DTE,20.0,24,13,1.846,0.6667,0.2,-0.84153,-0.14718,-0.27171,-3.53226,True
META,call,ATM,mid,Mon-0DTE,25.0,20,13,1.538,0.6,0.25,-0.8419,-0.18676,-0.28732,-3.73517,True
META,call,ATM,mid,Mon-0DTE,30.0,22,13,1.692,0.5455,0.3,-0.86947,-0.23158,-0.3919,-5.09466,True
META,call,ATM,mid,Mon-0DTE,40.0,20,13,1.538,0.5,0.4,-0.86865,-0.23432,-0.3605,-4.68646,True
META,call,ATM,mid,Mon-0DTE,50.0,18,13,1.385,0.3889,0.5,-0.86339,-0.33318,-0.46133,-5.99727,True
META,call,ATM,mid,Mon-0DTE,60.0,18,13,1.385,0.4444,0.6,-0.8653,-0.21406,-0.29638,-3.853,True
META,call,ATM,mid,Mon-0DTE,70.0,18,13,1.385,0.4444,0.7,-0.89144,-0.18413,-0.25495,-3.31437,True
META,call,ATM,mid,Mon-0DTE,75.0,21,13,1.615,0.4762,0.75,-0.89265,-0.11044,-0.1784,-2.31915,True
META,call,ATM,mid,Mon-0DTE,80.0,19,13,1.462,0.4211,0.8,-0.89265,-0.17996,-0.26301,-3.41915,True
META,call,ATM,mid,Mon-0DTE,90.0,18,13,1.385,0.3889,0.9,-0.88011,-0.18784,-0.26009,-3.38118,True
META,call,ATM,mid,Mon-0DTE,100.0,16,13,1.231,0.3125,1.0,-0.91,-0.31312,-0.38538,-5.00998,True
META,call,ATM,market,Mon-0DTE,20.0,26,13,2.0,0.6538,0.2,-0.88675,-0.17618,-0.35236,-4.58072,True
META,call,ATM,market,Mon-0DTE,25.0,23,13,1.769,0.5652,0.25,-0.89977,-0.2499,-0.44213,-5.7477,True
META,call,ATM,market,Mon-0DTE,30.0,22,13,1.692,0.5455,0.3,-0.89991,-0.24541,-0.41532,-5.39911,True
META,call,ATM,market,Mon-0DTE,40.0,20,13,1.538,0.5,0.4,-0.89947,-0.24974,-0.38421,-4.99472,True
META,call,ATM,market,Mon-0DTE,50.0,18,13,1.385,0.3889,0.5,-0.92955,-0.37361,-0.51731,-6.72503,True
META,call,ATM,market,Mon-0DTE,60.0,16,13,1.231,0.375,0.6,-0.90196,-0.33873,-0.41689,-5.41962,True
META,call,ATM,market,Mon-0DTE,70.0,21,13,1.615,0.4762,0.7,-0.91048,-0.14358,-0.23194,-3.01524,True
META,call,ATM,market,Mon-0DTE,75.0,19,13,1.462,0.4211,0.75,-0.89768,-0.20392,-0.29804,-3.87446,True
META,call,ATM,market,Mon-0DTE,80.0,18,13,1.385,0.3889,0.8,-0.89713,-0.23713,-0.32834,-4.2684,True
META,call,ATM,market,Mon-0DTE,90.0,16,13,1.231,0.3125,0.9,-0.8953,-0.33427,-0.41141,-5.34831,True
META,call,ATM,market,Mon-0DTE,100.0,15,13,1.154,0.2667,1.0,-0.92907,-0.41465,-0.47845,-6.21981,True
META,call,OTM1,mid,Mon-0DTE,20.0,30,13,2.308,0.7,0.2,-0.69654,-0.06896,-0.15914,-2.06884,False
META,call,OTM1,mid,Mon-0DTE,25.0,25,13,1.923,0.68,0.25,-0.73313,-0.0646,-0.12423,-1.61505,True
META,call,OTM1,mid,Mon-0DTE,30.0,23,13,1.769,0.6522,0.3,-0.73313,-0.05935,-0.105,-1.36505,True
META,call,OTM1,mid,Mon-0DTE,40.0,24,13,1.846,0.5833,0.4,-0.77383,-0.0891,-0.16449,-2.13832,True
