symbol,direction,moneyness,fill_mode,regime,T_pct,n_test_trades,n_test_days,trades_per_day,win_rate,avg_win,avg_loss,expectancy_per_trade,expectancy_per_day,cumulative_test_pnl,unreliable_low_sample
TSLA,put,OTM1,market,Mon-0DTE,60.0,19,13,1.462,0.4211,0.6,-1.0,-0.32632,-0.47692,-6.2,True
TSLA,put,OTM1,market,Mon-0DTE,70.0,19,13,1.462,0.4211,0.7,-1.0,-0.28421,-0.41538,-5.4,True
TSLA,put,OTM1,market,Mon-0DTE,75.0,18,13,1.385,0.3889,0.75,-1.0,-0.31944,-0.44231,-5.75,True
TSLA,put,OTM1,market,Mon-0DTE,80.0,20,13,1.538,0.5,0.8,-1.0,-0.1,-0.15385,-2.0,True
TSLA,put,OTM1,market,Mon-0DTE,90.0,20,13,1.538,0.5,0.9,-1.0,-0.05,-0.07692,-1.0,True
TSLA,put,OTM1,market,Mon-0DTE,100.0,19,13,1.462,0.4737,1.0,-1.0,-0.05263,-0.07692,-1.0,True
TSLA,put,ATM,mid,Mon-0DTE,20.0,26,13,2.0,0.7308,0.2,-0.72855,-0.04999,-0.09999,-1.29986,True
TSLA,put,ATM,mid,Mon-0DTE,25.0,26,13,2.0,0.6923,0.25,-0.76111,-0.06111,-0.12222,-1.58887,True
TSLA,put,ATM,mid,Mon-0DTE,30.0,27,13,2.077,0.7037,0.3,-0.73546,-0.0068,-0.01413,-0.18366,True
TSLA,put,ATM,mid,Mon-0DTE,40.0,22,13,1.692,0.5909,0.4,-0.77754,-0.08172,-0.1383,-1.79787,True
TSLA,put,ATM,mid,Mon-0DTE,50.0,22,13,1.692,0.6364,0.5,-0.67537,0.07259,0.12285,1.59704,True
TSLA,put,ATM,mid,Mon-0DTE,60.0,21,13,1.615,0.5238,0.6,-0.80182,-0.06753,-0.10909,-1.41821,True
TSLA,put,ATM,mid,Mon-0DTE,70.0,18,13,1.385,0.4444,0.7,-0.90934,-0.19408,-0.26872,-3.4934,True
TSLA,put,ATM,mid,Mon-0DTE,75.0,18,13,1.385,0.4444,0.75,-0.90943,-0.17191,-0.23802,-3.09432,True
TSLA,put,ATM,mid,Mon-0DTE,80.0,15,13,1.154,0.3333,0.8,-0.81036,-0.27357,-0.31566,-4.10359,True
TSLA,put,ATM,mid,Mon-0DTE,90.0,17,13,1.308,0.4118,0.9,-0.81036,-0.10609,-0.13874,-1.80359,True
TSLA,put,ATM,mid,Mon-0DTE,100.0,16,13,1.231,0.375,1.0,-0.81058,-0.13161,-0.16198,-2.10576,True
TSLA,put,ATM,market,Mon-0DTE,20.0,26,13,2.0,0.6923,0.2,-0.77927,-0.10131,-0.20263,-2.63418,True
TSLA,put,ATM,market,Mon-0DTE,25.0,26,13,2.0,0.6923,0.25,-0.77927,-0.0667,-0.1334,-1.73418,True
TSLA,put,ATM,market,Mon-0DTE,30.0,26,13,2.0,0.7308,0.3,-0.77858,0.00961,0.01922,0.24991,True
TSLA,put,ATM,market,Mon-0DTE,40.0,21,13,1.615,0.5714,0.4,-0.81417,-0.12036,-0.19442,-2.52751,True
