symbol,direction,moneyness,fill_mode,regime,T_pct,n_test_trades,n_test_days,trades_per_day,win_rate,avg_win,avg_loss,expectancy_per_trade,expectancy_per_day,cumulative_test_pnl,unreliable_low_sample
NVDA,put,OTM1,market,Mon-0DTE,20.0,20,13,1.538,0.35,0.2,-1.0,-0.58,-0.89231,-11.6,True
NVDA,put,OTM1,market,Mon-0DTE,25.0,20,13,1.538,0.35,0.25,-1.0,-0.5625,-0.86538,-11.25,True
NVDA,put,OTM1,market,Mon-0DTE,30.0,20,13,1.538,0.35,0.3,-1.0,-0.545,-0.83846,-10.9,True
NVDA,put,OTM1,market,Mon-0DTE,40.0,19,13,1.462,0.3158,0.4,-1.0,-0.55789,-0.81538,-10.6,True
NVDA,put,OTM1,market,Mon-0DTE,50.0,18,13,1.385,0.2778,0.5,-1.0,-0.58333,-0.80769,-10.5,True
NVDA,put,OTM1,market,Mon-0DTE,60.0,18,13,1.385,0.2778,0.6,-1.0,-0.55556,-0.76923,-10.0,True
NVDA,put,OTM1,market,Mon-0DTE,70.0,18,13,1.385,0.2778,0.7,-1.0,-0.52778,-0.73077,-9.5,True
NVDA,put,OTM1,market,Mon-0DTE,75.0,18,13,1.385,0.2778,0.75,-1.0,-0.51389,-0.71154,-9.25,True
NVDA,put,OTM1,market,Mon-0DTE,80.0,18,13,1.385,0.2778,0.8,-1.0,-0.5,-0.69231,-9.0,True
NVDA,put,OTM1,market,Mon-0DTE,90.0,18,13,1.385,0.2778,0.9,-1.0,-0.47222,-0.65385,-8.5,True
NVDA,put,OTM1,market,Mon-0DTE,100.0,16,13,1.231,0.1875,1.0,-1.0,-0.625,-0.76923,-10.0,True
NVDA,put,ATM,mid,Mon-0DTE,20.0,27,13,2.077,0.5556,0.2,-0.7944,-0.24196,-0.50253,-6.53284,True
NVDA,put,ATM,mid,Mon-0DTE,25.0,24,13,1.846,0.5,0.25,-0.80008,-0.27504,-0.50776,-6.60093,True
NVDA,put,ATM,mid,Mon-0DTE,30.0,23,13,1.769,0.4783,0.3,-0.80693,-0.27753,-0.49102,-6.3832,True
NVDA,put,ATM,mid,Mon-0DTE,40.0,23,13,1.769,0.4783,0.4,-0.83119,-0.24236,-0.42879,-5.57428,True
NVDA,put,ATM,mid,Mon-0DTE,50.0,20,13,1.538,0.35,0.5,-0.89187,-0.40472,-0.62264,-8.0943,True
