symbol,direction,moneyness,fill_mode,regime,T_pct,n_test_trades,n_test_days,trades_per_day,win_rate,avg_win,avg_loss,expectancy_per_trade,expectancy_per_day,cumulative_test_pnl,unreliable_low_sample
MSFT,put,ITM,mid,Mon-0DTE,20.0,26,13,2.0,0.5769,0.2,-0.38499,-0.0475,-0.09499,-1.2349,True
MSFT,put,ITM,mid,Mon-0DTE,25.0,23,13,1.769,0.5217,0.25,-0.42802,-0.07427,-0.1314,-1.70817,True
MSFT,put,ITM,mid,Mon-0DTE,30.0,24,13,1.846,0.4583,0.3,-0.34772,-0.05085,-0.09388,-1.22041,True
MSFT,put,ITM,mid,Mon-0DTE,40.0,19,13,1.462,0.3158,0.4,-0.36365,-0.1225,-0.17904,-2.3275,True
MSFT,put,ITM,mid,Mon-0DTE,50.0,14,13,1.077,0.1429,0.5,-0.37832,-0.25285,-0.2723,-3.53985,True
MSFT,put,ITM,mid,Mon-0DTE,60.0,13,13,1.0,0.0,,-0.39223,-0.39223,-0.39223,-5.099,True
MSFT,put,ITM,mid,Mon-0DTE,70.0,19,13,1.462,0.3158,0.7,-0.30483,0.01248,0.01825,0.2372,True
MSFT,put,ITM,mid,Mon-0DTE,75.0,15,13,1.154,0.1333,0.75,-0.30483,-0.16419,-0.18945,-2.4628,True
MSFT,put,ITM,mid,Mon-0DTE,80.0,16,13,1.231,0.1875,0.8,-0.25432,-0.05663,-0.0697,-0.90613,True
MSFT,put,ITM,mid,Mon-0DTE,90.0,15,13,1.154,0.0667,0.9,-0.15653,-0.08609,-0.09934,-1.29142,True
MSFT,put,ITM,mid,Mon-0DTE,100.0,14,13,1.077,0.0,,-0.18249,-0.18249,-0.19652,-2.55481,True
MSFT,put,ITM,market,Mon-0DTE,20.0,25,13,1.923,0.48,0.2,-0.37247,-0.09769,-0.18786,-2.44215,True
MSFT,put,ITM,market,Mon-0DTE,25.0,25,13,1.923,0.48,0.25,-0.36961,-0.0722,-0.13884,-1.80489,True
MSFT,put,ITM,market,Mon-0DTE,30.0,22,13,1.692,0.4091,0.3,-0.45005,-0.14321,-0.24235,-3.1506,True
MSFT,put,ITM,market,Mon-0DTE,40.0,16,13,1.231,0.1875,0.4,-0.36192,-0.21906,-0.26961,-3.50498,True
MSFT,put,ITM,market,Mon-0DTE,50.0,15,13,1.154,0.1333,0.5,-0.35255,-0.23888,-0.27563,-3.58319,True
MSFT,put,ITM,market,Mon-0DTE,60.0,18,13,1.385,0.2778,0.6,-0.32362,-0.06706,-0.09285,-1.20705,True
MSFT,put,ITM,market,Mon-0DTE,70.0,15,13,1.154,0.1333,0.7,-0.24011,-0.11476,-0.13242,-1.72143,True
MSFT,put,ITM,market,Mon-0DTE,75.0,18,13,1.385,0.2778,0.75,-0.24086,0.03438,0.0476,0.61877,True
MSFT,put,ITM,market,Mon-0DTE,80.0,15,13,1.154,0.1333,0.8,-0.25617,-0.11535,-0.13309,-1.7302,True
MSFT,put,ITM,market,Mon-0DTE,90.0,14,13,1.077,0.0,,-0.17505,-0.17505,-0.18852,-2.45072,True
MSFT,put,ITM,market,Mon-0DTE,100.0,14,13,1.077,0.0,,-0.15371,-0.15371,-0.16553,-2.15194,True
