symbol,direction,regime,fill_mode,T_pct,rank,entry_bucket,n,hit_pct,median_min_to_target,low_sample
GOOGL,call,Wed-0DTE,market,100.0,1,09:30,653,22.205,41.0,False
GOOGL,call,Wed-0DTE,market,100.0,2,10:00,729,21.948,109.0,False
GOOGL,call,Wed-0DTE,market,100.0,3,11:30,516,19.186,62.0,False
GOOGL,call,Wed-0DTE,market,100.0,4,10:30,657,18.417,104.0,False
GOOGL,call,Wed-0DTE,market,100.0,5,11:00,609,17.898,98.0,False
GOOGL,call,Wed-0DTE,market,100.0,6,12:00,476,17.857,43.0,False
GOOGL,call,Wed-0DTE,market,100.0,7,15:00,428,17.523,34.0,False
GOOGL,call,Wed-0DTE,market,100.0,8,14:30,440,17.5,60.0,False
GOOGL,call,Wed-0DTE,market,100.0,9,12:30,507,15.582,134.0,False
GOOGL,call,Wed-0DTE,market,100.0,10,13:00,461,14.317,97.0,False
GOOGL,call,Wed-0DTE,market,100.0,11,13:30,459,13.508,83.0,False
GOOGL,call,Wed-0DTE,market,100.0,12,15:30,118,12.712,20.0,False
GOOGL,call,Wed-0DTE,market,100.0,13,14:00,456,12.5,89.0,False
GOOGL,put,Wed-0DTE,mid,30.0,1,12:00,407,74.939,22.0,False
GOOGL,put,Wed-0DTE,mid,30.0,2,10:30,561,69.162,21.0,False
GOOGL,put,Wed-0DTE,mid,30.0,3,12:30,417,68.825,24.0,False
GOOGL,put,Wed-0DTE,mid,30.0,4,13:00,369,65.854,20.0,False
GOOGL,put,Wed-0DTE,mid,30.0,5,09:30,582,63.918,9.0,False
GOOGL,put,Wed-0DTE,mid,30.0,6,11:00,491,63.34,12.0,False
GOOGL,put,Wed-0DTE,mid,30.0,7,10:00,621,62.641,19.0,False
GOOGL,put,Wed-0DTE,mid,30.0,8,14:00,338,60.059,11.0,False
GOOGL,put,Wed-0DTE,mid,30.0,9,13:30,343,59.184,20.0,False
GOOGL,put,Wed-0DTE,mid,30.0,10,11:30,425,58.118,35.0,False
GOOGL,put,Wed-0DTE,mid,30.0,11,14:30,338,52.663,11.0,False
GOOGL,put,Wed-0DTE,mid,30.0,12,15:00,352,37.784,6.0,False
GOOGL,put,Wed-0DTE,mid,30.0,13,15:30,101,21.782,8.0,False
GOOGL,put,Wed-0DTE,mid,50.0,1,12:00,407,61.179,42.0,False
GOOGL,put,Wed-0DTE,mid,50.0,2,12:30,417,57.074,46.5,False
GOOGL,put,Wed-0DTE,mid,50.0,3,13:00,369,55.014,35.0,False
GOOGL,put,Wed-0DTE,mid,50.0,4,09:30,582,54.296,13.0,False
GOOGL,put,Wed-0DTE,mid,50.0,5,11:00,491,52.953,19.0,False
GOOGL,put,Wed-0DTE,mid,50.0,6,10:30,561,52.763,26.5,False
GOOGL,put,Wed-0DTE,mid,50.0,7,13:30,343,51.02,31.0,False
GOOGL,put,Wed-0DTE,mid,50.0,8,14:00,338,49.704,15.5,False
GOOGL,put,Wed-0DTE,mid,50.0,9,10:00,621,48.148,28.0,False
GOOGL,put,Wed-0DTE,mid,50.0,10,11:30,425,44.941,52.0,False
GOOGL,put,Wed-0DTE,mid,50.0,11,14:30,338,39.349,13.0,False
GOOGL,put,Wed-0DTE,mid,50.0,12,15:00,352,27.557,10.0,False
GOOGL,put,Wed-0DTE,mid,50.0,13,15:30,101,13.861,7.0,False
GOOGL,put,Wed-0DTE,mid,75.0,1,12:30,417,47.242,75.0,False
GOOGL,put,Wed-0DTE,mid,75.0,2,12:00,407,46.683,83.0,False
GOOGL,put,Wed-0DTE,mid,75.0,3,09:30,582,45.361,21.0,False
GOOGL,put,Wed-0DTE,mid,75.0,4,13:00,369,44.715,49.0,False
GOOGL,put,Wed-0DTE,mid,75.0,5,13:30,343,43.732,37.0,False
GOOGL,put,Wed-0DTE,mid,75.0,6,11:00,491,40.53,36.0,False
GOOGL,put,Wed-0DTE,mid,75.0,7,14:00,338,40.237,22.0,False
GOOGL,put,Wed-0DTE,mid,75.0,8,10:30,561,39.929,36.0,False
GOOGL,put,Wed-0DTE,mid,75.0,9,10:00,621,37.52,42.0,False
GOOGL,put,Wed-0DTE,mid,75.0,10,11:30,425,33.176,60.0,False
GOOGL,put,Wed-0DTE,mid,75.0,11,14:30,338,32.249,22.0,False
GOOGL,put,Wed-0DTE,mid,75.0,12,15:00,352,20.17,15.0,False
GOOGL,put,Wed-0DTE,mid,75.0,13,15:30,101,8.911,10.0,False
GOOGL,put,Wed-0DTE,mid,100.0,1,12:30,417,38.849,87.0,False
GOOGL,put,Wed-0DTE,mid,100.0,2,13:00,369,38.211,54.0,False
GOOGL,put,Wed-0DTE,mid,100.0,3,13:30,343,37.901,40.5,False
GOOGL,put,Wed-0DTE,mid,100.0,4,09:30,582,37.629,51.0,False
GOOGL,put,Wed-0DTE,mid,100.0,5,12:00,407,35.381,98.5,False
GOOGL,put,Wed-0DTE,mid,100.0,6,11:00,491,33.605,76.0,False
GOOGL,put,Wed-0DTE,mid,100.0,7,14:00,338,32.249,27.0,False
GOOGL,put,Wed-0DTE,mid,100.0,8,10:30,561,31.729,37.0,False
GOOGL,put,Wed-0DTE,mid,100.0,9,10:00,621,30.113,50.0,False
GOOGL,put,Wed-0DTE,mid,100.0,10,11:30,425,26.588,65.0,False
GOOGL,put,Wed-0DTE,mid,100.0,11,14:30,338,22.781,24.0,False
GOOGL,put,Wed-0DTE,mid,100.0,12,15:00,352,15.341,16.5,False
GOOGL,put,Wed-0DTE,mid,100.0,13,15:30,101,7.921,10.0,False
GOOGL,put,Wed-0DTE,market,30.0,1,12:00,407,54.791,70.0,False
GOOGL,put,Wed-0DTE,market,30.0,2,10:30,561,51.693,34.0,False
GOOGL,put,Wed-0DTE,market,30.0,3,09:30,582,51.203,12.0,False
GOOGL,put,Wed-0DTE,market,30.0,4,13:00,369,50.678,40.0,False
GOOGL,put,Wed-0DTE,market,30.0,5,12:30,417,49.64,50.0,False
GOOGL,put,Wed-0DTE,market,30.0,6,13:30,343,48.397,32.0,False
GOOGL,put,Wed-0DTE,market,30.0,7,11:00,491,47.251,22.0,False
GOOGL,put,Wed-0DTE,market,30.0,8,10:00,621,46.216,27.0,False
GOOGL,put,Wed-0DTE,market,30.0,9,14:00,338,45.858,19.0,False
GOOGL,put,Wed-0DTE,market,30.0,10,11:30,425,41.176,54.0,False
GOOGL,put,Wed-0DTE,market,30.0,11,14:30,338,38.462,17.0,False
GOOGL,put,Wed-0DTE,market,30.0,12,15:00,352,24.148,13.0,False
GOOGL,put,Wed-0DTE,market,30.0,13,15:30,101,10.891,10.0,False
GOOGL,put,Wed-0DTE,market,50.0,1,13:30,343,44.606,37.0,False
GOOGL,put,Wed-0DTE,market,50.0,2,12:30,417,44.604,82.0,False
GOOGL,put,Wed-0DTE,market,50.0,3,09:30,582,43.814,20.0,False
GOOGL,put,Wed-0DTE,market,50.0,4,12:00,407,43.735,109.5,False
GOOGL,put,Wed-0DTE,market,50.0,5,13:00,369,43.089,53.0,False
GOOGL,put,Wed-0DTE,market,50.0,6,10:30,561,39.572,38.5,False
GOOGL,put,Wed-0DTE,market,50.0,7,10:00,621,38.003,42.0,False
GOOGL,put,Wed-0DTE,market,50.0,8,11:00,491,37.678,38.0,False
GOOGL,put,Wed-0DTE,market,50.0,9,14:00,338,36.095,25.5,False
GOOGL,put,Wed-0DTE,market,50.0,10,11:30,425,33.412,83.0,False
GOOGL,put,Wed-0DTE,market,50.0,11,14:30,338,26.627,23.0,False
GOOGL,put,Wed-0DTE,market,50.0,12,15:00,352,17.33,20.0,False
GOOGL,put,Wed-0DTE,market,50.0,13,15:30,101,6.931,13.0,False
GOOGL,put,Wed-0DTE,market,75.0,1,13:30,343,39.067,48.0,False
GOOGL,put,Wed-0DTE,market,75.0,2,09:30,582,37.457,52.0,False
GOOGL,put,Wed-0DTE,market,75.0,3,12:30,417,37.17,97.0,False
GOOGL,put,Wed-0DTE,market,75.0,4,13:00,369,36.856,57.5,False
GOOGL,put,Wed-0DTE,market,75.0,5,12:00,407,31.45,118.5,False
GOOGL,put,Wed-0DTE,market,75.0,6,11:00,491,29.735,80.5,False
GOOGL,put,Wed-0DTE,market,75.0,7,10:00,621,29.63,54.0,False
GOOGL,put,Wed-0DTE,market,75.0,8,10:30,561,29.59,45.0,False
GOOGL,put,Wed-0DTE,market,75.0,9,14:00,338,28.107,29.0,False
GOOGL,put,Wed-0DTE,market,75.0,10,11:30,425,25.176,85.0,False
GOOGL,put,Wed-0DTE,market,75.0,11,14:30,338,21.893,30.5,False
GOOGL,put,Wed-0DTE,market,75.0,12,15:00,352,12.784,24.0,False
GOOGL,put,Wed-0DTE,market,75.0,13,15:30,101,5.941,20.5,False
GOOGL,put,Wed-0DTE,market,100.0,1,13:00,369,33.333,61.0,False
GOOGL,put,Wed-0DTE,market,100.0,2,13:30,343,32.362,51.0,False
GOOGL,put,Wed-0DTE,market,100.0,3,09:30,582,32.131,67.0,False
GOOGL,put,Wed-0DTE,market,100.0,4,12:30,417,30.695,101.0,False
GOOGL,put,Wed-0DTE,market,100.0,5,11:00,491,25.662,95.0,False
GOOGL,put,Wed-0DTE,market,100.0,6,10:30,561,24.955,66.5,False
GOOGL,put,Wed-0DTE,market,100.0,7,10:00,621,24.477,61.5,False
GOOGL,put,Wed-0DTE,market,100.0,8,12:00,407,23.833,124.0,False
GOOGL,put,Wed-0DTE,market,100.0,9,14:00,338,23.077,37.0,False
GOOGL,put,Wed-0DTE,market,100.0,10,11:30,425,18.118,115.0,False
GOOGL,put,Wed-0DTE,market,100.0,11,14:30,338,15.385,27.5,False
GOOGL,put,Wed-0DTE,market,100.0,12,15:00,352,10.795,24.0,False
GOOGL,put,Wed-0DTE,market,100.0,13,15:30,101,4.95,21.0,False
GOOGL,call,Mon-0DTE,mid,30.0,1,11:00,513,77.973,25.0,False
GOOGL,call,Mon-0DTE,mid,30.0,2,12:30,396,65.657,22.0,False
GOOGL,call,Mon-0DTE,mid,30.0,3,11:30,457,65.427,24.0,False
GOOGL,call,Mon-0DTE,mid,30.0,4,10:30,589,64.686,22.0,False
GOOGL,call,Mon-0DTE,mid,30.0,5,10:00,657,63.623,15.0,False
GOOGL,call,Mon-0DTE,mid,30.0,6,13:00,405,61.481,18.0,False
GOOGL,call,Mon-0DTE,mid,30.0,7,09:30,618,60.194,12.0,False
GOOGL,call,Mon-0DTE,mid,30.0,8,12:00,441,56.463,24.0,False
GOOGL,call,Mon-0DTE,mid,30.0,9,13:30,381,39.895,20.5,False
GOOGL,call,Mon-0DTE,mid,30.0,10,14:30,362,39.227,14.5,False
GOOGL,call,Mon-0DTE,mid,30.0,11,14:00,336,38.69,18.5,False
GOOGL,call,Mon-0DTE,mid,30.0,12,15:00,361,37.95,12.0,False
GOOGL,call,Mon-0DTE,mid,30.0,13,15:30,99,24.242,12.0,False
GOOGL,call,Mon-0DTE,mid,50.0,1,11:00,513,62.183,38.0,False
GOOGL,call,Mon-0DTE,mid,50.0,2,11:30,457,53.829,45.0,False
GOOGL,call,Mon-0DTE,mid,50.0,3,12:30,396,52.778,36.0,False
GOOGL,call,Mon-0DTE,mid,50.0,4,10:00,657,52.359,37.5,False
GOOGL,call,Mon-0DTE,mid,50.0,5,10:30,589,51.952,46.5,False
GOOGL,call,Mon-0DTE,mid,50.0,6,09:30,618,48.867,19.0,False
GOOGL,call,Mon-0DTE,mid,50.0,7,13:00,405,47.407,26.5,False
GOOGL,call,Mon-0DTE,mid,50.0,8,12:00,441,46.259,41.5,False
GOOGL,call,Mon-0DTE,mid,50.0,9,14:00,336,31.25,26.0,False
GOOGL,call,Mon-0DTE,mid,50.0,10,13:30,381,29.396,45.5,False
GOOGL,call,Mon-0DTE,mid,50.0,11,14:30,362,28.177,18.5,False
GOOGL,call,Mon-0DTE,mid,50.0,12,15:00,361,24.377,15.0,False
GOOGL,call,Mon-0DTE,mid,50.0,13,15:30,99,10.101,10.5,False
GOOGL,call,Mon-0DTE,mid,75.0,1,11:00,513,48.733,44.0,False
GOOGL,call,Mon-0DTE,mid,75.0,2,11:30,457,42.451,58.5,False
GOOGL,call,Mon-0DTE,mid,75.0,3,12:30,396,42.424,45.0,False
GOOGL,call,Mon-0DTE,mid,75.0,4,10:30,589,41.087,62.0,False
GOOGL,call,Mon-0DTE,mid,75.0,5,10:00,657,39.878,50.5,False
GOOGL,call,Mon-0DTE,mid,75.0,6,09:30,618,37.055,31.0,False
GOOGL,call,Mon-0DTE,mid,75.0,7,12:00,441,35.601,61.0,False
GOOGL,call,Mon-0DTE,mid,75.0,8,13:00,405,33.086,29.0,False
GOOGL,call,Mon-0DTE,mid,75.0,9,14:00,336,26.786,29.0,False
GOOGL,call,Mon-0DTE,mid,75.0,10,13:30,381,22.31,59.0,False
GOOGL,call,Mon-0DTE,mid,75.0,11,14:30,362,20.166,23.0,False
GOOGL,call,Mon-0DTE,mid,75.0,12,15:00,361,17.175,16.5,False
GOOGL,call,Mon-0DTE,mid,75.0,13,15:30,99,8.081,15.0,False
GOOGL,call,Mon-0DTE,mid,100.0,1,11:00,513,38.207,60.0,False
GOOGL,call,Mon-0DTE,mid,100.0,2,11:30,457,35.449,76.5,False
GOOGL,call,Mon-0DTE,mid,100.0,3,12:30,396,33.838,53.5,False
GOOGL,call,Mon-0DTE,mid,100.0,4,10:00,657,32.725,68.0,False
GOOGL,call,Mon-0DTE,mid,100.0,5,12:00,441,31.746,71.5,False
GOOGL,call,Mon-0DTE,mid,100.0,6,10:30,589,31.07,72.0,False
GOOGL,call,Mon-0DTE,mid,100.0,7,09:30,618,29.773,36.5,False
GOOGL,call,Mon-0DTE,mid,100.0,8,13:00,405,25.185,58.5,False
GOOGL,call,Mon-0DTE,mid,100.0,9,14:00,336,20.833,31.0,False
GOOGL,call,Mon-0DTE,mid,100.0,10,13:30,381,18.11,65.0,False
GOOGL,call,Mon-0DTE,mid,100.0,11,15:00,361,14.681,16.0,False
GOOGL,call,Mon-0DTE,mid,100.0,12,14:30,362,14.641,19.0,False
GOOGL,call,Mon-0DTE,mid,100.0,13,15:30,99,7.071,14.0,False
GOOGL,call,Mon-0DTE,market,30.0,1,11:00,513,57.115,40.0,False
GOOGL,call,Mon-0DTE,market,30.0,2,10:30,589,50.934,46.5,False
GOOGL,call,Mon-0DTE,market,30.0,3,10:00,657,49.772,34.0,False
GOOGL,call,Mon-0DTE,market,30.0,4,12:30,396,48.99,39.0,False
GOOGL,call,Mon-0DTE,market,30.0,5,11:30,457,48.578,46.5,False
GOOGL,call,Mon-0DTE,market,30.0,6,09:30,618,48.22,19.0,False
GOOGL,call,Mon-0DTE,market,30.0,7,13:00,405,43.951,29.0,False
GOOGL,call,Mon-0DTE,market,30.0,8,12:00,441,42.63,45.5,False
GOOGL,call,Mon-0DTE,market,30.0,9,14:00,336,26.19,31.0,False
GOOGL,call,Mon-0DTE,market,30.0,10,13:30,381,25.984,54.0,False
GOOGL,call,Mon-0DTE,market,30.0,11,14:30,362,24.586,21.0,False
GOOGL,call,Mon-0DTE,market,30.0,12,15:00,361,21.884,17.0,False
GOOGL,call,Mon-0DTE,market,30.0,13,15:30,99,12.121,11.0,False
GOOGL,call,Mon-0DTE,market,50.0,1,11:00,513,45.224,64.5,False
GOOGL,call,Mon-0DTE,market,50.0,2,10:30,589,41.766,61.5,False
GOOGL,call,Mon-0DTE,market,50.0,3,12:30,396,40.152,52.0,False
GOOGL,call,Mon-0DTE,market,50.0,4,11:30,457,39.825,77.0,False
GOOGL,call,Mon-0DTE,market,50.0,5,09:30,618,39.482,30.5,False
GOOGL,call,Mon-0DTE,market,50.0,6,10:00,657,39.422,47.0,False
GOOGL,call,Mon-0DTE,market,50.0,7,12:00,441,35.828,72.5,False
GOOGL,call,Mon-0DTE,market,50.0,8,13:00,405,32.346,56.0,False
GOOGL,call,Mon-0DTE,market,50.0,9,14:00,336,22.321,34.0,False
GOOGL,call,Mon-0DTE,market,50.0,10,13:30,381,21.522,69.0,False
GOOGL,call,Mon-0DTE,market,50.0,11,14:30,362,18.785,25.5,False
GOOGL,call,Mon-0DTE,market,50.0,12,15:00,361,14.681,18.0,False
GOOGL,call,Mon-0DTE,market,50.0,13,15:30,99,8.081,10.5,False
GOOGL,call,Mon-0DTE,market,75.0,1,11:00,513,35.283,88.0,False
GOOGL,call,Mon-0DTE,market,75.0,2,11:30,457,32.823,102.0,False
GOOGL,call,Mon-0DTE,market,75.0,3,10:00,657,32.572,81.5,False
GOOGL,call,Mon-0DTE,market,75.0,4,10:30,589,32.428,84.0,False
GOOGL,call,Mon-0DTE,market,75.0,5,12:30,396,31.566,72.0,False
GOOGL,call,Mon-0DTE,market,75.0,6,09:30,618,31.23,44.0,False
GOOGL,call,Mon-0DTE,market,75.0,7,12:00,441,29.478,84.0,False
GOOGL,call,Mon-0DTE,market,75.0,8,13:00,405,23.704,78.0,False
GOOGL,call,Mon-0DTE,market,75.0,9,14:00,336,19.345,43.0,False
GOOGL,call,Mon-0DTE,market,75.0,10,13:30,381,16.798,81.0,False
GOOGL,call,Mon-0DTE,market,75.0,11,14:30,362,14.088,27.0,False
GOOGL,call,Mon-0DTE,market,75.0,12,15:00,361,9.695,15.0,False
GOOGL,call,Mon-0DTE,market,75.0,13,15:30,99,6.061,18.5,False
GOOGL,call,Mon-0DTE,market,100.0,1,11:30,457,26.258,109.0,False
GOOGL,call,Mon-0DTE,market,100.0,2,10:00,657,25.875,114.5,False
GOOGL,call,Mon-0DTE,market,100.0,3,12:00,441,25.624,89.0,False
GOOGL,call,Mon-0DTE,market,100.0,4,09:30,618,25.243,53.0,False
GOOGL,call,Mon-0DTE,market,100.0,5,11:00,513,24.561,139.5,False
GOOGL,call,Mon-0DTE,market,100.0,6,10:30,589,24.109,115.5,False
GOOGL,call,Mon-0DTE,market,100.0,7,12:30,396,20.96,130.0,False
GOOGL,call,Mon-0DTE,market,100.0,8,13:00,405,19.753,84.0,False
GOOGL,call,Mon-0DTE,market,100.0,9,14:00,336,15.774,48.0,False
GOOGL,call,Mon-0DTE,market,100.0,10,13:30,381,12.861,89.0,False
GOOGL,call,Mon-0DTE,market,100.0,11,14:30,362,11.602,26.0,False
GOOGL,call,Mon-0DTE,market,100.0,12,15:00,361,7.479,20.0,False
GOOGL,call,Mon-0DTE,market,100.0,13,15:30,99,3.03,17.0,False
GOOGL,put,Mon-0DTE,mid,30.0,1,14:30,297,60.269,14.0,False
GOOGL,put,Mon-0DTE,mid,30.0,2,12:00,377,57.294,19.5,False
GOOGL,put,Mon-0DTE,mid,30.0,3,14:00,275,56.727,21.0,False
GOOGL,put,Mon-0DTE,mid,30.0,4,10:00,568,56.69,13.0,False
GOOGL,put,Mon-0DTE,mid,30.0,5,11:00,417,55.396,12.0,False
GOOGL,put,Mon-0DTE,mid,30.0,6,11:30,383,53.786,25.0,False
GOOGL,put,Mon-0DTE,mid,30.0,7,12:30,318,53.459,29.5,False
GOOGL,put,Mon-0DTE,mid,30.0,8,13:30,333,52.853,22.0,False
GOOGL,put,Mon-0DTE,mid,30.0,9,10:30,494,51.822,14.0,False
GOOGL,put,Mon-0DTE,mid,30.0,10,13:00,333,51.652,33.5,False
GOOGL,put,Mon-0DTE,mid,30.0,11,09:30,517,50.87,13.0,False
GOOGL,put,Mon-0DTE,mid,30.0,12,15:00,314,46.178,12.0,False
GOOGL,put,Mon-0DTE,mid,30.0,13,15:30,81,30.864,13.0,False
GOOGL,put,Mon-0DTE,mid,50.0,1,12:00,377,48.276,39.0,False
GOOGL,put,Mon-0DTE,mid,50.0,2,14:30,297,47.811,21.0,False
GOOGL,put,Mon-0DTE,mid,50.0,3,10:00,568,47.007,21.0,False
GOOGL,put,Mon-0DTE,mid,50.0,4,14:00,275,46.909,34.0,False
GOOGL,put,Mon-0DTE,mid,50.0,5,11:30,383,43.603,51.0,False
GOOGL,put,Mon-0DTE,mid,50.0,6,12:30,318,43.082,49.0,False
GOOGL,put,Mon-0DTE,mid,50.0,7,13:00,333,41.742,74.0,False
GOOGL,put,Mon-0DTE,mid,50.0,8,11:00,417,41.727,40.5,False
GOOGL,put,Mon-0DTE,mid,50.0,9,13:30,333,39.64,40.0,False
GOOGL,put,Mon-0DTE,mid,50.0,10,09:30,517,39.458,27.5,False
GOOGL,put,Mon-0DTE,mid,50.0,11,10:30,494,37.045,23.0,False
GOOGL,put,Mon-0DTE,mid,50.0,12,15:00,314,34.395,16.0,False
GOOGL,put,Mon-0DTE,mid,50.0,13,15:30,81,24.691,14.5,False
GOOGL,put,Mon-0DTE,mid,75.0,1,10:00,568,39.613,29.0,False
GOOGL,put,Mon-0DTE,mid,75.0,2,12:00,377,39.257,73.0,False
GOOGL,put,Mon-0DTE,mid,75.0,3,14:00,275,38.182,45.0,False
GOOGL,put,Mon-0DTE,mid,75.0,4,12:30,318,36.792,92.0,False
GOOGL,put,Mon-0DTE,mid,75.0,5,14:30,297,36.364,28.0,False
GOOGL,put,Mon-0DTE,mid,75.0,6,11:30,383,34.726,147.0,False
GOOGL,put,Mon-0DTE,mid,75.0,7,13:00,333,33.333,94.0,False
GOOGL,put,Mon-0DTE,mid,75.0,8,13:30,333,31.532,50.0,False
GOOGL,put,Mon-0DTE,mid,75.0,9,11:00,417,31.415,70.0,False
GOOGL,put,Mon-0DTE,mid,75.0,10,10:30,494,30.769,36.5,False
GOOGL,put,Mon-0DTE,mid,75.0,11,09:30,517,28.24,39.5,False
GOOGL,put,Mon-0DTE,mid,75.0,12,15:00,314,25.478,22.5,False
GOOGL,put,Mon-0DTE,mid,75.0,13,15:30,81,18.519,15.0,False
GOOGL,put,Mon-0DTE,mid,100.0,1,10:00,568,34.859,35.0,False
GOOGL,put,Mon-0DTE,mid,100.0,2,14:00,275,32.364,47.0,False
GOOGL,put,Mon-0DTE,mid,100.0,3,12:00,377,31.3,141.0,False
GOOGL,put,Mon-0DTE,mid,100.0,4,12:30,318,30.503,105.0,False
GOOGL,put,Mon-0DTE,mid,100.0,5,11:30,383,30.026,155.0,False
GOOGL,put,Mon-0DTE,mid,100.0,6,14:30,297,29.63,35.0,False
GOOGL,put,Mon-0DTE,mid,100.0,7,13:30,333,27.928,59.0,False
GOOGL,put,Mon-0DTE,mid,100.0,8,13:00,333,27.928,98.0,False
GOOGL,put,Mon-0DTE,mid,100.0,9,10:30,494,26.113,50.0,False
GOOGL,put,Mon-0DTE,mid,100.0,10,11:00,417,25.899,77.5,False
GOOGL,put,Mon-0DTE,mid,100.0,11,15:00,314,21.019,28.5,False
GOOGL,put,Mon-0DTE,mid,100.0,12,09:30,517,19.342,61.0,False
GOOGL,put,Mon-0DTE,mid,100.0,13,15:30,81,13.58,16.0,False
GOOGL,put,Mon-0DTE,market,30.0,1,10:00,568,41.549,21.0,False
GOOGL,put,Mon-0DTE,market,30.0,2,12:00,377,41.379,52.5,False
GOOGL,put,Mon-0DTE,market,30.0,3,14:30,297,40.404,23.0,False
GOOGL,put,Mon-0DTE,market,30.0,4,12:30,318,38.994,79.5,False
GOOGL,put,Mon-0DTE,market,30.0,5,11:30,383,38.381,44.0,False
GOOGL,put,Mon-0DTE,market,30.0,6,11:00,417,38.129,41.0,False
GOOGL,put,Mon-0DTE,market,30.0,7,14:00,275,37.455,34.0,False
GOOGL,put,Mon-0DTE,market,30.0,8,10:30,494,37.449,25.0,False
GOOGL,put,Mon-0DTE,market,30.0,9,09:30,517,36.557,29.0,False
GOOGL,put,Mon-0DTE,market,30.0,10,13:30,333,36.036,52.0,False
GOOGL,put,Mon-0DTE,market,30.0,11,13:00,333,34.835,76.5,False
GOOGL,put,Mon-0DTE,market,30.0,12,15:00,314,27.07,23.0,False
GOOGL,put,Mon-0DTE,market,30.0,13,15:30,81,23.457,17.0,False
GOOGL,put,Mon-0DTE,market,50.0,1,10:00,568,35.035,29.0,False
GOOGL,put,Mon-0DTE,market,50.0,2,11:30,383,34.204,88.0,False
GOOGL,put,Mon-0DTE,market,50.0,3,12:00,377,33.687,74.0,False
GOOGL,put,Mon-0DTE,market,50.0,4,12:30,318,33.648,103.0,False
GOOGL,put,Mon-0DTE,market,50.0,5,14:00,275,33.455,44.5,False
GOOGL,put,Mon-0DTE,market,50.0,6,14:30,297,32.66,30.0,False
GOOGL,put,Mon-0DTE,market,50.0,7,11:00,417,31.415,96.0,False
GOOGL,put,Mon-0DTE,market,50.0,8,13:30,333,31.231,62.0,False
GOOGL,put,Mon-0DTE,market,50.0,9,13:00,333,30.33,100.0,False
GOOGL,put,Mon-0DTE,market,50.0,10,10:30,494,29.96,41.5,False
GOOGL,put,Mon-0DTE,market,50.0,11,09:30,517,28.433,42.0,False
GOOGL,put,Mon-0DTE,market,50.0,12,15:00,314,21.338,31.0,False
GOOGL,put,Mon-0DTE,market,50.0,13,15:30,81,17.284,21.0,False
GOOGL,put,Mon-0DTE,market,75.0,1,10:00,568,29.754,36.0,False
GOOGL,put,Mon-0DTE,market,75.0,2,11:30,383,29.504,167.0,False
GOOGL,put,Mon-0DTE,market,75.0,3,12:00,377,28.647,146.5,False
GOOGL,put,Mon-0DTE,market,75.0,4,12:30,318,27.673,125.5,False
GOOGL,put,Mon-0DTE,market,75.0,5,13:30,333,26.426,65.5,False
GOOGL,put,Mon-0DTE,market,75.0,6,14:00,275,26.182,47.5,False
GOOGL,put,Mon-0DTE,market,75.0,7,14:30,297,25.926,37.0,False
GOOGL,put,Mon-0DTE,market,75.0,8,11:00,417,25.659,96.0,False
GOOGL,put,Mon-0DTE,market,75.0,9,10:30,494,24.696,72.0,False
GOOGL,put,Mon-0DTE,market,75.0,10,13:00,333,23.724,101.0,False
GOOGL,put,Mon-0DTE,market,75.0,11,09:30,517,20.503,50.5,False
GOOGL,put,Mon-0DTE,market,75.0,12,15:00,314,14.65,30.0,False
GOOGL,put,Mon-0DTE,market,75.0,13,15:30,81,8.642,20.0,False
GOOGL,put,Mon-0DTE,market,100.0,1,10:00,568,26.056,47.5,False
GOOGL,put,Mon-0DTE,market,100.0,2,11:30,383,25.849,170.0,False
GOOGL,put,Mon-0DTE,market,100.0,3,14:00,275,24.0,50.0,False
GOOGL,put,Mon-0DTE,market,100.0,4,12:00,377,23.873,159.5,False
GOOGL,put,Mon-0DTE,market,100.0,5,12:30,318,22.642,134.5,False
GOOGL,put,Mon-0DTE,market,100.0,6,13:30,333,21.922,64.0,False
GOOGL,put,Mon-0DTE,market,100.0,7,13:00,333,21.922,106.0,False
GOOGL,put,Mon-0DTE,market,100.0,8,14:30,297,21.886,46.0,False
GOOGL,put,Mon-0DTE,market,100.0,9,11:00,417,20.863,95.0,False
GOOGL,put,Mon-0DTE,market,100.0,10,10:30,494,20.445,98.0,False
GOOGL,put,Mon-0DTE,market,100.0,11,09:30,517,15.28,68.0,False
GOOGL,put,Mon-0DTE,market,100.0,12,15:00,314,13.057,32.0,False
GOOGL,put,Mon-0DTE,market,100.0,13,15:30,81,7.407,20.5,False
AMZN,call,Fri-0DTE,mid,30.0,1,10:30,3603,43.658,29.0,False
AMZN,call,Fri-0DTE,mid,30.0,2,11:00,3381,42.709,26.5,False
AMZN,call,Fri-0DTE,mid,30.0,3,09:30,3478,40.972,19.0,False
AMZN,call,Fri-0DTE,mid,30.0,4,10:00,3915,40.945,28.0,False
AMZN,call,Fri-0DTE,mid,30.0,5,13:00,2702,37.824,35.0,False
AMZN,call,Fri-0DTE,mid,30.0,6,11:30,3150,37.46,36.0,False
AMZN,call,Fri-0DTE,mid,30.0,7,12:00,3018,37.343,34.0,False
AMZN,call,Fri-0DTE,mid,30.0,8,13:30,2680,37.127,34.0,False
AMZN,call,Fri-0DTE,mid,30.0,9,12:30,2964,36.572,35.0,False
AMZN,call,Fri-0DTE,mid,30.0,10,14:00,2717,31.432,28.0,False
AMZN,call,Fri-0DTE,mid,30.0,11,14:30,2663,26.061,28.0,False
