# Backtest method: MAX RELIABILITY (win_rate only)
# Lookback = 365 calendar days
# Generated 2026-06-12 11:09:24  |  data source: Alpaca Markets API
# P&L $ assumes 1 contract = 100 shares

DETAIL — one row per MWF date (ATM call at the optimal time)
date,ticker,contract_symbol,strike,source,entry_time,entry_price,exit_time,exit_price,payoff_per_share,pnl_dollars,profitable,note
2025-10-17,AAPL,AAPL251017C00252500,252.5,REAL,3:10 PM,0.29,3:15 PM,0.36,0.07,7.0,True,
2025-10-20,AAPL,AAPL251020C00262500,262.5,SIM,3:10 PM,1.4722,3:15 PM,1.2468,-0.2254,-22.54,False,
2025-10-22,AAPL,AAPL251022C00257500,257.5,SIM,3:10 PM,0.8243,3:15 PM,0.7951,-0.0292,-2.92,False,
2025-10-24,AAPL,AAPL251024C00262500,262.5,REAL,3:10 PM,1.05,3:15 PM,1.02,-0.03,-3.0,False,
2025-10-27,AAPL,AAPL251027C00265000,265.0,SIM,3:10 PM,1.9216,3:15 PM,1.9465,0.025,2.5,True,
2025-10-29,AAPL,AAPL251029C00270000,270.0,SIM,3:10 PM,0.3352,3:15 PM,0.3179,-0.0173,-1.73,False,
2025-10-31,AAPL,AAPL251031C00272500,272.5,REAL,3:10 PM,0.15,3:15 PM,0.23,0.08,8.0,True,
2025-11-03,AAPL,AAPL251103C00267500,267.5,SIM,3:10 PM,0.7283,3:15 PM,0.6693,-0.059,-5.9,False,
2025-11-05,AAPL,AAPL251105C00270000,270.0,SIM,3:10 PM,0.8388,3:15 PM,0.6459,-0.1929,-19.29,False,
2025-11-07,AAPL,AAPL251107C00267500,267.5,REAL,3:10 PM,0.18,3:15 PM,0.25,0.07,7.0,True,
2025-11-10,AAPL,AAPL251110C00270000,270.0,SIM,3:10 PM,0.5624,3:15 PM,0.4735,-0.0888,-8.88,False,
2025-11-12,AAPL,AAPL251112C00275000,275.0,SIM,3:10 PM,0.3926,3:15 PM,0.2933,-0.0993,-9.93,False,
2025-11-14,AAPL,AAPL251114C00275000,275.0,REAL,3:10 PM,0.06,3:15 PM,0.04,-0.02,-2.0,False,
2025-11-17,AAPL,AAPL251117C00265000,265.0,SIM,3:10 PM,1.6621,3:15 PM,1.7025,0.0404,4.04,True,
2025-11-19,AAPL,AAPL251119C00270000,270.0,SIM,3:10 PM,0.7996,3:15 PM,0.825,0.0254,2.54,True,
2025-11-21,AAPL,AAPL251121C00272500,272.5,REAL,3:10 PM,0.2,3:15 PM,0.19,-0.01,-1.0,False,
2025-11-24,AAPL,AAPL251124C00275000,275.0,SIM,3:10 PM,1.6447,3:15 PM,1.6216,-0.0231,-2.31,False,
2025-11-26,AAPL,AAPL251126C00277500,277.5,SIM,3:10 PM,1.6767,3:15 PM,1.5697,-0.107,-10.7,False,
2025-12-01,AAPL,AAPL251201C00282500,282.5,SIM,3:10 PM,0.604,3:15 PM,0.5412,-0.0628,-6.28,False,
2025-12-03,AAPL,AAPL251203C00285000,285.0,SIM,3:10 PM,0.7719,3:15 PM,0.6772,-0.0947,-9.47,False,
2025-12-05,AAPL,AAPL251205C00280000,280.0,REAL,3:10 PM,0.04,3:15 PM,0.04,0.0,0.0,False,
2025-12-08,AAPL,AAPL251208C00277500,277.5,SIM,3:10 PM,0.4294,3:15 PM,0.5124,0.0829,8.29,True,
2025-12-10,AAPL,AAPL251210C00280000,280.0,SIM,3:10 PM,0.5926,3:15 PM,0.5122,-0.0804,-8.04,False,
2025-12-12,AAPL,AAPL251212C00277500,277.5,REAL,3:10 PM,1.21,3:15 PM,0.92,-0.29,-29.0,False,
2025-12-15,AAPL,AAPL251215C00272500,272.5,SIM,3:10 PM,1.5524,3:15 PM,1.6081,0.0557,5.57,True,
2025-12-17,AAPL,AAPL251217C00275000,275.0,SIM,3:10 PM,0.3699,3:15 PM,0.3396,-0.0303,-3.03,False,
2025-12-19,AAPL,AAPL251219C00272500,272.5,REAL,3:10 PM,0.13,3:15 PM,0.09,-0.04,-4.0,False,
2025-12-22,AAPL,AAPL251222C00270000,270.0,SIM,3:10 PM,1.4552,3:15 PM,1.3678,-0.0874,-8.74,False,
2025-12-26,AAPL,AAPL251226C00275000,275.0,REAL,3:10 PM,0.04,3:15 PM,0.03,-0.01,-1.0,False,
2025-12-29,AAPL,AAPL251229C00275000,275.0,SIM,3:10 PM,0.454,3:15 PM,0.3986,-0.0553,-5.53,False,
2025-12-31,AAPL,AAPL251231C00272500,272.5,SIM,3:10 PM,0.7372,3:15 PM,0.7536,0.0164,1.64,True,
2026-01-02,AAPL,AAPL260102C00270000,270.0,REAL,3:10 PM,0.8,3:15 PM,0.75,-0.05,-5.0,False,
2026-01-05,AAPL,AAPL260105C00267500,267.5,SIM,3:10 PM,0.5178,3:15 PM,0.5479,0.0302,3.02,True,
2026-01-07,AAPL,AAPL260107C00262500,262.5,SIM,3:10 PM,0.4958,3:15 PM,0.3572,-0.1386,-13.86,False,
2026-01-09,AAPL,AAPL260109C00260000,260.0,REAL,3:10 PM,0.2,3:15 PM,0.22,0.02,2.0,True,
2026-01-12,AAPL,AAPL260112C00260000,260.0,SIM,3:10 PM,1.504,3:15 PM,1.4247,-0.0793,-7.93,False,
2026-01-14,AAPL,AAPL260114C00257500,257.5,SIM,3:10 PM,2.0823,3:15 PM,2.0635,-0.0188,-1.88,False,
2026-01-16,AAPL,AAPL260116C00257500,257.5,REAL,3:10 PM,0.04,3:15 PM,0.04,0.0,0.0,False,
2026-01-21,AAPL,AAPL260121C00250000,250.0,SIM,3:10 PM,1.058,3:15 PM,0.6353,-0.4228,-42.28,False,
2026-01-23,AAPL,AAPL260123C00247500,247.5,REAL,3:10 PM,0.66,3:15 PM,0.83,0.17,17.0,True,
2026-01-26,AAPL,AAPL260126C00255000,255.0,SIM,3:10 PM,1.5335,3:15 PM,1.3138,-0.2196,-21.96,False,
2026-01-28,AAPL,AAPL260128C00257500,257.5,SIM,3:10 PM,0.3642,3:15 PM,0.2599,-0.1043,-10.43,False,
2026-01-30,AAPL,AAPL260130C00257500,257.5,REAL,3:10 PM,1.29,3:15 PM,1.17,-0.12,-12.0,False,
2026-02-02,AAPL,AAPL260202C00267500,267.5,REAL,3:10 PM,1.43,3:15 PM,1.13,-0.3,-30.0,False,
2026-02-04,AAPL,AAPL260204C00275000,275.0,REAL,3:10 PM,0.81,3:15 PM,1.11,0.3,30.0,True,
2026-02-06,AAPL,AAPL260206C00277500,277.5,REAL,3:10 PM,0.93,3:15 PM,0.62,-0.31,-31.0,False,
2026-02-09,AAPL,AAPL260209C00272500,272.5,REAL,3:10 PM,1.17,3:15 PM,1.29,0.12,12.0,True,
2026-02-11,AAPL,AAPL260211C00277500,277.5,REAL,3:10 PM,0.14,3:15 PM,0.08,-0.06,-6.0,False,
2026-02-13,AAPL,AAPL260213C00257500,257.5,REAL,3:10 PM,0.64,3:15 PM,0.55,-0.09,-9.0,False,
2026-02-18,AAPL,AAPL260218C00265000,265.0,REAL,3:10 PM,0.05,3:15 PM,0.03,-0.02,-2.0,False,
2026-02-20,AAPL,AAPL260220C00265000,265.0,REAL,3:10 PM,0.2,3:15 PM,0.21,0.01,1.0,True,
2026-02-23,AAPL,AAPL260223C00267500,267.5,REAL,3:10 PM,0.06,3:15 PM,0.1,0.04,4.0,True,
2026-02-25,AAPL,AAPL260225C00272500,272.5,REAL,3:10 PM,1.21,3:15 PM,1.25,0.04,4.0,True,
2026-02-27,AAPL,AAPL260227C00265000,265.0,REAL,3:10 PM,1.0,3:15 PM,1.62,0.62,62.0,True,
2026-03-02,AAPL,AAPL260302C00265000,265.0,REAL,3:10 PM,0.35,3:15 PM,0.28,-0.07,-7.0,False,
