"# Backtest method: MAX EXPECTED PROFIT, target-spend sized (win_rate × avg_payoff)  (by day of week)"
"# Position sizing: contracts = ceil($1.00 / option_price), min 1 — minimum ~$100 premium per trade (more if the option costs over $1.00/share). P&L and the optimal time reflect the contract count."
# Lookback = 100 calendar days
# Generated 2026-06-12 14:37:47  |  data source: Alpaca Markets API
# P&L $ assumes 1 contract = 100 shares

DETAIL — one row per MWF date; each day uses its own optimal timing
day_of_week,date,ticker,contract_symbol,strike,source,entry_time,entry_price,exit_time,exit_price,payoff_per_share,contracts,cost_dollars,pnl_dollars,profitable,note
Friday,2026-05-22,AAPL,AAPL260522C00310000,310.0,REAL,3:40 PM,0.03,3:50 PM,0.04,0.01,34,102.0,34.0,True,
Friday,2026-05-29,AAPL,AAPL260529C00310000,310.0,REAL,3:40 PM,1.81,3:50 PM,2.84,1.03,1,181.0,103.0,True,
Friday,2026-06-05,AAPL,AAPL260605C00310000,310.0,REAL,3:40 PM,0.07,3:50 PM,0.05,-0.02,15,105.0,-30.0,False,
Friday,2026-03-06,NVDA,NVDA260306C00180000,180.0,REAL,3:00 PM,0.43,3:25 PM,0.05,-0.38,3,129.0,-114.0,False,
Friday,2026-03-13,NVDA,NVDA260313C00180000,180.0,REAL,3:00 PM,1.01,3:25 PM,0.58,-0.43,1,101.0,-43.0,False,
Friday,2026-03-20,NVDA,NVDA260320C00175000,175.0,REAL,3:00 PM,0.11,3:25 PM,0.01,-0.1,10,110.0,-100.0,False,
Friday,2026-03-27,NVDA,NVDA260327C00165000,165.0,REAL,3:00 PM,2.5,3:25 PM,2.67,0.17,1,250.0,17.0,True,
Friday,2026-04-10,NVDA,NVDA260410C00190000,190.0,REAL,3:00 PM,0.03,3:25 PM,0.05,0.02,34,102.0,68.0,True,
Friday,2026-04-17,NVDA,NVDA260417C00200000,200.0,REAL,3:00 PM,0.94,3:25 PM,1.45,0.51,2,188.0,102.0,True,
Friday,2026-04-24,NVDA,NVDA260424C00207500,207.5,REAL,3:00 PM,0.89,3:25 PM,1.2,0.31,2,178.0,62.0,True,
Friday,2026-05-01,NVDA,NVDA260501C00200000,200.0,REAL,3:00 PM,0.03,3:25 PM,0.27,0.24,34,102.0,816.0,True,
Friday,2026-05-08,NVDA,NVDA260508C00215000,215.0,REAL,3:00 PM,0.44,3:25 PM,0.32,-0.12,3,132.0,-36.0,False,
Friday,2026-05-15,NVDA,NVDA260515C00230000,230.0,REAL,3:00 PM,0.3,3:25 PM,0.03,-0.27,4,120.0,-108.0,False,
Friday,2026-05-22,NVDA,NVDA260522C00215000,215.0,REAL,3:00 PM,1.02,3:25 PM,0.57,-0.45,1,102.0,-45.0,False,
Friday,2026-05-29,NVDA,NVDA260529C00217500,217.5,REAL,3:00 PM,0.28,3:25 PM,0.28,0.0,4,112.0,0.0,False,
Friday,2026-06-05,NVDA,NVDA260605C00205000,205.0,REAL,3:00 PM,1.0,3:25 PM,1.17,0.17,1,100.0,17.0,True,
Friday,2026-03-06,TSLA,TSLA260306C00400000,400.0,REAL,3:50 PM,0.06,3:55 PM,0.02,-0.04,17,102.0,-68.0,False,
Friday,2026-03-13,TSLA,TSLA260313C00392500,392.5,REAL,3:50 PM,0.05,3:55 PM,0.15,0.1,20,100.0,200.0,True,
Friday,2026-03-20,TSLA,TSLA260320C00367500,367.5,REAL,3:50 PM,0.07,3:55 PM,0.74,0.67,15,105.0,1005.0,True,
Friday,2026-03-27,TSLA,TSLA260327C00360000,360.0,REAL,3:50 PM,0.89,3:55 PM,2.18,1.29,2,178.0,258.0,True,
Friday,2026-04-10,TSLA,TSLA260410C00345000,345.0,REAL,3:50 PM,2.38,3:55 PM,3.3,0.92,1,238.0,92.0,True,
Friday,2026-04-17,TSLA,TSLA260417C00402500,402.5,REAL,3:50 PM,0.08,3:55 PM,0.06,-0.02,13,104.0,-26.0,False,
Friday,2026-04-24,TSLA,TSLA260424C00377500,377.5,REAL,3:50 PM,0.18,3:55 PM,0.15,-0.03,6,108.0,-18.0,False,
Friday,2026-05-01,TSLA,TSLA260501C00395000,395.0,REAL,3:50 PM,0.01,3:55 PM,0.01,0.0,100,100.0,0.0,False,
Friday,2026-05-08,TSLA,TSLA260508C00427500,427.5,REAL,3:50 PM,0.08,3:55 PM,0.16,0.08,13,104.0,104.0,True,
Friday,2026-05-15,TSLA,TSLA260515C00425000,425.0,REAL,3:50 PM,0.17,3:55 PM,0.07,-0.1,6,102.0,-60.0,False,
Friday,2026-05-22,TSLA,TSLA260522C00430000,430.0,REAL,3:50 PM,0.02,3:55 PM,0.01,-0.01,50,100.0,-50.0,False,
Friday,2026-05-29,TSLA,TSLA260529C00435000,435.0,REAL,3:50 PM,1.86,3:55 PM,1.1,-0.76,1,186.0,-76.0,False,
Friday,2026-06-05,TSLA,TSLA260605C00390000,390.0,REAL,3:50 PM,3.1,3:55 PM,2.38,-0.72,1,310.0,-72.0,False,
Friday,2026-03-06,MSFT,MSFT260306C00410000,410.0,REAL,3:45 PM,0.17,3:55 PM,0.09,-0.08,6,102.0,-48.0,False,
Friday,2026-03-13,MSFT,MSFT260313C00395000,395.0,REAL,3:45 PM,0.35,3:55 PM,0.6,0.25,3,105.0,75.0,True,
Friday,2026-03-20,MSFT,MSFT260320C00382500,382.5,REAL,3:45 PM,0.5,3:55 PM,0.43,-0.07,2,100.0,-14.0,False,
Friday,2026-03-27,MSFT,MSFT260327C00357500,357.5,REAL,3:45 PM,0.3,3:55 PM,0.37,0.07,4,120.0,28.0,True,
Friday,2026-04-10,MSFT,MSFT260410C00370000,370.0,REAL,3:45 PM,1.37,3:55 PM,1.01,-0.36,1,137.0,-36.0,False,
Friday,2026-04-17,MSFT,MSFT260417C00422500,422.5,REAL,3:45 PM,0.49,3:55 PM,0.86,0.37,3,147.0,111.0,True,
Friday,2026-04-24,MSFT,MSFT260424C00422500,422.5,REAL,3:45 PM,1.7,3:55 PM,2.2,0.5,1,170.0,50.0,True,
Friday,2026-05-01,MSFT,MSFT260501C00415000,415.0,REAL,3:45 PM,1.47,3:55 PM,0.07,-1.4,1,147.0,-140.0,False,
Friday,2026-05-08,MSFT,MSFT260508C00415000,415.0,REAL,3:45 PM,0.38,3:55 PM,0.8,0.42,3,114.0,126.0,True,
Friday,2026-05-15,MSFT,MSFT260515C00425000,425.0,REAL,3:45 PM,0.31,3:55 PM,0.07,-0.24,4,124.0,-96.0,False,
Friday,2026-05-22,MSFT,MSFT260522C00420000,420.0,REAL,3:45 PM,0.04,3:55 PM,0.03,-0.01,25,100.0,-25.0,False,
Friday,2026-05-29,MSFT,MSFT260529C00442500,442.5,REAL,3:45 PM,1.19,3:55 PM,7.0,5.81,1,119.0,581.0,True,
Friday,2026-06-05,MSFT,MSFT260605C00417500,417.5,REAL,3:45 PM,0.22,3:55 PM,0.5,0.28,5,110.0,140.0,True,

SUMMARY BY DAY
day_of_week,ticker,optimal_entry,optimal_exit,trades,wins,win_rate,total_pnl_dollars,avg_pnl_dollars,best_day,worst_day,skipped_no_data,premium_spent,return_on_spend
Friday,AAPL,3:40 PM,3:50 PM,13,8,0.6154,569.0,43.77,360.0,-80.0,0,1544.0,0.3685
Friday,NVDA,3:00 PM,3:25 PM,13,6,0.4615,636.0,48.92,816.0,-114.0,0,1726.0,0.3685
Friday,TSLA,3:50 PM,3:55 PM,13,5,0.3846,1289.0,99.15,1005.0,-76.0,0,1837.0,0.7017
Friday,MSFT,3:45 PM,3:55 PM,13,7,0.5385,752.0,57.85,581.0,-140.0,0,1595.0,0.4715

"DAY COMBINATION COMPARISON (per equity, then ALL combined)"
ticker,combination,days_included,trades,wins,win_rate,total_pnl_dollars,avg_pnl_dollars
AAPL,Friday only,Friday,13,8,0.6154,569.0,43.77
NVDA,Friday only,Friday,13,6,0.4615,636.0,48.92
TSLA,Friday only,Friday,13,5,0.3846,1289.0,99.15
MSFT,Friday only,Friday,13,7,0.5385,752.0,57.85
ALL,Friday only,Friday,52,26,0.5000,3246.0,62.42
