# Backtest method: MAX RELIABILITY (win_rate only)  (by day of week)
# Lookback = 138 calendar days
# Generated 2026-06-12 12:28:56  |  data source: Alpaca Markets API
# P&L $ assumes 1 contract = 100 shares

DETAIL — one row per MWF date; each day uses its own optimal timing
day_of_week,date,ticker,contract_symbol,strike,source,entry_time,entry_price,exit_time,exit_price,payoff_per_share,pnl_dollars,profitable,note
Friday,2026-03-20,TSLA,TSLA260320C00367500,367.5,REAL,3:30 PM,0.37,3:40 PM,0.1,-0.27,-27.0,False,
Friday,2026-03-27,TSLA,TSLA260327C00360000,360.0,REAL,3:30 PM,1.78,3:40 PM,1.76,-0.02,-2.0,False,
Friday,2026-04-10,TSLA,TSLA260410C00345000,345.0,REAL,3:30 PM,1.3,3:40 PM,1.84,0.54,54.0,True,
Friday,2026-04-17,TSLA,TSLA260417C00402500,402.5,REAL,3:30 PM,0.41,3:40 PM,0.55,0.14,14.0,True,
Friday,2026-04-24,TSLA,TSLA260424C00377500,377.5,REAL,3:30 PM,0.29,3:40 PM,0.55,0.26,26.0,True,
Friday,2026-05-01,TSLA,TSLA260501C00395000,395.0,REAL,3:30 PM,0.26,3:40 PM,0.06,-0.2,-20.0,False,
Friday,2026-05-08,TSLA,TSLA260508C00427500,427.5,REAL,3:30 PM,0.27,3:40 PM,0.18,-0.09,-9.0,False,
Friday,2026-05-15,TSLA,TSLA260515C00425000,425.0,REAL,3:30 PM,0.36,3:40 PM,0.45,0.09,9.0,True,
Friday,2026-05-22,TSLA,TSLA260522C00430000,430.0,REAL,3:30 PM,0.03,3:40 PM,0.03,0.0,0.0,False,
Friday,2026-05-29,TSLA,TSLA260529C00435000,435.0,REAL,3:30 PM,0.46,3:40 PM,0.95,0.49,49.0,True,
Friday,2026-06-05,TSLA,TSLA260605C00390000,390.0,REAL,3:30 PM,1.61,3:40 PM,2.0,0.39,39.0,True,
Friday,2026-01-30,MSFT,MSFT260130C00430000,430.0,REAL,3:50 PM,0.11,3:55 PM,0.2,0.09,9.0,True,
Friday,2026-02-06,MSFT,MSFT260206C00400000,400.0,REAL,3:50 PM,1.14,3:55 PM,1.33,0.19,19.0,True,
Friday,2026-02-13,MSFT,MSFT260213C00402500,402.5,REAL,3:50 PM,0.03,3:55 PM,0.02,-0.01,-1.0,False,
Friday,2026-02-20,MSFT,MSFT260220C00397500,397.5,REAL,3:50 PM,0.18,3:55 PM,0.21,0.03,3.0,True,
Friday,2026-02-27,MSFT,MSFT260227C00392500,392.5,REAL,3:50 PM,0.74,3:55 PM,1.18,0.44,44.0,True,
Friday,2026-03-06,MSFT,MSFT260306C00410000,410.0,REAL,3:50 PM,0.1,3:55 PM,0.09,-0.01,-1.0,False,
Friday,2026-03-13,MSFT,MSFT260313C00395000,395.0,REAL,3:50 PM,0.44,3:55 PM,0.6,0.16,16.0,True,
Friday,2026-03-20,MSFT,MSFT260320C00382500,382.5,REAL,3:50 PM,0.54,3:55 PM,0.43,-0.11,-11.0,False,
Friday,2026-03-27,MSFT,MSFT260327C00357500,357.5,REAL,3:50 PM,0.25,3:55 PM,0.37,0.12,12.0,True,
Friday,2026-04-10,MSFT,MSFT260410C00370000,370.0,REAL,3:50 PM,1.45,3:55 PM,1.01,-0.44,-44.0,False,
Friday,2026-04-17,MSFT,MSFT260417C00422500,422.5,REAL,3:50 PM,0.37,3:55 PM,0.86,0.49,49.0,True,
Friday,2026-04-24,MSFT,MSFT260424C00422500,422.5,REAL,3:50 PM,1.8,3:55 PM,2.2,0.4,40.0,True,
Friday,2026-05-01,MSFT,MSFT260501C00415000,415.0,REAL,3:50 PM,1.23,3:55 PM,0.07,-1.16,-116.0,False,
Friday,2026-05-08,MSFT,MSFT260508C00415000,415.0,REAL,3:50 PM,0.46,3:55 PM,0.8,0.34,34.0,True,
Friday,2026-05-15,MSFT,MSFT260515C00425000,425.0,REAL,3:50 PM,0.07,3:55 PM,0.07,0.0,0.0,False,
Friday,2026-05-22,MSFT,MSFT260522C00420000,420.0,REAL,3:50 PM,0.02,3:55 PM,0.03,0.01,1.0,True,
Friday,2026-05-29,MSFT,MSFT260529C00442500,442.5,REAL,3:50 PM,3.7,3:55 PM,7.0,3.3,330.0,True,
Friday,2026-06-05,MSFT,MSFT260605C00417500,417.5,REAL,3:50 PM,0.4,3:55 PM,0.5,0.1,10.0,True,

SUMMARY BY DAY
day_of_week,ticker,optimal_entry,optimal_exit,trades,wins,win_rate,total_pnl_dollars,avg_pnl_dollars,best_day,worst_day,skipped_no_data
Monday,AAPL,3:40 PM,3:55 PM,18,10,0.5556,157.04,8.72,154.0,-84.0,0
Monday,NVDA,3:30 PM,3:40 PM,18,12,0.6667,201.87,11.21,90.0,-30.0,0
Monday,TSLA,3:15 PM,3:20 PM,18,10,0.5556,338.32,18.8,277.0,-34.0,0
Monday,MSFT,3:10 PM,3:15 PM,18,13,0.7222,83.14,4.62,52.0,-29.0,0
Wednesday,AAPL,3:45 PM,3:50 PM,20,14,0.7000,235.18,11.76,120.0,-33.0,0
Wednesday,NVDA,3:35 PM,3:40 PM,20,15,0.7500,234.83,11.74,55.0,-15.0,0
Wednesday,TSLA,3:00 PM,3:10 PM,20,12,0.6000,307.76,15.39,116.0,-41.73,0
Wednesday,MSFT,3:35 PM,3:45 PM,20,12,0.6000,47.12,2.36,59.0,-39.04,0
Friday,AAPL,3:40 PM,3:50 PM,18,11,0.6111,261.0,14.5,103.0,-34.0,0
Friday,NVDA,3:30 PM,3:40 PM,18,10,0.5556,86.0,4.78,46.0,-37.0,0
Friday,TSLA,3:30 PM,3:40 PM,18,11,0.6111,213.0,11.83,54.0,-27.0,0
Friday,MSFT,3:50 PM,3:55 PM,18,12,0.6667,394.0,21.89,330.0,-116.0,0

DAY COMBINATION COMPARISON
combination,days_included,trades,wins,win_rate,total_pnl_dollars,avg_pnl_dollars
Monday only,Monday,72,45,0.6250,780.37,10.84
Wednesday only,Wednesday,80,53,0.6625,824.89,10.31
Friday only,Friday,72,44,0.6111,954.0,13.25
Mon + Wed,Monday+Wednesday,152,98,0.6447,1605.26,10.56
Mon + Fri,Monday+Friday,144,89,0.6181,1734.37,12.04
Wed + Fri,Wednesday+Friday,152,97,0.6382,1778.89,11.7
All 3 days,Monday+Wednesday+Friday,224,142,0.6339,2559.26,11.43
