# Backtest method: MAX EXPECTED PROFIT (win_rate × avg_payoff)
# Lookback = 365 calendar days
# Generated 2026-06-12 11:00:13  |  data source: Alpaca Markets API
# P&L $ assumes 1 contract = 100 shares

DETAIL — one row per MWF date (ATM call at the optimal time)
date,ticker,contract_symbol,strike,source,entry_time,entry_price,exit_time,exit_price,payoff_per_share,pnl_dollars,profitable,note
2026-02-13,TSLA,TSLA260213C00420000,420.0,REAL,3:50 PM,0.05,3:55 PM,0.02,-0.03,-3.0,False,
2026-02-18,TSLA,TSLA260218C00410000,410.0,REAL,3:50 PM,1.31,3:55 PM,1.95,0.64,64.0,True,
2026-02-20,TSLA,TSLA260220C00410000,410.0,REAL,3:50 PM,1.68,3:55 PM,1.74,0.06,6.0,True,
2026-02-23,TSLA,TSLA260223C00395000,395.0,REAL,3:50 PM,1.32,3:55 PM,3.15,1.83,183.0,True,
2026-02-25,TSLA,TSLA260225C00415000,415.0,REAL,3:50 PM,2.09,3:55 PM,2.55,0.46,46.0,True,
2026-02-27,TSLA,TSLA260227C00400000,400.0,REAL,3:50 PM,1.9,3:55 PM,2.87,0.97,97.0,True,
2026-03-02,TSLA,TSLA260302C00402500,402.5,REAL,3:50 PM,0.42,3:55 PM,0.77,0.35,35.0,True,
2026-03-04,TSLA,TSLA260304C00405000,405.0,REAL,3:50 PM,1.52,3:55 PM,0.36,-1.16,-116.0,False,
2026-03-06,TSLA,TSLA260306C00400000,400.0,REAL,3:50 PM,0.06,3:55 PM,0.02,-0.04,-4.0,False,
2026-03-09,TSLA,TSLA260309C00392500,392.5,REAL,3:50 PM,6.22,3:55 PM,5.21,-1.01,-101.0,False,
2026-03-11,TSLA,TSLA260311C00407500,407.5,REAL,3:50 PM,0.22,3:55 PM,0.32,0.1,10.0,True,
2026-03-13,TSLA,TSLA260313C00392500,392.5,REAL,3:50 PM,0.05,3:55 PM,0.15,0.1,10.0,True,
2026-03-16,TSLA,TSLA260316C00397500,397.5,REAL,3:50 PM,0.02,3:55 PM,0.02,0.0,0.0,False,
2026-03-18,TSLA,TSLA260318C00395000,395.0,REAL,3:50 PM,0.05,3:55 PM,0.02,-0.03,-3.0,False,
2026-03-20,TSLA,TSLA260320C00367500,367.5,REAL,3:50 PM,0.07,3:55 PM,0.74,0.67,67.0,True,
2026-03-23,TSLA,TSLA260323C00382500,382.5,REAL,3:50 PM,0.05,3:55 PM,0.06,0.01,1.0,True,
2026-03-25,TSLA,TSLA260325C00385000,385.0,REAL,3:50 PM,1.39,3:55 PM,1.01,-0.38,-38.0,False,
2026-03-27,TSLA,TSLA260327C00360000,360.0,REAL,3:50 PM,0.89,3:55 PM,2.18,1.29,129.0,True,
2026-03-30,TSLA,TSLA260330C00355000,355.0,REAL,3:50 PM,0.14,3:55 PM,0.45,0.31,31.0,True,
2026-04-01,TSLA,TSLA260401C00380000,380.0,REAL,3:50 PM,0.36,3:55 PM,1.19,0.83,83.0,True,
2026-04-06,TSLA,TSLA260406C00350000,350.0,REAL,3:50 PM,2.75,3:55 PM,2.57,-0.18,-18.0,False,
2026-04-08,TSLA,TSLA260408C00340000,340.0,REAL,3:50 PM,2.32,3:55 PM,3.4,1.08,108.0,True,
2026-04-10,TSLA,TSLA260410C00345000,345.0,REAL,3:50 PM,2.38,3:55 PM,3.3,0.92,92.0,True,
2026-04-13,TSLA,TSLA260413C00352500,352.5,REAL,3:50 PM,0.11,3:55 PM,0.23,0.12,12.0,True,
2026-04-15,TSLA,TSLA260415C00390000,390.0,REAL,3:50 PM,3.15,3:55 PM,2.3,-0.85,-85.0,False,
2026-04-17,TSLA,TSLA260417C00402500,402.5,REAL,3:50 PM,0.08,3:55 PM,0.06,-0.02,-2.0,False,
2026-04-20,TSLA,TSLA260420C00392500,392.5,REAL,3:50 PM,0.73,3:55 PM,0.45,-0.28,-28.0,False,
2026-04-22,TSLA,TSLA260422C00387500,387.5,SIM,3:50 PM,0.6389,3:55 PM,0.2434,-0.3956,-39.56,False,
2026-04-24,TSLA,TSLA260424C00377500,377.5,REAL,3:50 PM,0.18,3:55 PM,0.15,-0.03,-3.0,False,
2026-04-27,TSLA,TSLA260427C00377500,377.5,REAL,3:50 PM,2.19,3:55 PM,1.8,-0.39,-39.0,False,
2026-04-29,TSLA,TSLA260429C00375000,375.0,REAL,3:50 PM,0.1,3:55 PM,0.14,0.04,4.0,True,
2026-05-01,TSLA,TSLA260501C00395000,395.0,REAL,3:50 PM,0.01,3:55 PM,0.01,0.0,0.0,False,
2026-05-04,TSLA,TSLA260504C00392500,392.5,REAL,3:50 PM,0.34,3:55 PM,0.22,-0.12,-12.0,False,
2026-05-06,TSLA,TSLA260506C00400000,400.0,REAL,3:50 PM,0.58,3:55 PM,0.04,-0.54,-54.0,False,
2026-05-08,TSLA,TSLA260508C00427500,427.5,REAL,3:50 PM,0.08,3:55 PM,0.16,0.08,8.0,True,
2026-05-11,TSLA,TSLA260511C00445000,445.0,REAL,3:50 PM,0.7,3:55 PM,0.15,-0.55,-55.0,False,
2026-05-13,TSLA,TSLA260513C00447500,447.5,REAL,3:50 PM,0.03,3:55 PM,0.05,0.02,2.0,True,
2026-05-15,TSLA,TSLA260515C00425000,425.0,REAL,3:50 PM,0.17,3:55 PM,0.07,-0.1,-10.0,False,
2026-05-18,TSLA,TSLA260518C00407500,407.5,REAL,3:50 PM,2.77,3:55 PM,1.6,-1.17,-117.0,False,
2026-05-20,TSLA,TSLA260520C00415000,415.0,REAL,3:50 PM,0.15,3:55 PM,1.7,1.55,155.0,True,
2026-05-22,TSLA,TSLA260522C00430000,430.0,REAL,3:50 PM,0.02,3:55 PM,0.01,-0.01,-1.0,False,
2026-05-27,TSLA,TSLA260527C00440000,440.0,REAL,3:50 PM,0.31,3:55 PM,0.78,0.47,47.0,True,
2026-05-29,TSLA,TSLA260529C00435000,435.0,REAL,3:50 PM,1.86,3:55 PM,1.1,-0.76,-76.0,False,
2026-06-01,TSLA,TSLA260601C00420000,420.0,REAL,3:50 PM,0.01,3:54 PM,0.02,0.01,1.0,True,
2026-06-03,TSLA,TSLA260603C00422500,422.5,REAL,3:50 PM,0.47,3:55 PM,0.85,0.38,38.0,True,
2026-06-05,TSLA,TSLA260605C00390000,390.0,REAL,3:50 PM,3.1,3:55 PM,2.38,-0.72,-72.0,False,
2026-06-08,TSLA,TSLA260608C00412500,412.5,REAL,3:50 PM,0.01,3:55 PM,0.01,0.0,0.0,False,
2026-06-10,TSLA,TSLA260610C00382500,382.5,REAL,3:50 PM,0.98,3:55 PM,0.25,-0.73,-73.0,False,
2025-06-13,MSFT,MSFT250613C00475000,475.0,REAL,3:45 PM,0.1,3:50 PM,0.08,-0.02,-2.0,False,
2025-06-16,MSFT,MSFT250616C00477500,477.5,SIM,3:45 PM,1.5231,3:51 PM,1.1321,-0.391,-39.1,False,
2025-06-18,MSFT,MSFT250618C00477500,477.5,SIM,3:45 PM,2.3988,3:50 PM,2.1089,-0.2899,-28.99,False,
2025-06-20,MSFT,MSFT250620C00477500,477.5,REAL,3:45 PM,0.4,3:50 PM,0.54,0.14,14.0,True,
2025-06-23,MSFT,MSFT250623C00485000,485.0,SIM,3:45 PM,1.2804,3:50 PM,1.5942,0.3138,31.38,True,
2025-06-25,MSFT,MSFT250625C00490000,490.0,SIM,3:45 PM,1.7571,3:50 PM,1.9533,0.1962,19.62,True,
2025-06-27,MSFT,MSFT250627C00495000,495.0,REAL,3:45 PM,0.62,3:50 PM,0.28,-0.34,-34.0,False,
2025-06-30,MSFT,MSFT250630C00500000,500.0,SIM,3:45 PM,0.3,3:50 PM,0.4396,0.1396,13.96,True,
2025-07-02,MSFT,MSFT250702C00490000,490.0,SIM,3:45 PM,1.2502,3:50 PM,1.3119,0.0617,6.17,True,
2025-07-07,MSFT,MSFT250707C00497500,497.5,SIM,3:45 PM,0.6531,3:50 PM,0.6772,0.0241,2.41,True,
2025-07-09,MSFT,MSFT250709C00505000,505.0,SIM,3:45 PM,0.129,3:50 PM,0.057,-0.072,-7.2,False,
2025-07-11,MSFT,MSFT250711C00505000,505.0,REAL,3:45 PM,0.04,3:50 PM,0.02,-0.02,-2.0,False,
2025-07-14,MSFT,MSFT250714C00505000,505.0,SIM,3:45 PM,0.2143,3:50 PM,0.1601,-0.0542,-5.42,False,
2025-07-16,MSFT,MSFT250716C00505000,505.0,SIM,3:45 PM,1.6102,3:50 PM,1.4171,-0.1931,-19.31,False,
2025-07-18,MSFT,MSFT250718C00510000,510.0,REAL,3:45 PM,0.12,3:50 PM,0.35,0.23,23.0,True,
2025-07-21,MSFT,MSFT250721C00510000,510.0,SIM,3:45 PM,0.8349,3:50 PM,0.7348,-0.1001,-10.01,False,
2025-07-23,MSFT,MSFT250723C00505000,505.0,SIM,3:45 PM,0.7,3:50 PM,0.555,-0.1449,-14.49,False,
2025-07-25,MSFT,MSFT250725C00515000,515.0,REAL,3:45 PM,0.9,3:50 PM,0.4,-0.5,-50.0,False,
2025-07-28,MSFT,MSFT250728C00510000,510.0,SIM,3:45 PM,1.544,3:50 PM,1.743,0.199,19.9,True,
2025-07-30,MSFT,MSFT250730C00510000,510.0,SIM,3:45 PM,1.5267,3:50 PM,2.2288,0.7021,70.21,True,
2025-08-01,MSFT,MSFT250801C00525000,525.0,REAL,3:45 PM,0.23,3:50 PM,0.54,0.31,31.0,True,
2025-08-04,MSFT,MSFT250804C00535000,535.0,SIM,3:45 PM,0.8234,3:50 PM,0.4975,-0.3259,-32.59,False,
2025-08-06,MSFT,MSFT250806C00525000,525.0,SIM,3:45 PM,0.6461,3:50 PM,0.5957,-0.0504,-5.04,False,
2025-08-08,MSFT,MSFT250808C00525000,525.0,REAL,3:45 PM,0.01,3:51 PM,0.01,0.0,0.0,False,
2025-08-11,MSFT,MSFT250811C00520000,520.0,SIM,3:45 PM,1.7989,3:50 PM,1.6893,-0.1096,-10.96,False,
2025-08-13,MSFT,MSFT250813C00525000,525.0,SIM,3:45 PM,0.0058,3:50 PM,0.0027,-0.0031,-0.31,False,
2025-08-15,MSFT,MSFT250815C00525000,525.0,REAL,3:45 PM,0.02,3:50 PM,0.01,-0.01,-1.0,False,
2025-08-18,MSFT,MSFT250818C00515000,515.0,SIM,3:45 PM,1.3038,3:50 PM,1.2373,-0.0664,-6.64,False,
2025-08-20,MSFT,MSFT250820C00505000,505.0,SIM,3:45 PM,2.1197,3:50 PM,1.607,-0.5126,-51.26,False,
2025-08-22,MSFT,MSFT250822C00510000,510.0,REAL,3:45 PM,0.01,3:50 PM,0.02,0.01,1.0,True,
2025-08-25,MSFT,MSFT250825C00505000,505.0,SIM,3:45 PM,0.9319,3:50 PM,0.7534,-0.1786,-17.86,False,
2025-08-27,MSFT,MSFT250827C00505000,505.0,SIM,3:45 PM,2.0002,3:50 PM,1.9403,-0.0599,-5.99,False,
2025-08-29,MSFT,MSFT250829C00510000,510.0,REAL,3:45 PM,0.14,3:50 PM,0.03,-0.11,-11.0,False,
2025-09-03,MSFT,MSFT250903C00505000,505.0,SIM,3:45 PM,0.5441,3:50 PM,0.6878,0.1436,14.36,True,
2025-09-05,MSFT,MSFT250905C00492500,492.5,REAL,3:45 PM,1.5,3:50 PM,1.61,0.11,11.0,True,
2025-09-08,MSFT,MSFT250908C00497500,497.5,SIM,3:45 PM,1.0813,3:50 PM,0.748,-0.3333,-33.33,False,
2025-09-10,MSFT,MSFT250910C00500000,500.0,SIM,3:45 PM,1.04,3:50 PM,0.8547,-0.1853,-18.53,False,
2025-09-12,MSFT,MSFT250912C00510000,510.0,REAL,3:45 PM,0.65,3:50 PM,0.9,0.25,25.0,True,
2025-09-15,MSFT,MSFT250915C00515000,515.0,SIM,3:45 PM,0.5351,3:50 PM,0.4324,-0.1027,-10.27,False,
2025-09-17,MSFT,MSFT250917C00510000,510.0,SIM,3:45 PM,0.6659,3:50 PM,0.5792,-0.0867,-8.67,False,
2025-09-19,MSFT,MSFT250919C00510000,510.0,REAL,3:45 PM,1.7,3:50 PM,7.38,5.68,568.0,True,
2025-09-22,MSFT,MSFT250922C00515000,515.0,SIM,3:45 PM,0.5003,3:50 PM,0.4254,-0.0749,-7.49,False,
2025-09-24,MSFT,MSFT250924C00510000,510.0,SIM,3:45 PM,0.556,3:50 PM,0.5285,-0.0274,-2.74,False,
2025-09-26,MSFT,MSFT250926C00510000,510.0,REAL,3:45 PM,1.92,3:50 PM,1.63,-0.29,-29.0,False,
2025-09-29,MSFT,MSFT250929C00515000,515.0,SIM,3:45 PM,0.5772,3:50 PM,0.3565,-0.2207,-22.07,False,
2025-10-01,MSFT,MSFT251001C00520000,520.0,SIM,3:45 PM,0.327,3:50 PM,0.468,0.141,14.1,True,
2025-10-03,MSFT,MSFT251003C00515000,515.0,REAL,3:44 PM,2.46,3:50 PM,2.43,-0.03,-3.0,False,
2025-10-06,MSFT,MSFT251006C00530000,530.0,SIM,3:45 PM,1.3035,3:50 PM,0.98,-0.3234,-32.34,False,
2025-10-08,MSFT,MSFT251008C00525000,525.0,SIM,3:45 PM,0.7832,3:50 PM,0.7038,-0.0794,-7.94,False,
2025-10-10,MSFT,MSFT251010C00515000,515.0,REAL,3:45 PM,0.32,3:50 PM,0.07,-0.25,-25.0,False,
2025-10-13,MSFT,MSFT251013C00515000,515.0,SIM,3:45 PM,0.4803,3:50 PM,0.3882,-0.092,-9.2,False,
2025-10-15,MSFT,MSFT251015C00515000,515.0,SIM,3:45 PM,0.1468,3:50 PM,0.1047,-0.0421,-4.21,False,
2025-10-17,MSFT,MSFT251017C00515000,515.0,REAL,3:45 PM,0.28,3:50 PM,0.36,0.08,8.0,True,
2025-10-20,MSFT,MSFT251020C00515000,515.0,SIM,3:45 PM,1.8592,3:50 PM,1.5105,-0.3487,-34.87,False,
2025-10-22,MSFT,MSFT251022C00520000,520.0,SIM,3:45 PM,1.0245,3:50 PM,1.0482,0.0238,2.38,True,
2025-10-24,MSFT,MSFT251024C00525000,525.0,REAL,3:45 PM,0.42,3:50 PM,0.43,0.01,1.0,True,
2025-10-27,MSFT,MSFT251027C00535000,535.0,SIM,3:45 PM,0.1443,3:50 PM,0.0973,-0.047,-4.7,False,
2025-10-29,MSFT,MSFT251029C00540000,540.0,SIM,3:45 PM,0.8746,3:50 PM,1.1284,0.2537,25.37,True,
2025-10-31,MSFT,MSFT251031C00515000,515.0,REAL,3:45 PM,3.42,3:50 PM,3.5,0.08,8.0,True,
2025-11-03,MSFT,MSFT251103C00515000,515.0,SIM,3:45 PM,1.2601,3:50 PM,1.1112,-0.1489,-14.89,False,
2025-11-05,MSFT,MSFT251105C00510000,510.0,SIM,3:45 PM,0.0984,3:50 PM,0.0732,-0.0252,-2.52,False,
2025-11-07,MSFT,MSFT251107C00495000,495.0,REAL,3:45 PM,1.5,3:50 PM,2.92,1.42,142.0,True,
2025-11-10,MSFT,MSFT251110C00505000,505.0,SIM,3:45 PM,1.5643,3:50 PM,1.3227,-0.2415,-24.15,False,
2025-11-12,MSFT,MSFT251112C00510000,510.0,SIM,3:45 PM,1.5198,3:50 PM,1.1769,-0.3429,-34.29,False,
2025-11-14,MSFT,MSFT251114C00510000,510.0,REAL,3:45 PM,0.49,3:50 PM,0.3,-0.19,-19.0,False,
2025-11-17,MSFT,MSFT251117C00505000,505.0,SIM,3:45 PM,1.9377,3:50 PM,2.5039,0.5662,56.62,True,
2025-11-19,MSFT,MSFT251119C00485000,485.0,SIM,3:45 PM,2.2533,3:50 PM,1.9278,-0.3254,-32.54,False,
2025-11-21,MSFT,MSFT251121C00475000,475.0,REAL,3:45 PM,0.27,3:50 PM,0.21,-0.06,-6.0,False,
2025-11-24,MSFT,MSFT251124C00475000,475.0,SIM,3:45 PM,0.6276,3:50 PM,0.4415,-0.1861,-18.61,False,
2025-11-26,MSFT,MSFT251126C00487500,487.5,SIM,3:45 PM,0.7984,3:50 PM,0.4777,-0.3207,-32.07,False,
2025-12-01,MSFT,MSFT251201C00487500,487.5,SIM,3:45 PM,0.9714,3:50 PM,0.6437,-0.3277,-32.77,False,
2025-12-03,MSFT,MSFT251203C00482500,482.5,SIM,3:45 PM,0.2546,3:50 PM,0.0719,-0.1827,-18.27,False,
2025-12-05,MSFT,MSFT251205C00482500,482.5,REAL,3:45 PM,0.12,3:50 PM,0.06,-0.06,-6.0,False,
2025-12-08,MSFT,MSFT251208C00490000,490.0,SIM,3:45 PM,0.962,3:50 PM,0.7065,-0.2555,-25.55,False,
2025-12-10,MSFT,MSFT251210C00477500,477.5,SIM,3:45 PM,1.161,3:50 PM,0.9975,-0.1634,-16.34,False,
2025-12-12,MSFT,MSFT251212C00477500,477.5,REAL,3:45 PM,0.92,3:50 PM,0.63,-0.29,-29.0,False,
2025-12-15,MSFT,MSFT251215C00475000,475.0,SIM,3:45 PM,1.0547,3:50 PM,1.2154,0.1606,16.06,True,
2025-12-17,MSFT,MSFT251217C00480000,480.0,SIM,3:45 PM,0.2504,3:50 PM,0.1066,-0.1438,-14.38,False,
2025-12-19,MSFT,MSFT251219C00485000,485.0,REAL,3:45 PM,0.4,3:50 PM,1.39,0.99,99.0,True,
2025-12-22,MSFT,MSFT251222C00485000,485.0,SIM,3:45 PM,0.6403,3:50 PM,0.5797,-0.0607,-6.07,False,
2025-12-26,MSFT,MSFT251226C00487500,487.5,REAL,3:45 PM,0.08,3:50 PM,0.14,0.06,6.0,True,
2025-12-29,MSFT,MSFT251229C00487500,487.5,SIM,3:45 PM,0.5796,3:50 PM,0.3761,-0.2035,-20.35,False,
2025-12-31,MSFT,MSFT251231C00485000,485.0,SIM,3:45 PM,0.3861,3:50 PM,0.2209,-0.1651,-16.51,False,
2026-01-02,MSFT,MSFT260102C00472500,472.5,REAL,3:45 PM,0.27,3:50 PM,0.32,0.05,5.0,True,
2026-01-05,MSFT,MSFT260105C00475000,475.0,SIM,3:45 PM,0.2868,3:50 PM,0.1174,-0.1694,-16.94,False,
2026-01-07,MSFT,MSFT260107C00485000,485.0,SIM,3:45 PM,0.3964,3:50 PM,0.2077,-0.1887,-18.87,False,
2026-01-09,MSFT,MSFT260109C00477500,477.5,REAL,3:45 PM,2.23,3:50 PM,1.85,-0.38,-38.0,False,
2026-01-12,MSFT,MSFT260112C00480000,480.0,SIM,3:45 PM,0.3008,3:50 PM,0.076,-0.2248,-22.48,False,
2026-01-14,MSFT,MSFT260114C00457500,457.5,SIM,3:45 PM,1.2756,3:50 PM,1.0228,-0.2528,-25.28,False,
2026-01-16,MSFT,MSFT260116C00462500,462.5,REAL,3:45 PM,0.02,3:50 PM,0.02,0.0,0.0,False,
2026-01-21,MSFT,MSFT260121C00445000,445.0,SIM,3:45 PM,0.1084,3:50 PM,0.0369,-0.0715,-7.15,False,
2026-01-23,MSFT,MSFT260123C00467500,467.5,REAL,3:45 PM,1.2,3:50 PM,0.37,-0.83,-83.0,False,
2026-01-26,MSFT,MSFT260126C00472500,472.5,SIM,3:45 PM,0.9347,3:50 PM,0.3408,-0.5938,-59.38,False,
2026-01-28,MSFT,MSFT260128C00480000,480.0,SIM,3:45 PM,0.7663,3:50 PM,1.0296,0.2633,26.33,True,
2026-01-30,MSFT,MSFT260130C00430000,430.0,REAL,3:45 PM,0.21,3:50 PM,0.11,-0.1,-10.0,False,
2026-02-02,MSFT,MSFT260202C00422500,422.5,REAL,3:44 PM,1.7,3:50 PM,0.95,-0.75,-75.0,False,
2026-02-04,MSFT,MSFT260204C00417500,417.5,REAL,3:45 PM,0.2,3:50 PM,0.04,-0.16,-16.0,False,
2026-02-06,MSFT,MSFT260206C00400000,400.0,REAL,3:45 PM,0.7,3:50 PM,1.14,0.44,44.0,True,
2026-02-09,MSFT,MSFT260209C00415000,415.0,REAL,3:45 PM,0.05,3:50 PM,0.07,0.02,2.0,True,
2026-02-11,MSFT,MSFT260211C00405000,405.0,REAL,3:45 PM,0.15,3:50 PM,0.03,-0.12,-12.0,False,
2026-02-13,MSFT,MSFT260213C00402500,402.5,REAL,3:45 PM,0.03,3:50 PM,0.03,0.0,0.0,False,
2026-02-18,MSFT,MSFT260218C00400000,400.0,REAL,3:45 PM,0.45,3:50 PM,0.2,-0.25,-25.0,False,
2026-02-20,MSFT,MSFT260220C00397500,397.5,REAL,3:45 PM,0.52,3:50 PM,0.18,-0.34,-34.0,False,
2026-02-23,MSFT,MSFT260223C00385000,385.0,REAL,3:45 PM,0.04,3:50 PM,0.03,-0.01,-1.0,False,
2026-02-25,MSFT,MSFT260225C00397500,397.5,REAL,3:44 PM,2.94,3:50 PM,3.16,0.22,22.0,True,
2026-02-27,MSFT,MSFT260227C00392500,392.5,REAL,3:45 PM,1.39,3:50 PM,0.74,-0.65,-65.0,False,
2026-03-02,MSFT,MSFT260302C00400000,400.0,REAL,3:45 PM,0.02,3:50 PM,0.01,-0.01,-1.0,False,
2026-03-04,MSFT,MSFT260304C00410000,410.0,REAL,3:45 PM,0.02,3:50 PM,0.01,-0.01,-1.0,False,
2026-03-06,MSFT,MSFT260306C00410000,410.0,REAL,3:45 PM,0.17,3:50 PM,0.1,-0.07,-7.0,False,
2026-03-09,MSFT,MSFT260309C00405000,405.0,REAL,3:45 PM,3.8,3:50 PM,4.37,0.57,57.0,True,
2026-03-11,MSFT,MSFT260311C00405000,405.0,REAL,3:45 PM,0.13,3:50 PM,0.15,0.02,2.0,True,
2026-03-13,MSFT,MSFT260313C00395000,395.0,REAL,3:45 PM,0.35,3:50 PM,0.44,0.09,9.0,True,
2026-03-16,MSFT,MSFT260316C00400000,400.0,REAL,3:45 PM,0.09,3:50 PM,0.06,-0.03,-3.0,False,
2026-03-18,MSFT,MSFT260318C00392500,392.5,REAL,3:45 PM,0.06,3:50 PM,0.06,0.0,0.0,False,
2026-03-20,MSFT,MSFT260320C00382500,382.5,REAL,3:45 PM,0.5,3:50 PM,0.54,0.04,4.0,True,
2026-03-23,MSFT,MSFT260323C00382500,382.5,REAL,3:45 PM,1.4,3:50 PM,1.16,-0.24,-24.0,False,
2026-03-25,MSFT,MSFT260325C00370000,370.0,REAL,3:45 PM,0.59,3:50 PM,1.12,0.53,53.0,True,
2026-03-27,MSFT,MSFT260327C00357500,357.5,REAL,3:45 PM,0.3,3:50 PM,0.25,-0.05,-5.0,False,
2026-03-30,MSFT,MSFT260330C00357500,357.5,REAL,3:45 PM,1.24,3:50 PM,1.57,0.33,33.0,True,
2026-04-01,MSFT,MSFT260401C00370000,370.0,REAL,3:45 PM,0.11,3:50 PM,0.14,0.03,3.0,True,
2026-04-06,MSFT,MSFT260406C00372500,372.5,REAL,3:45 PM,0.45,3:50 PM,0.47,0.02,2.0,True,
2026-04-08,MSFT,MSFT260408C00372500,372.5,REAL,3:45 PM,0.48,3:50 PM,0.8,0.32,32.0,True,
2026-04-10,MSFT,MSFT260410C00370000,370.0,REAL,3:45 PM,1.37,3:50 PM,1.45,0.08,8.0,True,
2026-04-13,MSFT,MSFT260413C00382500,382.5,REAL,3:45 PM,0.48,3:50 PM,1.18,0.7,70.0,True,
2026-04-15,MSFT,MSFT260415C00415000,415.0,REAL,3:45 PM,0.02,3:50 PM,0.02,0.0,0.0,False,
2026-04-17,MSFT,MSFT260417C00422500,422.5,REAL,3:45 PM,0.49,3:50 PM,0.37,-0.12,-12.0,False,
2026-04-20,MSFT,MSFT260420C00417500,417.5,REAL,3:45 PM,0.24,3:50 PM,0.28,0.04,4.0,True,
2026-04-22,MSFT,MSFT260422C00432500,432.5,REAL,3:45 PM,0.88,3:50 PM,1.18,0.3,30.0,True,
2026-04-24,MSFT,MSFT260424C00422500,422.5,REAL,3:45 PM,1.7,3:50 PM,1.8,0.1,10.0,True,
2026-04-27,MSFT,MSFT260427C00425000,425.0,REAL,3:45 PM,1.16,3:50 PM,0.82,-0.34,-34.0,False,
2026-04-29,MSFT,MSFT260429C00425000,425.0,SIM,3:45 PM,0.2032,3:50 PM,0.1639,-0.0393,-3.93,False,
2026-05-01,MSFT,MSFT260501C00415000,415.0,REAL,3:45 PM,1.47,3:50 PM,1.23,-0.24,-24.0,False,
2026-05-04,MSFT,MSFT260504C00412500,412.5,REAL,3:45 PM,0.6,3:50 PM,0.51,-0.09,-9.0,False,
2026-05-06,MSFT,MSFT260506C00412500,412.5,REAL,3:45 PM,0.75,3:50 PM,1.37,0.62,62.0,True,
2026-05-08,MSFT,MSFT260508C00415000,415.0,REAL,3:45 PM,0.38,3:50 PM,0.46,0.08,8.0,True,
2026-05-11,MSFT,MSFT260511C00410000,410.0,REAL,3:45 PM,2.07,3:50 PM,2.3,0.23,23.0,True,
2026-05-13,MSFT,MSFT260513C00405000,405.0,REAL,3:45 PM,0.65,3:50 PM,0.36,-0.29,-29.0,False,
2026-05-15,MSFT,MSFT260515C00425000,425.0,REAL,3:45 PM,0.31,3:50 PM,0.07,-0.24,-24.0,False,
2026-05-18,MSFT,MSFT260518C00422500,422.5,REAL,3:45 PM,0.37,3:50 PM,0.66,0.29,29.0,True,
2026-05-20,MSFT,MSFT260520C00420000,420.0,REAL,3:45 PM,1.58,3:50 PM,1.46,-0.12,-12.0,False,
2026-05-22,MSFT,MSFT260522C00420000,420.0,REAL,3:45 PM,0.04,3:50 PM,0.02,-0.02,-2.0,False,
2026-05-27,MSFT,MSFT260527C00412500,412.5,REAL,3:45 PM,0.97,3:50 PM,1.1,0.13,13.0,True,
2026-05-29,MSFT,MSFT260529C00442500,442.5,REAL,3:45 PM,1.19,3:50 PM,3.7,2.51,251.0,True,
2026-06-01,MSFT,MSFT260601C00460000,460.0,REAL,3:45 PM,2.5,3:50 PM,1.28,-1.22,-122.0,False,
2026-06-03,MSFT,MSFT260603C00427500,427.5,REAL,3:45 PM,0.99,3:50 PM,1.21,0.22,22.0,True,
2026-06-05,MSFT,MSFT260605C00417500,417.5,REAL,3:45 PM,0.22,3:50 PM,0.4,0.18,18.0,True,
2026-06-08,MSFT,MSFT260608C00412500,412.5,REAL,3:45 PM,0.67,3:50 PM,0.38,-0.29,-29.0,False,
2026-06-10,MSFT,MSFT260610C00400000,400.0,REAL,3:45 PM,0.36,3:50 PM,0.33,-0.03,-3.0,False,

SUMMARY — overall performance
ticker,optimal_entry,optimal_exit,trades,wins,win_rate,total_pnl_dollars,avg_pnl_dollars,best_day,worst_day,skipped_no_data
AAPL,3:45 PM,3:50 PM,148,58,0.3919,125.51,0.85,120.0,-102.52,0
NVDA,3:45 PM,3:50 PM,148,62,0.4189,394.48,2.67,81.75,-50.0,0
TSLA,3:50 PM,3:55 PM,148,60,0.4054,692.68,4.68,236.01,-228.3,0
MSFT,3:45 PM,3:50 PM,148,53,0.3581,240.0,1.62,568.0,-122.0,0

GRAND TOTAL,,,592,233,0.3936,1452.67,2.45,,,0
