"# Backtest method: MAX EXPECTED PROFIT, target-spend sized (win_rate × avg_payoff)  (by day of week)"
"# Position sizing: contracts = ceil($1.00 / option_price), min 1 — minimum ~$100 premium per trade (more if the option costs over $1.00/share). P&L and the optimal time reflect the contract count."
# Lookback = 365 calendar days
# Trading window = 2-4PM ET
# Generated 2026-06-18 01:01:15  |  data source: Alpaca Markets API
# P&L $ assumes 1 contract = 100 shares

DETAIL — one row per MWF date; each day uses its own optimal timing
day_of_week,date,ticker,contract_symbol,strike,source,entry_time,entry_price,exit_time,exit_price,payoff_per_share,contracts,cost_dollars,pnl_dollars,profitable,note
Friday,2025-09-12,AAPL,AAPL250912C00232500,232.5,REAL,3:35 PM,1.33,3:55 PM,1.52,0.19,1,133.0,19.0,True,
Friday,2025-09-19,AAPL,AAPL250919C00245000,245.0,REAL,3:35 PM,0.85,3:55 PM,0.73,-0.12,2,170.0,-24.0,False,
Friday,2025-09-26,AAPL,AAPL250926C00255000,255.0,REAL,3:35 PM,0.36,3:55 PM,0.35,-0.01,3,108.0,-3.0,False,
Friday,2025-10-03,AAPL,AAPL251003C00257500,257.5,REAL,3:35 PM,0.53,3:55 PM,0.24,-0.29,2,106.0,-58.0,False,
Friday,2025-10-10,AAPL,AAPL251010C00247500,247.5,REAL,3:35 PM,0.07,3:54 PM,0.02,-0.05,15,105.0,-75.0,False,
Friday,2025-10-17,AAPL,AAPL251017C00252500,252.5,REAL,3:35 PM,0.54,3:55 PM,0.11,-0.43,2,108.0,-86.0,False,
Friday,2025-10-24,AAPL,AAPL251024C00265000,265.0,REAL,3:35 PM,0.01,3:55 PM,0.01,0.0,100,100.0,0.0,False,
Friday,2025-10-31,AAPL,AAPL251031C00272500,272.5,REAL,3:35 PM,0.29,3:55 PM,0.01,-0.28,4,116.0,-112.0,False,
Friday,2025-11-07,AAPL,AAPL251107C00267500,267.5,REAL,3:35 PM,0.8,3:55 PM,0.94,0.14,2,160.0,28.0,True,
Friday,2025-11-14,AAPL,AAPL251114C00275000,275.0,REAL,3:35 PM,0.02,3:55 PM,0.01,-0.01,50,100.0,-50.0,False,
Friday,2025-11-21,AAPL,AAPL251121C00272500,272.5,REAL,3:35 PM,0.23,3:55 PM,0.01,-0.22,5,115.0,-110.0,False,
Friday,2025-11-28,AAPL,,0.0,MISS,3:35 PM,,3:55 PM,,,,,,,missing data (Fri & Thu closed)
Friday,2025-12-05,AAPL,AAPL251205C00277500,277.5,REAL,3:35 PM,1.36,3:55 PM,0.78,-0.58,1,136.0,-58.0,False,
Friday,2025-12-12,AAPL,AAPL251212C00277500,277.5,REAL,3:35 PM,0.35,3:55 PM,0.64,0.29,3,105.0,87.0,True,
Friday,2025-12-19,AAPL,AAPL251219C00270000,270.0,REAL,3:35 PM,1.1,3:55 PM,2.95,1.85,1,110.0,185.0,True,
Friday,2025-12-26,AAPL,AAPL251226C00275000,275.0,REAL,3:35 PM,0.01,3:55 PM,0.01,0.0,100,100.0,0.0,False,
Friday,2026-01-02,AAPL,AAPL260102C00270000,270.0,REAL,3:35 PM,0.64,3:55 PM,0.7,0.06,2,128.0,12.0,True,
Friday,2026-01-09,AAPL,AAPL260109C00260000,260.0,REAL,3:35 PM,0.16,3:55 PM,0.01,-0.15,7,112.0,-105.0,False,
Friday,2026-01-16,AAPL,AAPL260116C00257500,257.5,REAL,3:35 PM,0.02,3:56 PM,0.01,-0.01,50,100.0,-50.0,False,
Friday,2026-01-23,AAPL,AAPL260123C00247500,247.5,REAL,3:35 PM,0.72,3:55 PM,0.58,-0.14,2,144.0,-28.0,False,
Friday,2026-01-30,AAPL,AAPL260130C00257500,257.5,REAL,3:35 PM,3.0,3:55 PM,2.3,-0.7,1,300.0,-70.0,False,
Friday,2026-02-06,AAPL,AAPL260206C00277500,277.5,REAL,3:35 PM,0.55,3:55 PM,1.22,0.67,2,110.0,134.0,True,
Friday,2026-02-13,AAPL,AAPL260213C00260000,260.0,REAL,3:35 PM,0.01,3:56 PM,0.01,0.0,100,100.0,0.0,False,
Friday,2026-02-20,AAPL,AAPL260220C00265000,265.0,REAL,3:35 PM,0.01,3:55 PM,0.08,0.07,100,100.0,700.0,True,
Friday,2026-02-27,AAPL,AAPL260227C00265000,265.0,REAL,3:35 PM,0.65,3:55 PM,0.01,-0.64,2,130.0,-128.0,False,
Friday,2026-03-06,AAPL,AAPL260306C00257500,257.5,REAL,3:35 PM,0.12,3:55 PM,0.1,-0.02,9,108.0,-18.0,False,
Friday,2026-03-13,AAPL,AAPL260313C00252500,252.5,REAL,3:35 PM,0.01,3:55 PM,0.01,0.0,100,100.0,0.0,False,
Friday,2026-03-20,AAPL,AAPL260320C00247500,247.5,REAL,3:35 PM,0.66,3:55 PM,0.63,-0.03,2,132.0,-6.0,False,
Friday,2026-03-27,AAPL,AAPL260327C00250000,250.0,REAL,3:35 PM,0.08,3:55 PM,0.02,-0.06,13,104.0,-78.0,False,
Friday,2026-04-03,AAPL,AAPL260402C00255000,255.0,REAL,3:35 PM,0.2,3:55 PM,1.04,0.84,5,100.0,420.0,True,Fri closed → Thu expiry
Friday,2026-04-10,AAPL,AAPL260410C00260000,260.0,REAL,3:35 PM,0.07,3:55 PM,0.32,0.25,15,105.0,375.0,True,
Friday,2026-04-17,AAPL,AAPL260417C00270000,270.0,REAL,3:35 PM,0.33,3:55 PM,0.29,-0.04,4,132.0,-16.0,False,
Friday,2026-04-24,AAPL,AAPL260424C00270000,270.0,REAL,3:35 PM,0.28,3:55 PM,1.15,0.87,4,112.0,348.0,True,
Friday,2026-05-01,AAPL,AAPL260501C00282500,282.5,REAL,3:35 PM,0.03,3:55 PM,0.01,-0.02,34,102.0,-68.0,False,
Friday,2026-05-08,AAPL,AAPL260508C00292500,292.5,REAL,3:35 PM,1.09,3:55 PM,1.1,0.01,1,109.0,1.0,True,
Friday,2026-05-15,AAPL,AAPL260515C00302500,302.5,REAL,3:35 PM,0.01,3:55 PM,0.01,0.0,100,100.0,0.0,False,
Friday,2026-05-22,AAPL,AAPL260522C00310000,310.0,REAL,3:35 PM,0.04,3:55 PM,0.01,-0.03,25,100.0,-75.0,False,
Friday,2026-05-29,AAPL,AAPL260529C00310000,310.0,REAL,3:35 PM,1.7,3:55 PM,2.2,0.5,1,170.0,50.0,True,
Friday,2026-06-05,AAPL,AAPL260605C00312500,312.5,REAL,3:35 PM,0.01,3:55 PM,0.01,0.0,100,100.0,0.0,False,
Friday,2026-06-12,AAPL,AAPL260612C00290000,290.0,REAL,3:35 PM,0.47,3:55 PM,1.35,0.88,3,141.0,264.0,True,
Friday,2025-06-20,TSLA,TSLA250620C00322500,322.5,REAL,3:35 PM,0.66,3:55 PM,0.24,-0.42,2,132.0,-84.0,False,
Friday,2025-06-27,TSLA,TSLA250627C00322500,322.5,REAL,3:35 PM,0.35,3:55 PM,0.95,0.6,3,105.0,180.0,True,
Friday,2025-07-04,TSLA,,0.0,MISS,3:35 PM,,3:55 PM,,,,,,,missing data (Fri & Thu closed)
Friday,2025-07-11,TSLA,TSLA250711C00310000,310.0,REAL,3:35 PM,3.17,3:55 PM,3.75,0.58,1,317.0,58.0,True,
Friday,2025-07-18,TSLA,TSLA250718C00327500,327.5,REAL,3:35 PM,1.35,3:55 PM,1.63,0.28,1,135.0,28.0,True,
Friday,2025-07-25,TSLA,TSLA250725C00317500,317.5,REAL,3:35 PM,0.04,3:55 PM,0.02,-0.02,25,100.0,-50.0,False,
Friday,2025-08-01,TSLA,TSLA250801C00302500,302.5,REAL,3:35 PM,0.54,3:55 PM,0.67,0.13,2,108.0,26.0,True,
Friday,2025-08-08,TSLA,TSLA250808C00330000,330.0,REAL,3:35 PM,0.04,3:55 PM,0.06,0.02,25,100.0,50.0,True,
Friday,2025-08-15,TSLA,TSLA250815C00332500,332.5,REAL,3:35 PM,0.01,3:55 PM,0.01,0.0,100,100.0,0.0,False,
Friday,2025-08-22,TSLA,TSLA250822C00337500,337.5,REAL,3:35 PM,0.77,3:55 PM,2.06,1.29,2,154.0,258.0,True,
Friday,2025-08-29,TSLA,TSLA250829C00332500,332.5,REAL,3:35 PM,0.61,3:55 PM,1.35,0.74,2,122.0,148.0,True,
Friday,2025-09-05,TSLA,TSLA250905C00350000,350.0,REAL,3:35 PM,0.18,3:55 PM,1.15,0.97,6,108.0,582.0,True,
Friday,2025-09-12,TSLA,TSLA250912C00395000,395.0,REAL,3:35 PM,0.32,3:55 PM,0.65,0.33,4,128.0,132.0,True,
Friday,2025-09-19,TSLA,TSLA250919C00425000,425.0,REAL,3:35 PM,1.45,3:55 PM,1.42,-0.03,1,145.0,-3.0,False,
Friday,2025-09-26,TSLA,TSLA250926C00437500,437.5,REAL,3:35 PM,1.25,3:55 PM,2.28,1.03,1,125.0,103.0,True,
Friday,2025-10-03,TSLA,TSLA251003C00420000,420.0,REAL,3:35 PM,8.4,3:55 PM,9.12,0.72,1,840.0,72.0,True,
Friday,2025-10-10,TSLA,TSLA251010C00417500,417.5,REAL,3:35 PM,0.17,3:55 PM,0.04,-0.13,6,102.0,-78.0,False,
Friday,2025-10-17,TSLA,TSLA251017C00440000,440.0,REAL,3:35 PM,0.45,3:55 PM,0.22,-0.23,3,135.0,-69.0,False,
Friday,2025-10-24,TSLA,TSLA251024C00435000,435.0,REAL,3:35 PM,0.09,3:55 PM,0.07,-0.02,12,108.0,-24.0,False,
Friday,2025-10-31,TSLA,TSLA251031C00450000,450.0,REAL,3:35 PM,4.52,3:55 PM,6.26,1.74,1,452.0,174.0,True,
Friday,2025-11-07,TSLA,TSLA251107C00432500,432.5,REAL,3:35 PM,0.62,3:55 PM,0.06,-0.56,2,124.0,-112.0,False,
Friday,2025-11-14,TSLA,TSLA251114C00407500,407.5,REAL,3:35 PM,0.84,3:55 PM,0.05,-0.79,2,168.0,-158.0,False,
Friday,2025-11-21,TSLA,TSLA251121C00400000,400.0,REAL,3:35 PM,0.23,3:55 PM,0.01,-0.22,5,115.0,-110.0,False,
Friday,2025-11-28,TSLA,,0.0,MISS,3:35 PM,,3:55 PM,,,,,,,missing data (Fri & Thu closed)
Friday,2025-12-05,TSLA,TSLA251205C00455000,455.0,REAL,3:35 PM,0.62,3:55 PM,0.31,-0.31,2,124.0,-62.0,False,
Friday,2025-12-12,TSLA,TSLA251212C00452500,452.5,REAL,3:35 PM,2.73,3:55 PM,5.7,2.97,1,273.0,297.0,True,
Friday,2025-12-19,TSLA,TSLA251219C00482500,482.5,REAL,3:35 PM,0.86,3:55 PM,0.42,-0.44,2,172.0,-88.0,False,
Friday,2025-12-26,TSLA,TSLA251226C00477500,477.5,REAL,3:35 PM,0.67,3:55 PM,0.02,-0.65,2,134.0,-130.0,False,
Friday,2026-01-02,TSLA,TSLA260102C00435000,435.0,REAL,3:35 PM,4.15,3:54 PM,4.0,-0.15,1,415.0,-15.0,False,
Friday,2026-01-09,TSLA,TSLA260109C00447500,447.5,REAL,3:35 PM,0.02,3:55 PM,0.01,-0.01,50,100.0,-50.0,False,
Friday,2026-01-16,TSLA,TSLA260116C00440000,440.0,REAL,3:35 PM,0.23,3:55 PM,0.02,-0.21,5,115.0,-105.0,False,
Friday,2026-01-23,TSLA,TSLA260123C00447500,447.5,REAL,3:35 PM,0.34,3:55 PM,1.08,0.74,3,102.0,222.0,True,
Friday,2026-01-30,TSLA,TSLA260130C00435000,435.0,REAL,3:35 PM,0.23,3:55 PM,0.05,-0.18,5,115.0,-90.0,False,
Friday,2026-02-06,TSLA,TSLA260206C00410000,410.0,REAL,3:35 PM,4.45,3:55 PM,1.16,-3.29,1,445.0,-329.0,False,
Friday,2026-02-13,TSLA,TSLA260213C00422500,422.5,REAL,3:35 PM,0.02,3:55 PM,0.02,0.0,50,100.0,0.0,False,
Friday,2026-02-20,TSLA,TSLA260220C00412500,412.5,REAL,3:35 PM,0.05,3:55 PM,0.11,0.06,20,100.0,120.0,True,
Friday,2026-02-27,TSLA,TSLA260227C00400000,400.0,REAL,3:35 PM,0.69,3:55 PM,2.87,2.18,2,138.0,436.0,True,
Friday,2026-03-06,TSLA,TSLA260306C00397500,397.5,REAL,3:35 PM,0.51,3:55 PM,0.3,-0.21,2,102.0,-42.0,False,
Friday,2026-03-13,TSLA,TSLA260313C00392500,392.5,REAL,3:35 PM,0.2,3:55 PM,0.15,-0.05,5,100.0,-25.0,False,
Friday,2026-03-20,TSLA,TSLA260320C00372500,372.5,REAL,3:35 PM,0.01,3:54 PM,0.01,0.0,100,100.0,0.0,False,
Friday,2026-03-27,TSLA,TSLA260327C00360000,360.0,REAL,3:35 PM,2.0,3:55 PM,2.18,0.18,1,200.0,18.0,True,
Friday,2026-04-03,TSLA,TSLA260402C00360000,360.0,REAL,3:35 PM,0.56,3:55 PM,1.17,0.61,2,112.0,122.0,True,Fri closed → Thu expiry
Friday,2026-04-10,TSLA,TSLA260410C00347500,347.5,REAL,3:35 PM,0.14,3:55 PM,0.86,0.72,8,112.0,576.0,True,
Friday,2026-04-17,TSLA,TSLA260417C00402500,402.5,REAL,3:35 PM,0.75,3:55 PM,0.06,-0.69,2,150.0,-138.0,False,
Friday,2026-04-24,TSLA,TSLA260424C00377500,377.5,REAL,3:35 PM,0.34,3:55 PM,0.15,-0.19,3,102.0,-57.0,False,
Friday,2026-05-01,TSLA,TSLA260501C00397500,397.5,REAL,3:35 PM,0.01,3:55 PM,0.01,0.0,100,100.0,0.0,False,
Friday,2026-05-08,TSLA,TSLA260508C00427500,427.5,REAL,3:35 PM,0.16,3:55 PM,0.16,0.0,7,112.0,0.0,False,
Friday,2026-05-15,TSLA,TSLA260515C00427500,427.5,REAL,3:35 PM,0.07,3:55 PM,0.01,-0.06,15,105.0,-90.0,False,
Friday,2026-05-22,TSLA,TSLA260522C00427500,427.5,REAL,3:35 PM,0.29,3:55 PM,0.04,-0.25,4,116.0,-100.0,False,
Friday,2026-05-29,TSLA,TSLA260529C00437500,437.5,REAL,3:35 PM,0.24,3:55 PM,0.09,-0.15,5,120.0,-75.0,False,
Friday,2026-06-05,TSLA,TSLA260605C00395000,395.0,REAL,3:35 PM,0.25,3:55 PM,0.07,-0.18,4,100.0,-72.0,False,
Friday,2026-06-12,TSLA,TSLA260612C00402500,402.5,REAL,3:35 PM,0.95,3:55 PM,2.86,1.91,2,190.0,382.0,True,

SUMMARY BY DAY
day_of_week,ticker,optimal_entry,optimal_exit,trades,wins,win_rate,total_pnl_dollars,avg_pnl_dollars,best_day,worst_day,skipped_no_data,premium_spent,return_on_spend
Friday,AAPL,3:35 PM,3:55 PM,50,17,0.3400,1671.0,33.42,700.0,-128.0,2,6044.0,0.2765
Friday,TSLA,3:35 PM,3:55 PM,50,20,0.4000,1828.0,36.56,582.0,-329.0,2,8077.0,0.2263

"DAY COMBINATION COMPARISON (per equity, then ALL combined)"
ticker,combination,days_included,trades,wins,win_rate,total_pnl_dollars,avg_pnl_dollars
AAPL,Friday only,Friday,50,17,0.3400,1671.0,33.42
TSLA,Friday only,Friday,50,20,0.4000,1828.0,36.56
ALL,Friday only,Friday,100,37,0.3700,3499.0,34.99
