"# Backtest method: MAX EXPECTED PROFIT, target-spend sized (win_rate × avg_payoff)  (by day of week)"
"# Position sizing: contracts = ceil($1.00 / option_price), min 1 — minimum ~$100 premium per trade (more if the option costs over $1.00/share). P&L and the optimal time reflect the contract count."
# Lookback = 140 calendar days
# Generated 2026-06-14 18:55:29  |  data source: Alpaca Markets API
# P&L $ assumes 1 contract = 100 shares

DETAIL — one row per MWF date; each day uses its own optimal timing
day_of_week,date,ticker,contract_symbol,strike,source,entry_time,entry_price,exit_time,exit_price,payoff_per_share,contracts,cost_dollars,pnl_dollars,profitable,note
Monday,2026-05-11,MSFT,MSFT260511P00410000,410.0,REAL,3:00 PM,0.65,3:10 PM,0.45,-0.2,2,130.0,-40.0,False,
Monday,2026-05-18,MSFT,MSFT260518P00422500,422.5,REAL,3:00 PM,1.55,3:10 PM,0.64,-0.91,1,155.0,-91.0,False,
Monday,2026-06-01,MSFT,MSFT260601P00460000,460.0,REAL,3:01 PM,0.5,3:10 PM,0.25,-0.25,2,100.0,-50.0,False,
Monday,2026-06-08,MSFT,MSFT260608P00412500,412.5,REAL,3:00 PM,0.67,3:10 PM,0.93,0.26,2,134.0,52.0,True,

SUMMARY BY DAY
day_of_week,ticker,optimal_entry,optimal_exit,trades,wins,win_rate,total_pnl_dollars,avg_pnl_dollars,best_day,worst_day,skipped_no_data,premium_spent,return_on_spend
Monday,AAPL,3:05 PM,3:10 PM,18,8,0.4444,720.59,40.03,616.0,-45.0,0,2204.51,0.3269
Monday,NVDA,3:10 PM,3:25 PM,18,9,0.5000,1092.7,60.71,720.0,-129.0,0,2236.23,0.4886
Monday,TSLA,3:05 PM,3:15 PM,18,10,0.5556,594.76,33.04,570.0,-93.0,0,2886.51,0.2060
Monday,MSFT,3:00 PM,3:10 PM,18,10,0.5556,481.91,26.77,207.0,-91.0,0,2349.33,0.2051

"DAY COMBINATION COMPARISON (per equity, then ALL combined)"
ticker,combination,days_included,trades,wins,win_rate,total_pnl_dollars,avg_pnl_dollars
AAPL,Monday only,Monday,18,8,0.4444,720.59,40.03
NVDA,Monday only,Monday,18,9,0.5000,1092.7,60.71
TSLA,Monday only,Monday,18,10,0.5556,594.76,33.04
MSFT,Monday only,Monday,18,10,0.5556,481.91,26.77
ALL,Monday only,Monday,72,37,0.5139,2889.96,40.14
