symbol,direction,regime,fill_mode,T_pct,rank,entry_bucket,n,hit_pct,median_min_to_target,low_sample
AMZN,put,Mon->Fri,market,30.0,10,14:30,665,3.91,66.0,False
AMZN,put,Mon->Fri,market,30.0,11,14:00,673,3.269,108.0,False
AMZN,put,Mon->Fri,market,30.0,12,15:00,692,1.734,51.5,False
AMZN,put,Mon->Fri,market,30.0,13,15:30,147,0.0,,False
AMZN,put,Mon->Fri,market,50.0,1,09:30,957,11.494,70.0,False
AMZN,put,Mon->Fri,market,50.0,2,10:00,1054,8.159,51.0,False
AMZN,put,Mon->Fri,market,50.0,3,10:30,982,2.749,201.0,False
AMZN,put,Mon->Fri,market,50.0,4,11:00,937,1.387,272.0,False
AMZN,put,Mon->Fri,market,50.0,5,12:30,774,0.904,88.0,False
AMZN,put,Mon->Fri,market,50.0,6,12:00,802,0.873,161.0,False
AMZN,put,Mon->Fri,market,50.0,7,14:30,665,0.752,72.0,False
AMZN,put,Mon->Fri,market,50.0,8,13:30,668,0.299,139.5,False
AMZN,put,Mon->Fri,market,50.0,9,11:30,829,0.0,,False
AMZN,put,Mon->Fri,market,50.0,10,13:00,722,0.0,,False
AMZN,put,Mon->Fri,market,50.0,11,14:00,673,0.0,,False
AMZN,put,Mon->Fri,market,50.0,12,15:00,692,0.0,,False
AMZN,put,Mon->Fri,market,50.0,13,15:30,147,0.0,,False
AMZN,put,Mon->Fri,market,75.0,1,09:30,957,5.225,78.5,False
AMZN,put,Mon->Fri,market,75.0,2,10:00,1054,2.277,60.0,False
AMZN,put,Mon->Fri,market,75.0,3,10:30,982,0.102,313.0,False
AMZN,put,Mon->Fri,market,75.0,4,11:00,937,0.0,,False
AMZN,put,Mon->Fri,market,75.0,5,11:30,829,0.0,,False
AMZN,put,Mon->Fri,market,75.0,6,12:00,802,0.0,,False
AMZN,put,Mon->Fri,market,75.0,7,12:30,774,0.0,,False
AMZN,put,Mon->Fri,market,75.0,8,13:00,722,0.0,,False
AMZN,put,Mon->Fri,market,75.0,9,13:30,668,0.0,,False
AMZN,put,Mon->Fri,market,75.0,10,14:00,673,0.0,,False
AMZN,put,Mon->Fri,market,75.0,11,14:30,665,0.0,,False
AMZN,put,Mon->Fri,market,75.0,12,15:00,692,0.0,,False
AMZN,put,Mon->Fri,market,75.0,13,15:30,147,0.0,,False
AMZN,put,Mon->Fri,market,100.0,1,09:30,957,1.254,82.5,False
AMZN,put,Mon->Fri,market,100.0,2,10:00,1054,0.474,70.0,False
AMZN,put,Mon->Fri,market,100.0,3,10:30,982,0.0,,False
AMZN,put,Mon->Fri,market,100.0,4,11:00,937,0.0,,False
AMZN,put,Mon->Fri,market,100.0,5,11:30,829,0.0,,False
AMZN,put,Mon->Fri,market,100.0,6,12:00,802,0.0,,False
AMZN,put,Mon->Fri,market,100.0,7,12:30,774,0.0,,False
AMZN,put,Mon->Fri,market,100.0,8,13:00,722,0.0,,False
AMZN,put,Mon->Fri,market,100.0,9,13:30,668,0.0,,False
AMZN,put,Mon->Fri,market,100.0,10,14:00,673,0.0,,False
AMZN,put,Mon->Fri,market,100.0,11,14:30,665,0.0,,False
AMZN,put,Mon->Fri,market,100.0,12,15:00,692,0.0,,False
AMZN,put,Mon->Fri,market,100.0,13,15:30,147,0.0,,False
AMZN,call,Tue->Fri,mid,30.0,1,09:30,1121,45.941,37.0,False
AMZN,call,Tue->Fri,mid,30.0,2,10:30,1177,44.01,80.5,False
AMZN,call,Tue->Fri,mid,30.0,3,10:00,1263,38.717,81.0,False
AMZN,call,Tue->Fri,mid,30.0,4,11:30,1031,34.821,48.0,False
AMZN,call,Tue->Fri,mid,30.0,5,11:00,1124,33.63,67.5,False
AMZN,call,Tue->Fri,mid,30.0,6,12:00,1065,26.103,83.0,False
AMZN,call,Tue->Fri,mid,30.0,7,13:00,1012,21.64,84.0,False
AMZN,call,Tue->Fri,mid,30.0,8,12:30,1002,20.359,102.5,False
AMZN,call,Tue->Fri,mid,30.0,9,13:30,969,14.241,68.0,False
AMZN,call,Tue->Fri,mid,30.0,10,14:00,964,14.108,69.0,False
AMZN,call,Tue->Fri,mid,30.0,11,14:30,941,7.014,57.0,False
AMZN,call,Tue->Fri,mid,30.0,12,15:00,971,4.119,33.0,False
AMZN,call,Tue->Fri,mid,30.0,13,15:30,192,2.083,24.5,False
AMZN,call,Tue->Fri,mid,50.0,1,09:30,1121,27.297,57.0,False
AMZN,call,Tue->Fri,mid,50.0,2,10:00,1263,21.298,103.0,False
AMZN,call,Tue->Fri,mid,50.0,3,10:30,1177,21.155,92.0,False
AMZN,call,Tue->Fri,mid,50.0,4,11:00,1124,18.149,92.0,False
AMZN,call,Tue->Fri,mid,50.0,5,11:30,1031,16.198,56.0,False
AMZN,call,Tue->Fri,mid,50.0,6,12:00,1065,12.207,87.0,False
AMZN,call,Tue->Fri,mid,50.0,7,12:30,1002,8.084,125.0,False
AMZN,call,Tue->Fri,mid,50.0,8,13:00,1012,5.929,96.5,False
AMZN,call,Tue->Fri,mid,50.0,9,13:30,969,4.334,77.0,False
AMZN,call,Tue->Fri,mid,50.0,10,14:00,964,3.631,85.0,False
AMZN,call,Tue->Fri,mid,50.0,11,15:00,971,1.442,39.5,False
AMZN,call,Tue->Fri,mid,50.0,12,15:30,192,1.042,25.0,False
AMZN,call,Tue->Fri,mid,50.0,13,14:30,941,0.85,70.0,False
AMZN,call,Tue->Fri,mid,75.0,1,09:30,1121,17.395,87.0,False
AMZN,call,Tue->Fri,mid,75.0,2,10:00,1263,13.381,117.0,False
AMZN,call,Tue->Fri,mid,75.0,3,10:30,1177,11.385,94.0,False
AMZN,call,Tue->Fri,mid,75.0,4,11:30,1031,9.505,74.0,False
AMZN,call,Tue->Fri,mid,75.0,5,11:00,1124,8.986,133.0,False
AMZN,call,Tue->Fri,mid,75.0,6,12:00,1065,5.164,93.0,False
AMZN,call,Tue->Fri,mid,75.0,7,12:30,1002,1.697,124.0,False
AMZN,call,Tue->Fri,mid,75.0,8,13:00,1012,1.68,101.0,False
AMZN,call,Tue->Fri,mid,75.0,9,15:00,971,0.721,40.0,False
AMZN,call,Tue->Fri,mid,75.0,10,14:00,964,0.415,107.0,False
AMZN,call,Tue->Fri,mid,75.0,11,13:30,969,0.413,129.5,False
AMZN,call,Tue->Fri,mid,75.0,12,14:30,941,0.213,62.0,False
AMZN,call,Tue->Fri,mid,75.0,13,15:30,192,0.0,,False
AMZN,call,Tue->Fri,mid,100.0,1,09:30,1121,12.132,127.0,False
AMZN,call,Tue->Fri,mid,100.0,2,10:00,1263,7.522,119.0,False
AMZN,call,Tue->Fri,mid,100.0,3,10:30,1177,7.222,97.0,False
AMZN,call,Tue->Fri,mid,100.0,4,11:30,1031,5.529,96.0,False
AMZN,call,Tue->Fri,mid,100.0,5,11:00,1124,4.626,85.5,False
AMZN,call,Tue->Fri,mid,100.0,6,12:00,1065,2.911,96.0,False
AMZN,call,Tue->Fri,mid,100.0,7,12:30,1002,0.898,141.0,False
AMZN,call,Tue->Fri,mid,100.0,8,13:00,1012,0.593,129.5,False
AMZN,call,Tue->Fri,mid,100.0,9,15:00,971,0.103,42.0,False
AMZN,call,Tue->Fri,mid,100.0,10,13:30,969,0.0,,False
AMZN,call,Tue->Fri,mid,100.0,11,14:00,964,0.0,,False
AMZN,call,Tue->Fri,mid,100.0,12,14:30,941,0.0,,False
AMZN,call,Tue->Fri,mid,100.0,13,15:30,192,0.0,,False
AMZN,call,Tue->Fri,market,30.0,1,09:30,1121,36.931,48.5,False
AMZN,call,Tue->Fri,market,30.0,2,10:30,1177,29.992,96.0,False
AMZN,call,Tue->Fri,market,30.0,3,10:00,1263,29.295,100.5,False
AMZN,call,Tue->Fri,market,30.0,4,11:00,1124,22.064,87.0,False
AMZN,call,Tue->Fri,market,30.0,5,11:30,1031,21.629,67.0,False
AMZN,call,Tue->Fri,market,30.0,6,12:00,1065,16.15,90.5,False
AMZN,call,Tue->Fri,market,30.0,7,12:30,1002,9.78,116.0,False
AMZN,call,Tue->Fri,market,30.0,8,13:00,1012,8.004,89.0,False
AMZN,call,Tue->Fri,market,30.0,9,13:30,969,6.502,69.0,False
AMZN,call,Tue->Fri,market,30.0,10,14:00,964,4.979,89.0,False
AMZN,call,Tue->Fri,market,30.0,11,15:00,971,1.236,39.5,False
AMZN,call,Tue->Fri,market,30.0,12,14:30,941,1.063,73.5,False
AMZN,call,Tue->Fri,market,30.0,13,15:30,192,0.521,27.0,False
AMZN,call,Tue->Fri,market,50.0,1,09:30,1121,22.837,81.0,False
AMZN,call,Tue->Fri,market,50.0,2,10:00,1263,17.577,114.5,False
AMZN,call,Tue->Fri,market,50.0,3,10:30,1177,15.293,95.0,False
AMZN,call,Tue->Fri,market,50.0,4,11:00,1124,12.367,144.0,False
AMZN,call,Tue->Fri,market,50.0,5,11:30,1031,11.93,81.0,False
AMZN,call,Tue->Fri,market,50.0,6,12:00,1065,7.136,88.5,False
AMZN,call,Tue->Fri,market,50.0,7,12:30,1002,2.695,123.0,False
AMZN,call,Tue->Fri,market,50.0,8,13:00,1012,2.47,96.0,False
AMZN,call,Tue->Fri,market,50.0,9,13:30,969,0.413,134.0,False
AMZN,call,Tue->Fri,market,50.0,10,14:00,964,0.311,115.0,False
AMZN,call,Tue->Fri,market,50.0,11,15:00,971,0.206,48.5,False
AMZN,call,Tue->Fri,market,50.0,12,14:30,941,0.0,,False
AMZN,call,Tue->Fri,market,50.0,13,15:30,192,0.0,,False
AMZN,call,Tue->Fri,market,75.0,1,09:30,1121,14.987,127.5,False
AMZN,call,Tue->Fri,market,75.0,2,10:00,1263,9.58,124.0,False
AMZN,call,Tue->Fri,market,75.0,3,10:30,1177,8.666,102.5,False
AMZN,call,Tue->Fri,market,75.0,4,11:30,1031,6.693,109.0,False
AMZN,call,Tue->Fri,market,75.0,5,11:00,1124,5.338,136.5,False
AMZN,call,Tue->Fri,market,75.0,6,12:00,1065,3.662,135.0,False
AMZN,call,Tue->Fri,market,75.0,7,12:30,1002,1.397,130.5,False
AMZN,call,Tue->Fri,market,75.0,8,13:00,1012,0.988,106.0,False
AMZN,call,Tue->Fri,market,75.0,9,13:30,969,0.0,,False
AMZN,call,Tue->Fri,market,75.0,10,14:00,964,0.0,,False
AMZN,call,Tue->Fri,market,75.0,11,14:30,941,0.0,,False
AMZN,call,Tue->Fri,market,75.0,12,15:00,971,0.0,,False
AMZN,call,Tue->Fri,market,75.0,13,15:30,192,0.0,,False
AMZN,call,Tue->Fri,market,100.0,1,09:30,1121,8.921,132.0,False
AMZN,call,Tue->Fri,market,100.0,2,10:00,1263,6.017,118.5,False
AMZN,call,Tue->Fri,market,100.0,3,10:30,1177,5.268,104.0,False
AMZN,call,Tue->Fri,market,100.0,4,11:30,1031,3.589,68.0,False
AMZN,call,Tue->Fri,market,100.0,5,11:00,1124,2.936,80.0,False
AMZN,call,Tue->Fri,market,100.0,6,12:00,1065,0.939,99.0,False
AMZN,call,Tue->Fri,market,100.0,7,12:30,1002,0.299,180.0,False
AMZN,call,Tue->Fri,market,100.0,8,13:00,1012,0.198,129.5,False
AMZN,call,Tue->Fri,market,100.0,9,13:30,969,0.0,,False
AMZN,call,Tue->Fri,market,100.0,10,14:00,964,0.0,,False
AMZN,call,Tue->Fri,market,100.0,11,14:30,941,0.0,,False
AMZN,call,Tue->Fri,market,100.0,12,15:00,971,0.0,,False
AMZN,call,Tue->Fri,market,100.0,13,15:30,192,0.0,,False
AMZN,put,Tue->Fri,mid,30.0,1,09:30,998,39.679,36.0,False
AMZN,put,Tue->Fri,mid,30.0,2,10:00,1094,34.369,65.0,False
AMZN,put,Tue->Fri,mid,30.0,3,11:00,956,31.59,73.0,False
AMZN,put,Tue->Fri,mid,30.0,4,10:30,1007,29.99,100.0,False
AMZN,put,Tue->Fri,mid,30.0,5,12:00,826,29.661,68.0,False
AMZN,put,Tue->Fri,mid,30.0,6,11:30,818,29.218,83.0,False
AMZN,put,Tue->Fri,mid,30.0,7,12:30,829,29.071,53.0,False
AMZN,put,Tue->Fri,mid,30.0,8,13:30,754,21.618,50.0,False
AMZN,put,Tue->Fri,mid,30.0,9,13:00,806,20.72,62.0,False
AMZN,put,Tue->Fri,mid,30.0,10,14:00,753,13.944,63.0,False
AMZN,put,Tue->Fri,mid,30.0,11,14:30,721,7.49,58.5,False
AMZN,put,Tue->Fri,mid,30.0,12,15:00,704,5.54,32.0,False
AMZN,put,Tue->Fri,mid,30.0,13,15:30,167,4.79,7.0,False
AMZN,put,Tue->Fri,mid,50.0,1,09:30,998,24.248,36.0,False
AMZN,put,Tue->Fri,mid,50.0,2,11:00,956,20.084,115.0,False
AMZN,put,Tue->Fri,mid,50.0,3,10:00,1094,19.104,106.0,False
AMZN,put,Tue->Fri,mid,50.0,4,11:30,818,18.093,110.0,False
AMZN,put,Tue->Fri,mid,50.0,5,10:30,1007,17.974,143.0,False
AMZN,put,Tue->Fri,mid,50.0,6,12:00,826,16.707,103.5,False
AMZN,put,Tue->Fri,mid,50.0,7,12:30,829,14.355,78.0,False
AMZN,put,Tue->Fri,mid,50.0,8,13:00,806,10.794,77.0,False
AMZN,put,Tue->Fri,mid,50.0,9,13:30,754,8.355,93.0,False
AMZN,put,Tue->Fri,mid,50.0,10,14:00,753,3.851,83.0,False
AMZN,put,Tue->Fri,mid,50.0,11,14:30,721,3.329,60.0,False
AMZN,put,Tue->Fri,mid,50.0,12,15:00,704,2.841,28.5,False
AMZN,put,Tue->Fri,mid,50.0,13,15:30,167,2.395,12.5,False
AMZN,put,Tue->Fri,mid,75.0,1,09:30,998,13.327,36.0,False
AMZN,put,Tue->Fri,mid,75.0,2,11:00,956,12.448,150.0,False
AMZN,put,Tue->Fri,mid,75.0,3,10:30,1007,10.03,184.0,False
AMZN,put,Tue->Fri,mid,75.0,4,10:00,1094,9.506,165.5,False
AMZN,put,Tue->Fri,mid,75.0,5,11:30,818,8.924,134.0,False
AMZN,put,Tue->Fri,mid,75.0,6,12:30,829,8.685,108.0,False
AMZN,put,Tue->Fri,mid,75.0,7,12:00,826,8.596,108.0,False
AMZN,put,Tue->Fri,mid,75.0,8,13:00,806,5.211,136.0,False
AMZN,put,Tue->Fri,mid,75.0,9,13:30,754,2.52,124.0,False
AMZN,put,Tue->Fri,mid,75.0,10,15:30,167,0.599,15.0,False
AMZN,put,Tue->Fri,mid,75.0,11,15:00,704,0.284,22.5,False
AMZN,put,Tue->Fri,mid,75.0,12,14:30,721,0.139,55.0,False
AMZN,put,Tue->Fri,mid,75.0,13,14:00,753,0.0,,False
AMZN,put,Tue->Fri,mid,100.0,1,09:30,998,7.816,40.5,False
AMZN,put,Tue->Fri,mid,100.0,2,11:00,956,7.636,172.0,False
AMZN,put,Tue->Fri,mid,100.0,3,12:00,826,5.811,110.5,False
AMZN,put,Tue->Fri,mid,100.0,4,12:30,829,5.669,112.0,False
AMZN,put,Tue->Fri,mid,100.0,5,11:30,818,5.501,137.0,False
AMZN,put,Tue->Fri,mid,100.0,6,10:30,1007,5.164,200.5,False
AMZN,put,Tue->Fri,mid,100.0,7,10:00,1094,5.119,192.5,False
AMZN,put,Tue->Fri,mid,100.0,8,13:00,806,1.737,143.5,False
AMZN,put,Tue->Fri,mid,100.0,9,13:30,754,0.796,128.0,False
AMZN,put,Tue->Fri,mid,100.0,10,14:00,753,0.0,,False
AMZN,put,Tue->Fri,mid,100.0,11,14:30,721,0.0,,False
AMZN,put,Tue->Fri,mid,100.0,12,15:00,704,0.0,,False
AMZN,put,Tue->Fri,mid,100.0,13,15:30,167,0.0,,False
AMZN,put,Tue->Fri,market,30.0,1,09:30,998,31.563,33.0,False
AMZN,put,Tue->Fri,market,30.0,2,11:00,956,24.791,97.0,False
AMZN,put,Tue->Fri,market,30.0,3,10:00,1094,24.132,112.5,False
AMZN,put,Tue->Fri,market,30.0,4,11:30,818,22.861,99.0,False
AMZN,put,Tue->Fri,market,30.0,5,12:00,826,22.034,130.0,False
AMZN,put,Tue->Fri,market,30.0,6,10:30,1007,21.251,126.0,False
AMZN,put,Tue->Fri,market,30.0,7,12:30,829,20.024,75.0,False
AMZN,put,Tue->Fri,market,30.0,8,13:00,806,15.136,71.0,False
AMZN,put,Tue->Fri,market,30.0,9,13:30,754,13.793,79.5,False
AMZN,put,Tue->Fri,market,30.0,10,14:00,753,7.437,82.0,False
AMZN,put,Tue->Fri,market,30.0,11,14:30,721,5.132,59.0,False
AMZN,put,Tue->Fri,market,30.0,12,15:00,704,3.693,30.5,False
AMZN,put,Tue->Fri,market,30.0,13,15:30,167,3.593,9.5,False
AMZN,put,Tue->Fri,market,50.0,1,09:30,998,17.936,32.0,False
AMZN,put,Tue->Fri,market,50.0,2,11:00,956,16.213,136.0,False
AMZN,put,Tue->Fri,market,50.0,3,10:30,1007,13.704,165.5,False
AMZN,put,Tue->Fri,market,50.0,4,10:00,1094,13.62,139.0,False
AMZN,put,Tue->Fri,market,50.0,5,11:30,818,13.325,125.0,False
AMZN,put,Tue->Fri,market,50.0,6,12:30,829,11.58,102.5,False
AMZN,put,Tue->Fri,market,50.0,7,12:00,826,10.654,93.0,False
AMZN,put,Tue->Fri,market,50.0,8,13:00,806,9.305,128.0,False
AMZN,put,Tue->Fri,market,50.0,9,13:30,754,4.642,120.0,False
AMZN,put,Tue->Fri,market,50.0,10,15:00,704,1.42,27.5,False
AMZN,put,Tue->Fri,market,50.0,11,15:30,167,1.198,15.0,False
AMZN,put,Tue->Fri,market,50.0,12,14:30,721,0.832,67.0,False
AMZN,put,Tue->Fri,market,50.0,13,14:00,753,0.664,93.0,False
AMZN,put,Tue->Fri,market,75.0,1,11:00,956,9.519,170.0,False
AMZN,put,Tue->Fri,market,75.0,2,09:30,998,9.419,31.5,False
AMZN,put,Tue->Fri,market,75.0,3,11:30,818,7.702,146.0,False
AMZN,put,Tue->Fri,market,75.0,4,12:30,829,7.238,115.5,False
AMZN,put,Tue->Fri,market,75.0,5,10:30,1007,6.753,200.5,False
AMZN,put,Tue->Fri,market,75.0,6,12:00,826,6.416,105.0,False
AMZN,put,Tue->Fri,market,75.0,7,10:00,1094,5.941,191.0,False
AMZN,put,Tue->Fri,market,75.0,8,13:00,806,2.109,155.0,False
AMZN,put,Tue->Fri,market,75.0,9,13:30,754,0.663,131.0,False
AMZN,put,Tue->Fri,market,75.0,10,14:00,753,0.0,,False
AMZN,put,Tue->Fri,market,75.0,11,14:30,721,0.0,,False
AMZN,put,Tue->Fri,market,75.0,12,15:00,704,0.0,,False
AMZN,put,Tue->Fri,market,75.0,13,15:30,167,0.0,,False
AMZN,put,Tue->Fri,market,100.0,1,09:30,998,6.313,171.0,False
AMZN,put,Tue->Fri,market,100.0,2,11:00,956,5.753,184.0,False
AMZN,put,Tue->Fri,market,100.0,3,11:30,818,4.768,154.0,False
AMZN,put,Tue->Fri,market,100.0,4,12:00,826,4.479,121.0,False
AMZN,put,Tue->Fri,market,100.0,5,10:00,1094,4.022,231.5,False
AMZN,put,Tue->Fri,market,100.0,6,10:30,1007,3.078,214.0,False
AMZN,put,Tue->Fri,market,100.0,7,12:30,829,2.413,115.0,False
AMZN,put,Tue->Fri,market,100.0,8,13:30,754,0.133,135.0,False
AMZN,put,Tue->Fri,market,100.0,9,13:00,806,0.0,,False
AMZN,put,Tue->Fri,market,100.0,10,14:00,753,0.0,,False
AMZN,put,Tue->Fri,market,100.0,11,14:30,721,0.0,,False
AMZN,put,Tue->Fri,market,100.0,12,15:00,704,0.0,,False
AMZN,put,Tue->Fri,market,100.0,13,15:30,167,0.0,,False
AMZN,call,Wed->Fri,mid,30.0,1,10:30,1145,40.0,54.0,False
AMZN,call,Wed->Fri,mid,30.0,2,11:00,1105,37.195,58.0,False
AMZN,call,Wed->Fri,mid,30.0,3,10:00,1208,35.265,66.0,False
AMZN,call,Wed->Fri,mid,30.0,4,09:30,1111,32.853,34.0,False
AMZN,call,Wed->Fri,mid,30.0,5,12:00,1027,27.848,73.0,False
AMZN,call,Wed->Fri,mid,30.0,6,11:30,1061,27.333,67.0,False
AMZN,call,Wed->Fri,mid,30.0,7,12:30,902,24.945,76.0,False
AMZN,call,Wed->Fri,mid,30.0,8,13:00,896,23.438,61.5,False
AMZN,call,Wed->Fri,mid,30.0,9,13:30,892,18.049,74.0,False
AMZN,call,Wed->Fri,mid,30.0,10,14:30,861,18.002,43.0,False
AMZN,call,Wed->Fri,mid,30.0,11,14:00,901,12.653,66.0,False
AMZN,call,Wed->Fri,mid,30.0,12,15:30,176,11.364,22.0,False
AMZN,call,Wed->Fri,mid,30.0,13,15:00,911,10.428,36.0,False
AMZN,call,Wed->Fri,mid,50.0,1,10:30,1145,25.24,73.0,False
AMZN,call,Wed->Fri,mid,50.0,2,11:00,1105,19.548,63.5,False
AMZN,call,Wed->Fri,mid,50.0,3,09:30,1111,19.352,65.0,False
AMZN,call,Wed->Fri,mid,50.0,4,10:00,1208,18.626,101.0,False
AMZN,call,Wed->Fri,mid,50.0,5,11:30,1061,14.703,79.5,False
AMZN,call,Wed->Fri,mid,50.0,6,12:00,1027,12.853,87.0,False
AMZN,call,Wed->Fri,mid,50.0,7,12:30,902,12.528,104.0,False
AMZN,call,Wed->Fri,mid,50.0,8,13:00,896,11.384,81.5,False
AMZN,call,Wed->Fri,mid,50.0,9,13:30,892,6.502,56.5,False
AMZN,call,Wed->Fri,mid,50.0,10,14:30,861,5.226,59.0,False
AMZN,call,Wed->Fri,mid,50.0,11,14:00,901,4.883,25.0,False
AMZN,call,Wed->Fri,mid,50.0,12,15:30,176,2.841,25.0,False
AMZN,call,Wed->Fri,mid,50.0,13,15:00,911,2.415,37.0,False
AMZN,call,Wed->Fri,mid,75.0,1,10:30,1145,12.838,100.0,False
AMZN,call,Wed->Fri,mid,75.0,2,09:30,1111,11.971,120.0,False
AMZN,call,Wed->Fri,mid,75.0,3,11:00,1105,10.317,116.0,False
AMZN,call,Wed->Fri,mid,75.0,4,10:00,1208,9.685,132.0,False
AMZN,call,Wed->Fri,mid,75.0,5,11:30,1061,8.86,102.5,False
AMZN,call,Wed->Fri,mid,75.0,6,12:00,1027,7.595,120.0,False
AMZN,call,Wed->Fri,mid,75.0,7,12:30,902,7.428,106.0,False
AMZN,call,Wed->Fri,mid,75.0,8,13:00,896,6.362,82.0,False
AMZN,call,Wed->Fri,mid,75.0,9,13:30,892,3.587,53.5,False
AMZN,call,Wed->Fri,mid,75.0,10,14:00,901,3.441,21.0,False
AMZN,call,Wed->Fri,mid,75.0,11,14:30,861,0.697,19.0,False
AMZN,call,Wed->Fri,mid,75.0,12,15:30,176,0.568,25.0,False
AMZN,call,Wed->Fri,mid,75.0,13,15:00,911,0.11,30.0,False
AMZN,call,Wed->Fri,mid,100.0,1,09:30,1111,8.101,145.0,False
AMZN,call,Wed->Fri,mid,100.0,2,10:30,1145,6.9,145.0,False
AMZN,call,Wed->Fri,mid,100.0,3,10:00,1208,6.705,153.0,False
AMZN,call,Wed->Fri,mid,100.0,4,11:00,1105,6.154,120.0,False
AMZN,call,Wed->Fri,mid,100.0,5,11:30,1061,5.561,117.0,False
AMZN,call,Wed->Fri,mid,100.0,6,12:00,1027,5.55,140.0,False
AMZN,call,Wed->Fri,mid,100.0,7,12:30,902,5.322,112.5,False
AMZN,call,Wed->Fri,mid,100.0,8,13:00,896,4.576,87.0,False
AMZN,call,Wed->Fri,mid,100.0,9,13:30,892,3.139,55.5,False
AMZN,call,Wed->Fri,mid,100.0,10,14:00,901,3.108,23.0,False
AMZN,call,Wed->Fri,mid,100.0,11,14:30,861,0.0,,False
AMZN,call,Wed->Fri,mid,100.0,12,15:00,911,0.0,,False
AMZN,call,Wed->Fri,mid,100.0,13,15:30,176,0.0,,False
AMZN,call,Wed->Fri,market,30.0,1,10:30,1145,28.646,67.5,False
AMZN,call,Wed->Fri,market,30.0,2,09:30,1111,23.132,65.0,False
AMZN,call,Wed->Fri,market,30.0,3,11:00,1105,22.443,86.0,False
AMZN,call,Wed->Fri,market,30.0,4,10:00,1208,21.854,92.0,False
AMZN,call,Wed->Fri,market,30.0,5,11:30,1061,16.305,76.0,False
AMZN,call,Wed->Fri,market,30.0,6,12:30,902,15.188,95.0,False
AMZN,call,Wed->Fri,market,30.0,7,12:00,1027,14.703,82.0,False
AMZN,call,Wed->Fri,market,30.0,8,13:00,896,14.062,80.0,False
AMZN,call,Wed->Fri,market,30.0,9,13:30,892,8.857,78.0,False
AMZN,call,Wed->Fri,market,30.0,10,14:30,861,7.898,52.5,False
AMZN,call,Wed->Fri,market,30.0,11,14:00,901,6.437,32.0,False
AMZN,call,Wed->Fri,market,30.0,12,15:30,176,4.545,24.0,False
AMZN,call,Wed->Fri,market,30.0,13,15:00,911,3.952,40.5,False
AMZN,call,Wed->Fri,market,50.0,1,10:30,1145,15.808,104.0,False
AMZN,call,Wed->Fri,market,50.0,2,09:30,1111,14.311,126.0,False
AMZN,call,Wed->Fri,market,50.0,3,11:00,1105,11.765,110.5,False
AMZN,call,Wed->Fri,market,50.0,4,10:00,1208,11.341,132.0,False
AMZN,call,Wed->Fri,market,50.0,5,11:30,1061,10.179,96.0,False
AMZN,call,Wed->Fri,market,50.0,6,12:30,902,10.089,106.0,False
AMZN,call,Wed->Fri,market,50.0,7,12:00,1027,9.348,106.5,False
AMZN,call,Wed->Fri,market,50.0,8,13:00,896,8.817,85.0,False
AMZN,call,Wed->Fri,market,50.0,9,13:30,892,4.148,55.0,False
AMZN,call,Wed->Fri,market,50.0,10,14:00,901,3.552,25.0,False
AMZN,call,Wed->Fri,market,50.0,11,15:30,176,1.705,25.0,False
AMZN,call,Wed->Fri,market,50.0,12,14:30,861,0.465,24.0,False
AMZN,call,Wed->Fri,market,50.0,13,15:00,911,0.11,30.0,False
AMZN,call,Wed->Fri,market,75.0,1,09:30,1111,8.551,148.0,False
AMZN,call,Wed->Fri,market,75.0,2,10:30,1145,7.424,144.0,False
AMZN,call,Wed->Fri,market,75.0,3,10:00,1208,6.954,158.0,False
AMZN,call,Wed->Fri,market,75.0,4,11:00,1105,6.606,116.0,False
AMZN,call,Wed->Fri,market,75.0,5,11:30,1061,6.032,117.5,False
AMZN,call,Wed->Fri,market,75.0,6,12:00,1027,5.745,142.0,False
AMZN,call,Wed->Fri,market,75.0,7,12:30,902,5.211,113.0,False
AMZN,call,Wed->Fri,market,75.0,8,13:00,896,4.241,87.5,False
AMZN,call,Wed->Fri,market,75.0,9,13:30,892,3.139,57.0,False
AMZN,call,Wed->Fri,market,75.0,10,14:00,901,2.886,27.0,False
AMZN,call,Wed->Fri,market,75.0,11,14:30,861,0.0,,False
AMZN,call,Wed->Fri,market,75.0,12,15:00,911,0.0,,False
AMZN,call,Wed->Fri,market,75.0,13,15:30,176,0.0,,False
AMZN,call,Wed->Fri,market,100.0,1,09:30,1111,6.571,193.0,False
AMZN,call,Wed->Fri,market,100.0,2,10:00,1208,5.629,165.0,False
AMZN,call,Wed->Fri,market,100.0,3,10:30,1145,4.541,136.0,False
AMZN,call,Wed->Fri,market,100.0,4,11:30,1061,3.959,114.5,False
AMZN,call,Wed->Fri,market,100.0,5,12:00,1027,3.7,148.5,False
AMZN,call,Wed->Fri,market,100.0,6,12:30,902,3.659,127.0,False
AMZN,call,Wed->Fri,market,100.0,7,11:00,1105,3.077,130.5,False
AMZN,call,Wed->Fri,market,100.0,8,13:00,896,2.902,92.0,False
AMZN,call,Wed->Fri,market,100.0,9,14:00,901,2.553,32.0,False
AMZN,call,Wed->Fri,market,100.0,10,13:30,892,2.466,59.0,False
AMZN,call,Wed->Fri,market,100.0,11,14:30,861,0.0,,False
AMZN,call,Wed->Fri,market,100.0,12,15:00,911,0.0,,False
AMZN,call,Wed->Fri,market,100.0,13,15:30,176,0.0,,False
