ticker,entry_date,entry_ref,exit_date,exit_ref,weekly_return,weekly_return_pct,bucket,entry_ref_date,exit_ref_date,entry_fallback,exit_fallback,n_entry_bars,n_exit_bars
ORCL,2025-10-10,293.5215,2025-10-17,291.019,-0.008526,-0.85%,flat,2025-10-10,2025-10-17,False,False,10,10
ORCL,2025-10-17,291.019,2025-10-24,283.633,-0.025380,-2.54%,down,2025-10-17,2025-10-24,False,False,10,10
ORCL,2025-10-24,283.633,2025-10-31,262.8015,-0.073445,-7.34%,down,2025-10-24,2025-10-31,False,False,10,10
ORCL,2025-10-31,262.8015,2025-11-07,238.7765,-0.091419,-9.14%,down,2025-10-31,2025-11-07,False,False,10,10
ORCL,2025-11-07,238.7765,2025-11-14,223.187,-0.065289,-6.53%,down,2025-11-07,2025-11-14,False,False,10,10
ORCL,2025-11-14,223.187,2025-11-21,198.2985,-0.111514,-11.15%,down,2025-11-14,2025-11-21,False,False,10,10
ORCL,2025-11-21,198.2985,2025-11-28,205.5665,0.036652,3.67%,up,2025-11-21,2025-11-26,False,True,10,10
ORCL,2025-11-28,205.5665,2025-12-05,217.3715,0.057427,5.74%,up,2025-11-26,2025-12-05,True,False,10,10
ORCL,2025-12-05,217.3715,2025-12-12,189.6425,-0.127565,-12.76%,down,2025-12-05,2025-12-12,False,False,10,10
ORCL,2025-12-12,189.6425,2025-12-19,193.3425,0.019510,1.95%,up,2025-12-12,2025-12-19,False,False,10,10
ORCL,2025-12-19,193.3425,2025-12-26,198.2035,0.025142,2.51%,up,2025-12-19,2025-12-26,False,False,10,10
ORCL,2025-12-26,198.2035,2026-01-02,195.664,-0.012813,-1.28%,flat,2025-12-26,2026-01-02,False,False,10,10
ORCL,2026-01-02,195.664,2026-01-09,198.9395,0.016740,1.67%,up,2026-01-02,2026-01-09,False,False,10,10
ORCL,2026-01-09,198.9395,2026-01-16,191.4275,-0.037760,-3.78%,down,2026-01-09,2026-01-16,False,False,10,10
ORCL,2026-01-16,191.4275,2026-01-23,177.062,-0.075044,-7.50%,down,2026-01-16,2026-01-23,False,False,10,10
ORCL,2026-01-23,177.062,2026-01-30,164.657,-0.070060,-7.01%,down,2026-01-23,2026-01-30,False,False,10,10
ORCL,2026-01-30,164.657,2026-02-06,142.848,-0.132451,-13.25%,down,2026-01-30,2026-02-06,False,False,10,10
ORCL,2026-02-06,142.848,2026-02-13,159.921,0.119519,11.95%,up,2026-02-06,2026-02-13,False,False,10,10
ORCL,2026-02-13,159.921,2026-02-20,148.088,-0.073993,-7.40%,down,2026-02-13,2026-02-20,False,False,10,10
ORCL,2026-02-20,148.088,2026-02-27,144.4315,-0.024691,-2.47%,down,2026-02-20,2026-02-27,False,False,10,10
ORCL,2026-02-27,144.4315,2026-03-06,153.6185,0.063608,6.36%,up,2026-02-27,2026-03-06,False,False,10,10
ORCL,2026-03-06,153.6185,2026-03-13,154.9895,0.008925,0.89%,flat,2026-03-06,2026-03-13,False,False,10,10
ORCL,2026-03-13,154.9895,2026-03-20,149.2865,-0.036796,-3.68%,down,2026-03-13,2026-03-20,False,False,10,10
ORCL,2026-03-20,149.2865,2026-03-27,139.7175,-0.064098,-6.41%,down,2026-03-20,2026-03-27,False,False,10,10
ORCL,2026-03-27,139.7175,2026-04-03,146.091,0.045617,4.56%,up,2026-03-27,2026-04-02,False,True,10,10
ORCL,2026-04-03,146.091,2026-04-10,137.8095,-0.056687,-5.67%,down,2026-04-02,2026-04-10,True,False,10,10
ORCL,2026-04-10,137.8095,2026-04-17,175.0955,0.270562,27.06%,up,2026-04-10,2026-04-17,False,False,10,10
ORCL,2026-04-17,175.0955,2026-04-24,173.68,-0.008084,-0.81%,flat,2026-04-17,2026-04-24,False,False,10,10
ORCL,2026-04-24,173.68,2026-05-01,171.9335,-0.010056,-1.01%,flat,2026-04-24,2026-05-01,False,False,10,10
ORCL,2026-05-01,171.9335,2026-05-08,196.153,0.140866,14.09%,up,2026-05-01,2026-05-08,False,False,10,10
ORCL,2026-05-08,196.153,2026-05-15,193.208,-0.015014,-1.50%,down,2026-05-08,2026-05-15,False,False,10,10
ORCL,2026-05-15,193.208,2026-05-22,192.0535,-0.005975,-0.60%,flat,2026-05-15,2026-05-22,False,False,10,10
ORCL,2026-05-22,192.0535,2026-05-29,225.271,0.172960,17.30%,up,2026-05-22,2026-05-29,False,False,10,10
ORCL,2026-05-29,225.271,2026-06-05,213.7825,-0.050999,-5.10%,down,2026-05-29,2026-06-05,False,False,10,10
ORCL,2026-06-05,213.7825,2026-06-12,183.8805,-0.139871,-13.99%,down,2026-06-05,2026-06-12,False,False,10,10
ORCL,2026-06-12,183.8805,2026-06-19,184.8725,0.005395,0.54%,flat,2026-06-12,2026-06-18,False,True,10,10
ORCL,2026-06-19,184.8725,2026-06-26,149.4105,-0.191819,-19.18%,down,2026-06-18,2026-06-26,True,False,10,10
MSFT,2024-06-28,449.702,2024-07-05,467.6235,0.039852,3.99%,up,2024-06-28,2024-07-05,False,False,10,10
MSFT,2024-07-05,467.6235,2024-07-12,452.981,-0.031313,-3.13%,down,2024-07-05,2024-07-12,False,False,10,10
MSFT,2024-07-12,452.981,2024-07-19,436.511,-0.036359,-3.64%,down,2024-07-12,2024-07-19,False,False,10,10
MSFT,2024-07-19,436.511,2024-07-26,424.8325,-0.026754,-2.68%,down,2024-07-19,2024-07-26,False,False,10,10
MSFT,2024-07-26,424.8325,2024-08-02,407.614,-0.040530,-4.05%,down,2024-07-26,2024-08-02,False,False,10,10
MSFT,2024-08-02,407.614,2024-08-09,406.264,-0.003312,-0.33%,flat,2024-08-02,2024-08-09,False,False,10,10
MSFT,2024-08-09,406.264,2024-08-16,418.576,0.030305,3.03%,up,2024-08-09,2024-08-16,False,False,10,10
MSFT,2024-08-16,418.576,2024-08-23,416.3115,-0.005410,-0.54%,flat,2024-08-16,2024-08-23,False,False,10,10
MSFT,2024-08-23,416.3115,2024-08-30,416.245,-0.000160,-0.02%,flat,2024-08-23,2024-08-30,False,False,10,10
MSFT,2024-08-30,416.245,2024-09-06,401.547,-0.035311,-3.53%,down,2024-08-30,2024-09-06,False,False,10,10
MSFT,2024-09-06,401.547,2024-09-13,430.965,0.073262,7.33%,up,2024-09-06,2024-09-13,False,False,10,10
MSFT,2024-09-13,430.965,2024-09-20,435.857,0.011351,1.14%,flat,2024-09-13,2024-09-20,False,False,10,10
MSFT,2024-09-20,435.857,2024-09-27,427.873,-0.018318,-1.83%,down,2024-09-20,2024-09-27,False,False,10,10
MSFT,2024-09-27,427.873,2024-10-04,416.309,-0.027027,-2.70%,down,2024-09-27,2024-10-04,False,False,10,10
MSFT,2024-10-04,416.309,2024-10-11,416.306,-0.000007,-0.00%,flat,2024-10-04,2024-10-11,False,False,10,10
MSFT,2024-10-11,416.306,2024-10-18,417.7195,0.003395,0.34%,flat,2024-10-11,2024-10-18,False,False,10,10
MSFT,2024-10-18,417.7195,2024-10-25,427.935,0.024455,2.45%,up,2024-10-18,2024-10-25,False,False,10,10
MSFT,2024-10-25,427.935,2024-11-01,410.374,-0.041037,-4.10%,down,2024-10-25,2024-11-01,False,False,10,10
MSFT,2024-11-01,410.374,2024-11-08,422.4275,0.029372,2.94%,up,2024-11-01,2024-11-08,False,False,10,10
MSFT,2024-11-08,422.4275,2024-11-15,415.072,-0.017412,-1.74%,down,2024-11-08,2024-11-15,False,False,10,10
MSFT,2024-11-15,415.072,2024-11-22,416.1715,0.002649,0.26%,flat,2024-11-15,2024-11-22,False,False,10,10
MSFT,2024-11-22,416.1715,2024-11-29,423.558,0.017749,1.77%,up,2024-11-22,2024-11-27,False,True,10,10
MSFT,2024-11-29,423.558,2024-12-06,443.9775,0.048209,4.82%,up,2024-11-27,2024-12-06,True,False,10,10
MSFT,2024-12-06,443.9775,2024-12-13,447.359,0.007616,0.76%,flat,2024-12-06,2024-12-13,False,False,10,10
MSFT,2024-12-13,447.359,2024-12-20,435.9115,-0.025589,-2.56%,down,2024-12-13,2024-12-20,False,False,10,10
MSFT,2024-12-20,435.9115,2024-12-27,430.4995,-0.012415,-1.24%,flat,2024-12-20,2024-12-27,False,False,10,10
MSFT,2024-12-27,430.4995,2025-01-03,422.657,-0.018217,-1.82%,down,2024-12-27,2025-01-03,False,False,10,10
MSFT,2025-01-03,422.657,2025-01-10,419.8595,-0.006619,-0.66%,flat,2025-01-03,2025-01-10,False,False,10,10
MSFT,2025-01-10,419.8595,2025-01-17,429.71,0.023461,2.35%,up,2025-01-10,2025-01-17,False,False,10,10
MSFT,2025-01-17,429.71,2025-01-24,443.682,0.032515,3.25%,up,2025-01-17,2025-01-24,False,False,10,10
MSFT,2025-01-24,443.682,2025-01-31,415.9115,-0.062591,-6.26%,down,2025-01-24,2025-01-31,False,False,10,10
MSFT,2025-01-31,415.9115,2025-02-07,410.0585,-0.014073,-1.41%,flat,2025-01-31,2025-02-07,False,False,10,10
MSFT,2025-02-07,410.0585,2025-02-14,408.208,-0.004513,-0.45%,flat,2025-02-07,2025-02-14,False,False,10,10
MSFT,2025-02-14,408.208,2025-02-21,408.5175,0.000758,0.08%,flat,2025-02-14,2025-02-21,False,False,10,10
MSFT,2025-02-21,408.5175,2025-02-28,396.361,-0.029758,-2.98%,down,2025-02-21,2025-02-28,False,False,10,10
MSFT,2025-02-28,396.361,2025-03-07,392.9635,-0.008572,-0.86%,flat,2025-02-28,2025-03-07,False,False,10,10
MSFT,2025-03-07,392.9635,2025-03-14,388.782,-0.010641,-1.06%,flat,2025-03-07,2025-03-14,False,False,10,10
MSFT,2025-03-14,388.782,2025-03-21,389.101,0.000821,0.08%,flat,2025-03-14,2025-03-21,False,False,10,10
MSFT,2025-03-21,389.101,2025-03-28,378.6395,-0.026886,-2.69%,down,2025-03-21,2025-03-28,False,False,10,10
MSFT,2025-03-28,378.6395,2025-04-04,360.955,-0.046705,-4.67%,down,2025-03-28,2025-04-04,False,False,10,10
MSFT,2025-04-04,360.955,2025-04-11,388.5565,0.076468,7.65%,up,2025-04-04,2025-04-11,False,False,10,10
MSFT,2025-04-11,388.5565,2025-04-18,367.4815,-0.054239,-5.42%,down,2025-04-11,2025-04-17,False,True,10,10
MSFT,2025-04-18,367.4815,2025-04-25,391.6275,0.065707,6.57%,up,2025-04-17,2025-04-25,True,False,10,10
MSFT,2025-04-25,391.6275,2025-05-02,435.309,0.111538,11.15%,up,2025-04-25,2025-05-02,False,False,10,10
MSFT,2025-05-02,435.309,2025-05-09,438.885,0.008215,0.82%,flat,2025-05-02,2025-05-09,False,False,10,10
MSFT,2025-05-09,438.885,2025-05-16,453.2805,0.032800,3.28%,up,2025-05-09,2025-05-16,False,False,10,10
MSFT,2025-05-16,453.2805,2025-05-23,450.858,-0.005344,-0.53%,flat,2025-05-16,2025-05-23,False,False,10,10
MSFT,2025-05-23,450.858,2025-05-30,460.135,0.020576,2.06%,up,2025-05-23,2025-05-30,False,False,10,10
MSFT,2025-05-30,460.135,2025-06-06,470.455,0.022428,2.24%,up,2025-05-30,2025-06-06,False,False,10,10
MSFT,2025-06-06,470.455,2025-06-13,474.3675,0.008316,0.83%,flat,2025-06-06,2025-06-13,False,False,10,10
MSFT,2025-06-13,474.3675,2025-06-20,477.6405,0.006900,0.69%,flat,2025-06-13,2025-06-20,False,False,10,10
MSFT,2025-06-20,477.6405,2025-06-27,495.4935,0.037377,3.74%,up,2025-06-20,2025-06-27,False,False,10,10
MSFT,2025-06-27,495.4935,2025-07-04,491.2955,-0.008472,-0.85%,flat,2025-06-27,2025-07-02,False,True,10,10
MSFT,2025-07-04,491.2955,2025-07-11,503.523,0.024888,2.49%,up,2025-07-02,2025-07-11,True,False,10,10
MSFT,2025-07-11,503.523,2025-07-18,510.175,0.013211,1.32%,flat,2025-07-11,2025-07-18,False,False,10,10
MSFT,2025-07-18,510.175,2025-07-25,514.2735,0.008034,0.80%,flat,2025-07-18,2025-07-25,False,False,10,10
MSFT,2025-07-25,514.2735,2025-08-01,524.493,0.019872,1.99%,up,2025-07-25,2025-08-01,False,False,10,10
MSFT,2025-08-01,524.493,2025-08-08,521.0135,-0.006634,-0.66%,flat,2025-08-01,2025-08-08,False,False,10,10
MSFT,2025-08-08,521.0135,2025-08-15,520.417,-0.001145,-0.11%,flat,2025-08-08,2025-08-15,False,False,10,10
MSFT,2025-08-15,520.417,2025-08-22,507.0745,-0.025638,-2.56%,down,2025-08-15,2025-08-22,False,False,10,10
MSFT,2025-08-22,507.0745,2025-08-29,506.772,-0.000597,-0.06%,flat,2025-08-22,2025-08-29,False,False,10,10
MSFT,2025-08-29,506.772,2025-09-05,494.2305,-0.024748,-2.47%,down,2025-08-29,2025-09-05,False,False,10,10
MSFT,2025-09-05,494.2305,2025-09-12,510.513,0.032945,3.29%,up,2025-09-05,2025-09-12,False,False,10,10
MSFT,2025-09-12,510.513,2025-09-19,517.038,0.012781,1.28%,flat,2025-09-12,2025-09-19,False,False,10,10
MSFT,2025-09-19,517.038,2025-09-26,511.215,-0.011262,-1.13%,flat,2025-09-19,2025-09-26,False,False,10,10
MSFT,2025-09-26,511.215,2025-10-03,517.221,0.011748,1.17%,flat,2025-09-26,2025-10-03,False,False,10,10
MSFT,2025-10-03,517.221,2025-10-10,511.1125,-0.011810,-1.18%,flat,2025-10-03,2025-10-10,False,False,10,10
MSFT,2025-10-10,511.1125,2025-10-17,513.973,0.005597,0.56%,flat,2025-10-10,2025-10-17,False,False,10,10
MSFT,2025-10-17,513.973,2025-10-24,524.1845,0.019868,1.99%,up,2025-10-17,2025-10-24,False,False,10,10
MSFT,2025-10-24,524.1845,2025-10-31,518.18,-0.011455,-1.15%,flat,2025-10-24,2025-10-31,False,False,10,10
MSFT,2025-10-31,518.18,2025-11-07,497.0725,-0.040734,-4.07%,down,2025-10-31,2025-11-07,False,False,10,10
MSFT,2025-11-07,497.0725,2025-11-14,509.6125,0.025228,2.52%,up,2025-11-07,2025-11-14,False,False,10,10
MSFT,2025-11-14,509.6125,2025-11-21,471.978,-0.073849,-7.38%,down,2025-11-14,2025-11-21,False,False,10,10
MSFT,2025-11-21,471.978,2025-11-28,486.0785,0.029875,2.99%,up,2025-11-21,2025-11-26,False,True,10,10
MSFT,2025-11-28,486.0785,2025-12-05,482.504,-0.007354,-0.74%,flat,2025-11-26,2025-12-05,True,False,10,10
MSFT,2025-12-05,482.504,2025-12-12,477.9835,-0.009369,-0.94%,flat,2025-12-05,2025-12-12,False,False,10,10
MSFT,2025-12-12,477.9835,2025-12-19,485.391,0.015497,1.55%,up,2025-12-12,2025-12-19,False,False,10,10
MSFT,2025-12-19,485.391,2025-12-26,487.5665,0.004482,0.45%,flat,2025-12-19,2025-12-26,False,False,10,10
MSFT,2025-12-26,487.5665,2026-01-02,472.2445,-0.031425,-3.14%,down,2025-12-26,2026-01-02,False,False,10,10
MSFT,2026-01-02,472.2445,2026-01-09,479.1985,0.014725,1.47%,flat,2026-01-02,2026-01-09,False,False,10,10
MSFT,2026-01-09,479.1985,2026-01-16,460.2105,-0.039624,-3.96%,down,2026-01-09,2026-01-16,False,False,10,10
MSFT,2026-01-16,460.2105,2026-01-23,466.689,0.014077,1.41%,flat,2026-01-16,2026-01-23,False,False,10,10
MSFT,2026-01-23,466.689,2026-01-30,428.89,-0.080994,-8.10%,down,2026-01-23,2026-01-30,False,False,10,10
MSFT,2026-01-30,428.89,2026-02-06,401.3685,-0.064169,-6.42%,down,2026-01-30,2026-02-06,False,False,10,10
MSFT,2026-02-06,401.3685,2026-02-13,401.03,-0.000843,-0.08%,flat,2026-02-06,2026-02-13,False,False,10,10
MSFT,2026-02-13,401.03,2026-02-20,397.1765,-0.009609,-0.96%,flat,2026-02-13,2026-02-20,False,False,10,10
MSFT,2026-02-20,397.1765,2026-02-27,393.1115,-0.010235,-1.02%,flat,2026-02-20,2026-02-27,False,False,10,10
MSFT,2026-02-27,393.1115,2026-03-06,409.0475,0.040538,4.05%,up,2026-02-27,2026-03-06,False,False,10,10
MSFT,2026-03-06,409.0475,2026-03-13,395.408,-0.033345,-3.33%,down,2026-03-06,2026-03-13,False,False,10,10
MSFT,2026-03-13,395.408,2026-03-20,381.325,-0.035616,-3.56%,down,2026-03-13,2026-03-20,False,False,10,10
MSFT,2026-03-20,381.325,2026-03-27,357.061,-0.063631,-6.36%,down,2026-03-20,2026-03-27,False,False,10,10
MSFT,2026-03-27,357.061,2026-04-03,372.817,0.044127,4.41%,up,2026-03-27,2026-04-02,False,True,10,10
MSFT,2026-04-03,372.817,2026-04-10,371.0495,-0.004741,-0.47%,flat,2026-04-02,2026-04-10,True,False,10,10
MSFT,2026-04-10,371.0495,2026-04-17,422.8165,0.139515,13.95%,up,2026-04-10,2026-04-17,False,False,10,10
MSFT,2026-04-17,422.8165,2026-04-24,424.4555,0.003876,0.39%,flat,2026-04-17,2026-04-24,False,False,10,10
MSFT,2026-04-24,424.4555,2026-05-01,414.614,-0.023186,-2.32%,down,2026-04-24,2026-05-01,False,False,10,10
MSFT,2026-05-01,414.614,2026-05-08,415.361,0.001802,0.18%,flat,2026-05-01,2026-05-08,False,False,10,10
MSFT,2026-05-08,415.361,2026-05-15,421.8295,0.015573,1.56%,up,2026-05-08,2026-05-15,False,False,10,10
MSFT,2026-05-15,421.8295,2026-05-22,418.5905,-0.007678,-0.77%,flat,2026-05-15,2026-05-22,False,False,10,10
MSFT,2026-05-22,418.5905,2026-05-29,448.008,0.070278,7.03%,up,2026-05-22,2026-05-29,False,False,10,10
MSFT,2026-05-29,448.008,2026-06-05,417.027,-0.069153,-6.92%,down,2026-05-29,2026-06-05,False,False,10,10
MSFT,2026-06-05,417.027,2026-06-12,390.2975,-0.064095,-6.41%,down,2026-06-05,2026-06-12,False,False,10,10
MSFT,2026-06-12,390.2975,2026-06-19,379.601,-0.027406,-2.74%,down,2026-06-12,2026-06-18,False,True,10,10
MSFT,2026-06-19,379.601,2026-06-26,374.885,-0.012424,-1.24%,flat,2026-06-18,2026-06-26,True,False,10,10
